SortingColumn (Ignore),ID,Region,Area,Year,Period,Adjustment,State Name,Employed,Labor Force,Unemployed,Unemployment Rate
"2019, 12",814708,OH,FAIRFIELD COUNTY,2019,December,Not Adj,Ohio,"75,800","78,500","2,700",3.50%
"2019, 12",814729,OH,FAYETTE COUNTY,2019,December,Not Adj,Ohio,"13,500","13,900",500,3.40%
"2019, 12",814742,OH,FRANKLIN COUNTY,2019,December,Not Adj,Ohio,"680,200","702,400","22,200",3.20%
"2019, 12",814763,OH,FULTON COUNTY,2019,December,Not Adj,Ohio,"21,500","22,300",900,3.90%
"2019, 12",814776,OH,GALLIA COUNTY,2019,December,Not Adj,Ohio,"11,400","12,100",700,5.50%
"2019, 12",814797,OH,GEAUGA COUNTY,2019,December,Not Adj,Ohio,"47,000","48,500","1,500",3.10%
"2019, 12",814810,OH,GREENE COUNTY,2019,December,Not Adj,Ohio,"80,600","83,400","2,800",3.40%
"2019, 12",814831,OH,GUERNSEY COUNTY,2019,December,Not Adj,Ohio,"17,300","18,300","1,100",5.90%
"2019, 12",814844,OH,HAMILTON COUNTY,2019,December,Not Adj,Ohio,"403,000","416,800","13,900",3.30%
"2019, 12",814865,OH,HANCOCK COUNTY,2019,December,Not Adj,Ohio,"40,600","41,800","1,200",2.90%
"2019, 12",814878,OH,HARDIN COUNTY,2019,December,Not Adj,Ohio,"13,100","13,600",500,4.00%
"2019, 12",814899,OH,HARRISON COUNTY,2019,December,Not Adj,Ohio,"6,300","6,700",400,5.80%
"2019, 12",814912,OH,HENRY COUNTY,2019,December,Not Adj,Ohio,"12,500","13,100",600,4.70%
"2019, 12",814933,OH,HIGHLAND COUNTY,2019,December,Not Adj,Ohio,"16,000","16,900",900,5.20%
"2019, 12",814946,OH,HOCKING COUNTY,2019,December,Not Adj,Ohio,"12,600","13,200",600,4.60%
"2019, 12",814967,OH,HOLMES COUNTY,2019,December,Not Adj,Ohio,"20,000","20,500",600,2.80%
"2019, 12",814980,OH,HURON COUNTY,2019,December,Not Adj,Ohio,"25,700","27,300","1,600",5.90%
"2019, 12",815001,OH,JACKSON COUNTY,2019,December,Not Adj,Ohio,"11,800","12,600",800,6.60%
"2019, 12",815014,OH,JEFFERSON COUNTY,2019,December,Not Adj,Ohio,"26,000","27,500","1,500",5.50%
"2019, 12",815035,OH,KNOX COUNTY,2019,December,Not Adj,Ohio,"30,300","31,400","1,100",3.60%
"2019, 12",815048,OH,LAKE COUNTY,2019,December,Not Adj,Ohio,"120,800","124,800","4,100",3.30%
"2019, 12",815069,OH,LAWRENCE COUNTY,2019,December,Not Adj,Ohio,"22,600","23,800","1,100",4.70%
"2019, 12",815082,OH,LICKING COUNTY,2019,December,Not Adj,Ohio,"88,000","91,100","3,100",3.40%
"2019, 12",815103,OH,LOGAN COUNTY,2019,December,Not Adj,Ohio,"21,900","22,700",800,3.60%
"2019, 12",815116,OH,LORAIN COUNTY,2019,December,Not Adj,Ohio,"146,000","151,800","5,800",3.80%
"2019, 12",815137,OH,LUCAS COUNTY,2019,December,Not Adj,Ohio,"200,400","209,100","8,700",4.20%
"2019, 12",815150,OH,MADISON COUNTY,2019,December,Not Adj,Ohio,"20,200","20,900",600,3.10%
"2019, 12",815171,OH,MAHONING COUNTY,2019,December,Not Adj,Ohio,"96,400","101,700","5,300",5.20%
"2019, 12",815184,OH,MARION COUNTY,2019,December,Not Adj,Ohio,"27,100","28,100","1,000",3.70%
"2019, 12",815205,OH,MEDINA COUNTY,2019,December,Not Adj,Ohio,"93,500","96,400","2,900",3.00%
"2019, 12",815218,OH,MEIGS COUNTY,2019,December,Not Adj,Ohio,"8,300","8,900",600,6.80%
"2019, 12",815239,OH,MERCER COUNTY,2019,December,Not Adj,Ohio,"22,500","23,000",600,2.40%
"2019, 12",815252,OH,MIAMI COUNTY,2019,December,Not Adj,Ohio,"52,400","54,300","1,900",3.40%
"2019, 12",815273,OH,MONROE COUNTY,2019,December,Not Adj,Ohio,"4,800","5,300",500,8.90%
"2019, 12",815286,OH,MONTGOMERY COUNTY,2019,December,Not Adj,Ohio,"243,500","253,000","9,500",3.80%
"2019, 12",815307,OH,MORGAN COUNTY,2019,December,Not Adj,Ohio,"6,100","6,600",500,7.60%
"2019, 12",815320,OH,MORROW COUNTY,2019,December,Not Adj,Ohio,"16,300","16,900",700,4.00%
"2019, 12",815341,OH,MUSKINGUM COUNTY,2019,December,Not Adj,Ohio,"37,800","39,700","1,900",4.90%
"2019, 12",815354,OH,NOBLE COUNTY,2019,December,Not Adj,Ohio,"4,300","4,600",300,7.20%
"2019, 12",815375,OH,OTTAWA COUNTY,2019,December,Not Adj,Ohio,"18,700","20,100","1,300",6.60%
"2019, 12",815388,OH,PAULDING COUNTY,2019,December,Not Adj,Ohio,"8,200","8,500",300,3.60%
"2019, 12",815409,OH,PERRY COUNTY,2019,December,Not Adj,Ohio,"15,200","16,000",800,5.10%
"2019, 12",815422,OH,PICKAWAY COUNTY,2019,December,Not Adj,Ohio,"25,600","26,600","1,000",3.70%
"2019, 12",815443,OH,PIKE COUNTY,2019,December,Not Adj,Ohio,"10,000","10,700",700,6.30%
"2019, 12",815456,OH,PORTAGE COUNTY,2019,December,Not Adj,Ohio,"83,400","86,900","3,600",4.10%
"2019, 12",815477,OH,PREBLE COUNTY,2019,December,Not Adj,Ohio,"20,300","21,100",700,3.50%
"2019, 12",815490,OH,PUTNAM COUNTY,2019,December,Not Adj,Ohio,"18,000","18,600",600,3.00%
"2019, 12",815511,OH,RICHLAND COUNTY,2019,December,Not Adj,Ohio,"49,600","52,000","2,400",4.60%
"2019, 12",815524,OH,ROSS COUNTY,2019,December,Not Adj,Ohio,"34,000","35,500","1,500",4.20%
"2019, 12",815545,OH,SANDUSKY COUNTY,2019,December,Not Adj,Ohio,"28,700","30,000","1,300",4.20%
"2019, 12",815558,OH,SCIOTO COUNTY,2019,December,Not Adj,Ohio,"27,000","28,800","1,800",6.10%
"2019, 12",815579,OH,SENECA COUNTY,2019,December,Not Adj,Ohio,"26,000","27,000","1,100",4.00%
"2019, 12",815592,OH,SHELBY COUNTY,2019,December,Not Adj,Ohio,"23,000","23,800",800,3.30%
"2019, 12",815613,OH,STARK COUNTY,2019,December,Not Adj,Ohio,"176,300","184,600","8,200",4.50%
"2019, 12",815626,OH,SUMMIT COUNTY,2019,December,Not Adj,Ohio,"260,100","270,800","10,800",4.00%
"2019, 12",815647,OH,TRUMBULL COUNTY,2019,December,Not Adj,Ohio,"80,800","85,600","4,800",5.60%
"2019, 12",815660,OH,TUSCARAWAS COUNTY,2019,December,Not Adj,Ohio,"42,500","44,400","2,000",4.40%
"2019, 12",815681,OH,UNION COUNTY,2019,December,Not Adj,Ohio,"28,200","29,100",900,3.00%
"2019, 12",815694,OH,VAN WERT COUNTY,2019,December,Not Adj,Ohio,"14,400","14,900",500,3.30%
"2019, 12",815715,OH,VINTON COUNTY,2019,December,Not Adj,Ohio,"5,200","5,500",300,6.10%
"2019, 12",815728,OH,WARREN COUNTY,2019,December,Not Adj,Ohio,"115,700","119,400","3,700",3.10%
"2019, 12",815749,OH,WASHINGTON COUNTY,2019,December,Not Adj,Ohio,"25,800","27,200","1,500",5.30%
"2019, 12",815762,OH,WAYNE COUNTY,2019,December,Not Adj,Ohio,"60,100","62,000","1,900",3.10%
"2019, 12",815783,OH,WILLIAMS COUNTY,2019,December,Not Adj,Ohio,"18,300","18,900",600,3.20%
"2019, 12",815796,OH,WOOD COUNTY,2019,December,Not Adj,Ohio,"68,500","70,800","2,300",3.30%
"2019, 12",815817,OH,WYANDOT COUNTY,2019,December,Not Adj,Ohio,"12,500","12,900",400,2.90%
"2019, 12",815851,OH,Akron City,2019,December,Not Adj,Ohio,"86,300","90,400","4,000",4.50%
"2019, 12",815864,OH,Athens,2019,December,Not Adj,Ohio,"10,100","10,500",400,4.20%
"2019, 12",815885,OH,Barberton City,2019,December,Not Adj,Ohio,"11,900","12,500",600,4.80%
"2019, 12",815898,OH,Beavercreek City,2019,December,Not Adj,Ohio,"23,200","23,900",800,3.10%
"2019, 12",815919,OH,Bowling Green City,2019,December,Not Adj,Ohio,"16,300","16,800",500,3.20%
"2019, 12",815932,OH,Brunswick City,2019,December,Not Adj,Ohio,"19,400","20,000",600,2.90%
"2019, 12",815953,OH,Canton City,2019,December,Not Adj,Ohio,"29,400","30,900","1,600",5.00%
"2019, 12",815966,OH,Cincinnati City,2019,December,Not Adj,Ohio,"142,000","147,400","5,400",3.60%
"2019, 12",815987,OH,Cleveland City,2019,December,Not Adj,Ohio,"149,500","156,500","7,000",4.50%
"2019, 12",816000,OH,Cleveland Heights City,2019,December,Not Adj,Ohio,"21,900","22,600",700,3.20%
"2019, 12",816021,OH,Columbus City,2019,December,Not Adj,Ohio,"463,400","478,800","15,300",3.20%
"2019, 12",816034,OH,Cuyahoga Falls City,2019,December,Not Adj,Ohio,"25,400","26,500","1,000",3.80%
"2019, 12",816055,OH,Dayton City,2019,December,Not Adj,Ohio,"56,200","58,800","2,600",4.50%
"2019, 12",816068,OH,Delaware City,2019,December,Not Adj,Ohio,"21,000","21,700",700,3.00%
"2019, 12",816089,OH,Dublin City,2019,December,Not Adj,Ohio,"26,000","26,700",700,2.70%
"2019, 12",816102,OH,Elyria City,2019,December,Not Adj,Ohio,"25,800","26,900","1,000",3.90%
"2019, 12",816123,OH,Euclid City,2019,December,Not Adj,Ohio,"21,300","22,200",900,4.00%
"2019, 12",816136,OH,Fairborn City,2019,December,Not Adj,Ohio,"16,500","17,100",600,3.30%
"2019, 12",816157,OH,Fairfield City,2019,December,Not Adj,Ohio,"23,700","24,500",800,3.10%
"2019, 12",816170,OH,Findlay City,2019,December,Not Adj,Ohio,"21,200","21,900",700,3.10%
"2019, 12",816191,OH,Gahanna City,2019,December,Not Adj,Ohio,"20,000","20,600",600,2.90%
"2019, 12",816204,OH,Garfield Heights City,2019,December,Not Adj,Ohio,"12,900","13,500",600,4.20%
"2019, 12",816225,OH,Green,2019,December,Not Adj,Ohio,"13,300","13,800",500,3.60%
"2019, 12",816238,OH,Grove City,2019,December,Not Adj,Ohio,"22,100","22,700",600,2.80%
"2019, 12",816259,OH,Hamilton City,2019,December,Not Adj,Ohio,"27,200","28,300","1,100",4.00%
"2019, 12",816272,OH,Hilliard City,2019,December,Not Adj,Ohio,"19,500","20,000",500,2.70%
"2019, 12",816293,OH,Huber Heights City,2019,December,Not Adj,Ohio,"17,600","18,400",700,3.90%
"2019, 12",816306,OH,Kent City,2019,December,Not Adj,Ohio,"15,900","16,500",600,3.50%
"2019, 12",816327,OH,Kettering City,2019,December,Not Adj,Ohio,"28,200","29,200","1,000",3.40%
"2019, 12",816340,OH,Lakewood City,2019,December,Not Adj,Ohio,"28,900","29,700",800,2.70%
"2019, 12",816361,OH,Lancaster City,2019,December,Not Adj,Ohio,"17,600","18,400",700,3.90%
"2019, 12",816374,OH,Lima City,2019,December,Not Adj,Ohio,"13,700","14,400",700,4.70%
"2019, 12",816395,OH,Lorain City,2019,December,Not Adj,Ohio,"25,800","27,200","1,300",4.90%
"2019, 12",816408,OH,Mansfield City,2019,December,Not Adj,Ohio,"16,400","17,200",800,4.90%
"2019, 12",816429,OH,Maple Heights City,2019,December,Not Adj,Ohio,"9,600","10,000",500,4.50%
"2019, 12",816442,OH,Marion City,2019,December,Not Adj,Ohio,"13,100","13,700",600,4.10%
"2019, 12",816463,OH,Mason City,2019,December,Not Adj,Ohio,"16,900","17,400",500,2.80%
"2019, 12",816476,OH,Massillon City,2019,December,Not Adj,Ohio,"14,600","15,300",700,4.70%
"2019, 12",816497,OH,Medina City,2019,December,Not Adj,Ohio,"12,700","13,100",400,3.20%
"2019, 12",816510,OH,Mentor City,2019,December,Not Adj,Ohio,"25,800","26,500",800,2.90%
"2019, 12",816531,OH,Middletown City,2019,December,Not Adj,Ohio,"20,300","21,200","1,000",4.50%
"2019, 12",816544,OH,Newark City,2019,December,Not Adj,Ohio,"23,500","24,400",900,3.60%
"2019, 12",816565,OH,North Olmsted City,2019,December,Not Adj,Ohio,"16,700","17,200",500,3.00%
"2019, 12",816578,OH,North Ridgeville,2019,December,Not Adj,Ohio,"17,500","18,000",600,3.10%
"2019, 12",816599,OH,North Royalton,2019,December,Not Adj,Ohio,"16,900","17,400",600,3.20%
"2019, 12",816612,OH,Parma City,2019,December,Not Adj,Ohio,"40,200","41,700","1,500",3.60%
"2019, 12",816633,OH,Reynoldsburg City,2019,December,Not Adj,Ohio,"20,700","21,400",700,3.20%
"2019, 12",816646,OH,Riverside City,2019,December,Not Adj,Ohio,"10,500","10,900",400,4.10%
"2019, 12",816667,OH,Sandusky City,2019,December,Not Adj,Ohio,"10,400","11,000",600,5.50%
"2019, 12",816680,OH,Shaker Heights City,2019,December,Not Adj,Ohio,"13,600","14,000",400,2.70%
"2019, 12",816701,OH,South Euclid City,2019,December,Not Adj,Ohio,"11,800","12,200",400,3.20%
"2019, 12",816714,OH,Springfield City,2019,December,Not Adj,Ohio,"24,100","25,300","1,100",4.50%
"2019, 12",816735,OH,Stow City,2019,December,Not Adj,Ohio,"18,000","18,600",600,3.50%
"2019, 12",816748,OH,Strongsville City,2019,December,Not Adj,Ohio,"23,700","24,400",700,2.70%
"2019, 12",816769,OH,Toledo City,2019,December,Not Adj,Ohio,"121,400","127,300","5,900",4.60%
"2019, 12",816782,OH,Trotwood City,2019,December,Not Adj,Ohio,"10,200","10,700",500,4.40%
"2019, 12",816803,OH,Troy,2019,December,Not Adj,Ohio,"13,500","13,900",400,3.10%
"2019, 12",816816,OH,Upper Arlington City,2019,December,Not Adj,Ohio,"18,300","18,800",500,2.70%
"2019, 12",816837,OH,Warren City,2019,December,Not Adj,Ohio,"12,500","13,300",900,6.50%
"2019, 12",816850,OH,Westerville City,2019,December,Not Adj,Ohio,"22,200","22,900",700,3.00%
"2019, 12",816871,OH,Westlake City,2019,December,Not Adj,Ohio,"16,500","17,000",500,2.90%
"2019, 12",816884,OH,Wooster City,2019,December,Not Adj,Ohio,"13,700","14,100",400,3.00%
"2019, 12",816905,OH,Xenia City,2019,December,Not Adj,Ohio,"11,100","11,600",500,4.30%
"2019, 12",816918,OH,Youngstown City,2019,December,Not Adj,Ohio,"20,800","22,100","1,300",6.10%
"2019, 12",816939,OH,Zanesville City,2019,December,Not Adj,Ohio,"9,300","9,800",500,5.20%
"2019, 11",814318,OH,Ohio,2019,November,Not Adj,Ohio,"5,594,000","5,809,000","215,000",3.70%
"2019, 11",814333,OH,ADAMS COUNTY,2019,November,Not Adj,Ohio,"9,900","10,600",600,6.00%
"2019, 11",814354,OH,ALLEN COUNTY,2019,November,Not Adj,Ohio,"45,900","47,700","1,800",3.70%
"2019, 11",814367,OH,ASHLAND COUNTY,2019,November,Not Adj,Ohio,"25,600","26,600","1,000",3.80%
"2019, 11",814388,OH,ASHTABULA COUNTY,2019,November,Not Adj,Ohio,"42,200","44,100","1,900",4.30%
"2019, 11",814401,OH,ATHENS COUNTY,2019,November,Not Adj,Ohio,"28,100","29,400","1,300",4.40%
"2019, 11",814422,OH,AUGLAIZE COUNTY,2019,November,Not Adj,Ohio,"24,100","24,800",700,2.70%
"2019, 11",814435,OH,BELMONT COUNTY,2019,November,Not Adj,Ohio,"28,800","30,500","1,800",5.70%
"2019, 11",814456,OH,BROWN COUNTY,2019,November,Not Adj,Ohio,"18,700","19,600",900,4.50%
"2019, 11",814469,OH,BUTLER COUNTY,2019,November,Not Adj,Ohio,"188,900","195,700","6,700",3.40%
"2019, 11",814490,OH,CARROLL COUNTY,2019,November,Not Adj,Ohio,"12,300","13,000",600,4.90%
"2019, 11",814503,OH,CHAMPAIGN COUNTY,2019,November,Not Adj,Ohio,"19,400","20,100",700,3.50%
"2019, 11",814524,OH,CLARK COUNTY,2019,November,Not Adj,Ohio,"60,600","63,300","2,700",4.20%
"2019, 11",814537,OH,CLERMONT COUNTY,2019,November,Not Adj,Ohio,"103,500","107,000","3,500",3.30%
"2019, 11",814558,OH,CLINTON COUNTY,2019,November,Not Adj,Ohio,"17,000","17,800",700,4.20%
"2019, 11",814571,OH,COLUMBIANA COUNTY,2019,November,Not Adj,Ohio,"45,200","47,300","2,000",4.30%
"2019, 11",814592,OH,COSHOCTON COUNTY,2019,November,Not Adj,Ohio,"13,300","14,100",800,5.60%
"2019, 11",814605,OH,CRAWFORD COUNTY,2019,November,Not Adj,Ohio,"17,400","18,100",800,4.40%
"2019, 11",814626,OH,CUYAHOGA COUNTY,2019,November,Not Adj,Ohio,"591,300","612,500","21,200",3.50%
"2019, 11",814639,OH,DARKE COUNTY,2019,November,Not Adj,Ohio,"24,700","25,600",900,3.40%
"2019, 11",814660,OH,DEFIANCE COUNTY,2019,November,Not Adj,Ohio,"17,300","18,000",700,3.90%
"2019, 11",814673,OH,DELAWARE COUNTY,2019,November,Not Adj,Ohio,"108,400","111,600","3,200",2.90%
"2019, 11",814694,OH,ERIE COUNTY,2019,November,Not Adj,Ohio,"33,800","35,600","1,700",4.90%
"2019, 11",814707,OH,FAIRFIELD COUNTY,2019,November,Not Adj,Ohio,"76,100","78,700","2,700",3.40%
"2019, 11",814728,OH,FAYETTE COUNTY,2019,November,Not Adj,Ohio,"13,500","13,900",500,3.40%
"2019, 11",814741,OH,FRANKLIN COUNTY,2019,November,Not Adj,Ohio,"682,900","705,700","22,800",3.20%
"2019, 11",814762,OH,FULTON COUNTY,2019,November,Not Adj,Ohio,"21,600","22,400",800,3.50%
"2019, 11",814775,OH,GALLIA COUNTY,2019,November,Not Adj,Ohio,"11,500","12,100",600,4.80%
"2019, 11",814796,OH,GEAUGA COUNTY,2019,November,Not Adj,Ohio,"47,600","49,000","1,300",2.70%
"2019, 11",814809,OH,GREENE COUNTY,2019,November,Not Adj,Ohio,"80,700","83,500","2,800",3.40%
"2019, 11",814830,OH,GUERNSEY COUNTY,2019,November,Not Adj,Ohio,"17,400","18,400","1,000",5.30%
"2019, 11",814843,OH,HAMILTON COUNTY,2019,November,Not Adj,Ohio,"403,000","417,300","14,300",3.40%
"2019, 11",814864,OH,HANCOCK COUNTY,2019,November,Not Adj,Ohio,"40,700","41,900","1,200",3.00%
"2019, 11",814877,OH,HARDIN COUNTY,2019,November,Not Adj,Ohio,"13,200","13,700",500,3.80%
"2019, 11",814898,OH,HARRISON COUNTY,2019,November,Not Adj,Ohio,"6,300","6,700",400,5.70%
"2019, 11",814911,OH,HENRY COUNTY,2019,November,Not Adj,Ohio,"12,800","13,200",500,3.70%
"2019, 11",814932,OH,HIGHLAND COUNTY,2019,November,Not Adj,Ohio,"16,100","17,000",800,4.90%
"2019, 11",814945,OH,HOCKING COUNTY,2019,November,Not Adj,Ohio,"12,700","13,200",500,3.90%
"2019, 11",814966,OH,HOLMES COUNTY,2019,November,Not Adj,Ohio,"19,900","20,500",500,2.70%
"2019, 11",814979,OH,HURON COUNTY,2019,November,Not Adj,Ohio,"26,000","27,400","1,400",5.20%
"2019, 11",815000,OH,JACKSON COUNTY,2019,November,Not Adj,Ohio,"11,800","12,500",700,5.90%
"2019, 11",815013,OH,JEFFERSON COUNTY,2019,November,Not Adj,Ohio,"26,200","27,700","1,500",5.40%
"2019, 11",815034,OH,KNOX COUNTY,2019,November,Not Adj,Ohio,"30,400","31,500","1,100",3.40%
"2019, 11",815047,OH,LAKE COUNTY,2019,November,Not Adj,Ohio,"122,500","126,200","3,700",2.90%
"2019, 11",815068,OH,LAWRENCE COUNTY,2019,November,Not Adj,Ohio,"22,800","23,800","1,100",4.60%
"2019, 11",815081,OH,LICKING COUNTY,2019,November,Not Adj,Ohio,"88,200","91,300","3,100",3.40%
"2019, 11",815102,OH,LOGAN COUNTY,2019,November,Not Adj,Ohio,"21,900","22,600",800,3.40%
"2019, 11",815115,OH,LORAIN COUNTY,2019,November,Not Adj,Ohio,"148,000","153,500","5,500",3.60%
"2019, 11",815136,OH,LUCAS COUNTY,2019,November,Not Adj,Ohio,"202,300","211,000","8,700",4.10%
"2019, 11",815149,OH,MADISON COUNTY,2019,November,Not Adj,Ohio,"20,300","20,900",600,3.00%
"2019, 11",815170,OH,MAHONING COUNTY,2019,November,Not Adj,Ohio,"96,900","102,300","5,400",5.30%
"2019, 11",815183,OH,MARION COUNTY,2019,November,Not Adj,Ohio,"27,200","28,200","1,000",3.50%
"2019, 11",815204,OH,MEDINA COUNTY,2019,November,Not Adj,Ohio,"94,800","97,500","2,700",2.80%
"2019, 11",815217,OH,MEIGS COUNTY,2019,November,Not Adj,Ohio,"8,500","9,100",500,6.00%
"2019, 11",815238,OH,MERCER COUNTY,2019,November,Not Adj,Ohio,"22,400","23,000",500,2.40%
"2019, 11",815251,OH,MIAMI COUNTY,2019,November,Not Adj,Ohio,"52,500","54,300","1,800",3.40%
"2019, 11",815272,OH,MONROE COUNTY,2019,November,Not Adj,Ohio,"4,900","5,300",400,8.20%
"2019, 11",815285,OH,MONTGOMERY COUNTY,2019,November,Not Adj,Ohio,"243,900","253,600","9,700",3.80%
"2019, 11",815306,OH,MORGAN COUNTY,2019,November,Not Adj,Ohio,"6,200","6,600",400,6.10%
"2019, 11",815319,OH,MORROW COUNTY,2019,November,Not Adj,Ohio,"16,300","16,900",600,3.70%
"2019, 11",815340,OH,MUSKINGUM COUNTY,2019,November,Not Adj,Ohio,"38,100","39,900","1,800",4.40%
"2019, 11",815353,OH,NOBLE COUNTY,2019,November,Not Adj,Ohio,"4,300","4,600",300,6.40%
"2019, 11",815374,OH,OTTAWA COUNTY,2019,November,Not Adj,Ohio,"19,000","20,200","1,200",5.90%
"2019, 11",815387,OH,PAULDING COUNTY,2019,November,Not Adj,Ohio,"8,200","8,600",300,4.00%
"2019, 11",815408,OH,PERRY COUNTY,2019,November,Not Adj,Ohio,"15,300","16,100",800,4.90%
"2019, 11",815421,OH,PICKAWAY COUNTY,2019,November,Not Adj,Ohio,"25,700","26,600",900,3.50%
"2019, 11",815442,OH,PIKE COUNTY,2019,November,Not Adj,Ohio,"10,100","10,700",600,5.80%
"2019, 11",815455,OH,PORTAGE COUNTY,2019,November,Not Adj,Ohio,"84,300","87,700","3,400",3.90%
"2019, 11",815476,OH,PREBLE COUNTY,2019,November,Not Adj,Ohio,"20,400","21,100",700,3.30%
"2019, 11",815489,OH,PUTNAM COUNTY,2019,November,Not Adj,Ohio,"18,100","18,600",500,2.80%
"2019, 11",815510,OH,RICHLAND COUNTY,2019,November,Not Adj,Ohio,"49,800","52,000","2,300",4.30%
"2019, 11",815523,OH,ROSS COUNTY,2019,November,Not Adj,Ohio,"34,000","35,500","1,500",4.10%
"2019, 11",815544,OH,SANDUSKY COUNTY,2019,November,Not Adj,Ohio,"28,900","30,100","1,200",4.10%
"2019, 11",815557,OH,SCIOTO COUNTY,2019,November,Not Adj,Ohio,"27,300","29,000","1,600",5.60%
"2019, 11",815578,OH,SENECA COUNTY,2019,November,Not Adj,Ohio,"26,100","27,100","1,000",3.80%
"2019, 11",815591,OH,SHELBY COUNTY,2019,November,Not Adj,Ohio,"23,100","23,800",700,3.10%
"2019, 11",815612,OH,STARK COUNTY,2019,November,Not Adj,Ohio,"178,200","186,100","7,900",4.20%
"2019, 11",815625,OH,SUMMIT COUNTY,2019,November,Not Adj,Ohio,"262,900","273,400","10,400",3.80%
"2019, 11",815646,OH,TRUMBULL COUNTY,2019,November,Not Adj,Ohio,"81,200","86,100","4,900",5.70%
"2019, 11",815659,OH,TUSCARAWAS COUNTY,2019,November,Not Adj,Ohio,"42,800","44,600","1,800",4.00%
"2019, 11",815680,OH,UNION COUNTY,2019,November,Not Adj,Ohio,"28,300","29,200",900,3.00%
"2019, 11",815693,OH,VAN WERT COUNTY,2019,November,Not Adj,Ohio,"14,400","14,900",500,3.30%
"2019, 11",815714,OH,VINTON COUNTY,2019,November,Not Adj,Ohio,"5,200","5,500",300,5.60%
"2019, 11",815727,OH,WARREN COUNTY,2019,November,Not Adj,Ohio,"115,700","119,500","3,800",3.20%
"2019, 11",815748,OH,WASHINGTON COUNTY,2019,November,Not Adj,Ohio,"26,000","27,400","1,400",5.10%
"2019, 11",815761,OH,WAYNE COUNTY,2019,November,Not Adj,Ohio,"60,000","61,800","1,800",3.00%
"2019, 11",815782,OH,WILLIAMS COUNTY,2019,November,Not Adj,Ohio,"18,300","18,900",600,3.10%
"2019, 11",815795,OH,WOOD COUNTY,2019,November,Not Adj,Ohio,"69,100","71,400","2,300",3.20%
"2019, 11",815816,OH,WYANDOT COUNTY,2019,November,Not Adj,Ohio,"12,400","12,800",400,2.90%
"2019, 11",815850,OH,Akron City,2019,November,Not Adj,Ohio,"87,300","91,200","4,000",4.40%
"2019, 11",815863,OH,Athens,2019,November,Not Adj,Ohio,"10,600","11,100",500,4.40%
"2019, 11",815884,OH,Barberton City,2019,November,Not Adj,Ohio,"12,100","12,600",500,4.30%
"2019, 11",815897,OH,Beavercreek City,2019,November,Not Adj,Ohio,"23,200","24,000",800,3.20%
"2019, 11",815918,OH,Bowling Green City,2019,November,Not Adj,Ohio,"16,500","17,000",500,3.20%
"2019, 11",815931,OH,Brunswick City,2019,November,Not Adj,Ohio,"19,700","20,300",600,2.90%
"2019, 11",815952,OH,Canton City,2019,November,Not Adj,Ohio,"29,700","31,200","1,600",5.00%
"2019, 11",815965,OH,Cincinnati City,2019,November,Not Adj,Ohio,"142,100","147,600","5,600",3.80%
"2019, 11",815986,OH,Cleveland City,2019,November,Not Adj,Ohio,"151,600","158,400","6,800",4.30%
"2019, 11",815999,OH,Cleveland Heights City,2019,November,Not Adj,Ohio,"22,200","22,900",700,3.10%
"2019, 11",816020,OH,Columbus City,2019,November,Not Adj,Ohio,"465,300","481,200","15,900",3.30%
