Date,Geo Name,Geo Name County,Type,E,E-OTY#,E-OTY%,LF,LF-OTY#,LF-OTY%,Number of Records,Pmur,Pyur,U,U-Oty#,U-OTY%,UR,Ur-Oty#,UR-OTY%
11-May,Kentucky,Kentucky,State,1868006,13225,0.713022184,2062592,1124,0.054524252,1,9.1,10,194586,-12101,-5.854746549,9.4,-0.6,-6
11-Jun,Kentucky,Kentucky,State,1878209,10686,0.572201788,2079636,3639,0.175289271,1,9.4,10,201427,-7047,-3.380277637,9.7,-0.3,-3
11-Jul,Kentucky,Kentucky,State,1861060,8297,0.447817665,2062982,2864,0.139021163,1,9.7,10.1,201922,-5433,-2.620144197,9.8,-0.3,-2.97029703
11-Aug,Kentucky,Kentucky,State,1859996,12494,0.676264491,2047102,-911,-0.04448214,1,9.8,9.8,187106,-13405,-6.685418755,9.1,-0.7,-7.142857143
11-Sep,Kentucky,Kentucky,State,1870015,15271,0.823348128,2058039,6712,0.32720283,1,9.1,9.6,188024,-8559,-4.353886145,9.1,-0.5,-5.208333333
11-Oct,Kentucky,Kentucky,State,1872570,19038,1.027120114,2049557,3956,0.193390598,1,9.1,9.4,176987,-15082,-7.852386382,8.6,-0.8,-8.510638298
11-Nov,Kentucky,Kentucky,State,1881790,22404,1.20491388,2053165,-6157,-0.298981898,1,8.6,9.7,171375,-28561,-14.28507122,8.3,-1.4,-14.43298969
11-Dec,Kentucky,Kentucky,State,1879204,21191,1.140519469,2050469,-3158,-0.153776708,1,8.3,9.5,171265,-24349,-12.44747309,8.4,-1.1,-11.57894737
12-Jan,Kentucky,Kentucky,State,1847427,20046,1.096979776,2031067,-15047,-0.73539402,1,8.4,10.7,183640,-35093,-16.04376112,9,-1.7,-15.88785047
12-Feb,Kentucky,Kentucky,State,1858111,25376,1.384597337,2042589,-7156,-0.349116597,1,9,10.6,184478,-32532,-14.99101424,9,-1.6,-15.09433962
12-Mar,Kentucky,Kentucky,State,1879505,23699,1.277019257,2053105,-8276,-0.401478426,1,9,10,173600,-31975,-15.55393409,8.5,-1.5,-15
12-Apr,Kentucky,Kentucky,State,1892342,23984,1.283694024,2046088,-10046,-0.488586833,1,8.5,9.1,153746,-34030,-18.12265678,7.5,-1.6,-17.58241758
12-May,Kentucky,Kentucky,State,1898972,30966,1.657703455,2063619,1027,0.049791718,1,7.5,9.4,164647,-29939,-15.38599899,8,-1.4,-14.89361702
12-Jun,Kentucky,Kentucky,State,1914041,35832,1.907774907,2090684,11048,0.531246814,1,8,9.7,176643,-24784,-12.30420947,8.4,-1.3,-13.40206186
12-Jul,Kentucky,Kentucky,State,1895397,34337,1.845023804,2072880,9898,0.479790905,1,8.4,9.8,177483,-24439,-12.10318836,8.6,-1.2,-12.24489796
12-Aug,Kentucky,Kentucky,State,1885069,25073,1.348013652,2053516,6414,0.313320978,1,8.6,9.1,168447,-18659,-9.97242205,8.2,-0.9,-9.89010989
12-Sep,Kentucky,Kentucky,State,1902026,32011,1.711804451,2062221,4182,0.203203146,1,8.2,9.1,160195,-27829,-14.80077011,7.8,-1.3,-14.28571429
12-Oct,Kentucky,Kentucky,State,1908571,36001,1.922544952,2065254,15697,0.76587282,1,7.8,8.6,156683,-20304,-11.47202902,7.6,-1,-11.62790698
12-Nov,Kentucky,Kentucky,State,1908010,26220,1.3933542,2060697,7532,0.366848256,1,7.6,8.3,152687,-18688,-10.90474107,7.4,-0.9,-10.84337349
12-Dec,Kentucky,Kentucky,State,1904478,25274,1.344931152,2067803,17334,0.845367572,1,7.4,8.4,163325,-7940,-4.636090269,7.9,-0.5,-5.952380952
13-Jan,Kentucky,Kentucky,State,1872950,25523,1.381543087,2056067,25000,1.230880124,1,7.9,9,183117,-523,-0.284796341,8.9,-0.1,-1.111111111
13-Feb,Kentucky,Kentucky,State,1877198,19087,1.027226038,2057822,15233,0.745769217,1,8.9,9,180624,-3854,-2.089138,8.8,-0.2,-2.222222222
13-Mar,Kentucky,Kentucky,State,1891512,12007,0.638838418,2065555,12450,0.606398601,1,8.8,8.5,174043,443,0.255184332,8.4,-0.1,-1.176470588
13-Apr,Kentucky,Kentucky,State,1908060,15718,0.830610957,2066462,20374,0.995753848,1,8.4,7.5,158402,4656,3.02837147,7.7,0.2,2.666666667
13-May,Kentucky,Kentucky,State,1910431,11459,0.603431751,2075184,11565,0.560423218,1,7.7,8,164753,106,0.064380159,7.9,-0.1,-1.25
13-Jun,Kentucky,Kentucky,State,1914723,682,0.035631421,2093931,3247,0.155308024,1,7.9,8.4,179208,2565,1.452081317,8.6,0.2,2.380952381
13-Jul,Kentucky,Kentucky,State,1898041,2644,0.139495842,2070658,-2222,-0.107193856,1,8.6,8.6,172617,-4866,-2.741671033,8.3,-0.3,-3.488372093
13-Aug,Kentucky,Kentucky,State,1886784,1715,0.090978102,2045711,-7805,-0.380079824,1,8.3,8.2,158927,-9520,-5.651629296,7.8,-0.4,-4.87804878
13-Sep,Kentucky,Kentucky,State,1890486,-11540,-0.606721464,2046368,-15853,-0.768734292,1,7.8,7.8,155882,-4313,-2.692343706,7.6,-0.2,-2.564102564
13-Oct,Kentucky,Kentucky,State,1872892,-35679,-1.869409102,2027498,-37756,-1.828152857,1,7.6,7.6,154606,-2077,-1.325606479,7.6,0,0
13-Nov,Kentucky,Kentucky,State,1887722,-20288,-1.063306796,2035427,-25270,-1.226284116,1,7.6,7.4,147705,-4982,-3.262884201,7.3,-0.1,-1.351351351
13-Dec,Kentucky,Kentucky,State,1879749,-24729,-1.298466036,2024625,-43178,-2.088109941,1,7.3,7.9,144876,-18449,-11.29588244,7.2,-0.7,-8.860759494
14-Jan,Kentucky,Kentucky,State,1851823,-21127,-1.128006621,2014997,-41070,-1.997503,1,7.2,8.9,163174,-19943,-10.8908512,8.1,-0.8,-8.988764045
14-Feb,Kentucky,Kentucky,State,1855011,-22187,-1.18192114,2023224,-34598,-1.681292162,1,8.1,8.8,168213,-12411,-6.87117991,8.3,-0.5,-5.681818182
14-Mar,Kentucky,Kentucky,State,1875959,-15553,-0.822252251,2033853,-31702,-1.534793312,1,8.3,8.4,157894,-16149,-9.27874146,7.8,-0.6,-7.142857143
14-Apr,Kentucky,Kentucky,State,1887164,-20896,-1.095143759,2017598,-48864,-2.364621271,1,7.8,7.7,130434,-27968,-17.65634272,6.5,-1.2,-15.58441558
14-May,Kentucky,Kentucky,State,1888358,-22073,-1.155393731,2023156,-52028,-2.507151173,1,6.5,7.9,134798,-29955,-18.181763,6.7,-1.2,-15.18987342
14-Jun,Kentucky,Kentucky,State,1896212,-18511,-0.966771695,2032674,-61257,-2.925454564,1,6.7,8.6,136462,-42746,-23.85272979,6.7,-1.9,-22.09302326
14-Jul,Kentucky,Kentucky,State,1876977,-21064,-1.109775816,2008952,-61706,-2.980018912,1,6.7,8.3,131975,-40642,-23.54461032,6.6,-1.7,-20.48192771
14-Aug,Kentucky,Kentucky,State,1863698,-23086,-1.223563482,1981568,-64143,-3.13548688,1,6.6,7.8,117870,-41057,-25.83387341,5.9,-1.9,-24.35897436
14-Sep,Kentucky,Kentucky,State,1869182,-21304,-1.126905991,1977426,-68942,-3.36899326,1,5.9,7.6,108244,-47638,-30.56029561,5.5,-2.1,-27.63157895
14-Oct,Kentucky,Kentucky,State,1876974,4082,0.217951703,1978619,-48879,-2.410803858,1,5.5,7.6,101645,-52961,-34.25546227,5.1,-2.5,-32.89473684
14-Nov,Kentucky,Kentucky,State,1879496,-8226,-0.435763317,1980996,-54431,-2.674180897,1,5.1,7.3,101500,-46205,-31.28194712,5.1,-2.2,-30.1369863
14-Dec,Kentucky,Kentucky,State,1873332,-6417,-0.341375364,1973040,-51585,-2.547879237,1,5.1,7.2,99708,-45168,-31.17700654,5.1,-2.1,-29.16666667
15-Jan,Kentucky,Kentucky,State,1847326,-4497,-0.242841783,1968293,-46704,-2.317819828,1,5.1,8.1,120967,-42207,-25.8662532,6.1,-2,-24.69135803
15-Feb,Kentucky,Kentucky,State,1852335,-2676,-0.144257905,1971586,-51638,-2.552263121,1,6.1,8.3,119251,-48962,-29.10714392,6,-2.3,-27.71084337
15-Mar,Kentucky,Kentucky,State,1867659,-8300,-0.442440373,1981823,-52030,-2.558198651,1,6,7.8,114164,-43730,-27.69579591,5.8,-2,-25.64102564
15-Apr,Kentucky,Kentucky,State,1883323,-3841,-0.20353292,1980508,-37090,-1.838324582,1,5.8,6.5,97185,-33249,-25.49105295,4.9,-1.6,-24.61538462
15-May,Kentucky,Kentucky,State,1886740,-1618,-0.085682905,1990625,-32531,-1.607933348,1,4.9,6.7,103885,-30913,-22.93283283,5.2,-1.5,-22.3880597
15-Jun,Kentucky,Kentucky,State,1892083,-4129,-0.217749914,2003257,-29417,-1.44720698,1,5.2,6.7,111174,-25288,-18.53116619,5.5,-1.2,-17.91044776
15-Jul,Kentucky,Kentucky,State,1871634,-5343,-0.284659855,1983807,-25145,-1.251647625,1,5.5,6.6,112173,-19802,-15.00435689,5.7,-0.9,-13.63636364
15-Aug,Kentucky,Kentucky,State,1862808,-890,-0.047754518,1958062,-23506,-1.186232317,1,5.7,5.9,95254,-22616,-19.18724018,4.9,-1,-16.94915254
15-Sep,Kentucky,Kentucky,State,1865253,-3929,-0.2101989,1958346,-19080,-0.964890722,1,4.9,5.5,93093,-15151,-13.99708067,4.8,-0.7,-12.72727273
15-Oct,Kentucky,Kentucky,State,1871772,-5202,-0.277148218,1964277,-14342,-0.724848998,1,4.8,5.1,92505,-9140,-8.992080279,4.7,-0.4,-7.843137255
15-Nov,Kentucky,Kentucky,State,1882514,3018,0.160574963,1978348,-2648,-0.133670134,1,4.7,5.1,95834,-5666,-5.58226601,4.8,-0.3,-5.882352941
15-Dec,Kentucky,Kentucky,State,1884459,11127,0.593968394,1984668,11628,0.589344362,1,4.8,5.1,100209,501,0.502467204,5,-0.1,-1.960784314
16-Jan,Kentucky,Kentucky,State,1860386,13060,0.706967801,1977438,9145,0.464615786,1,5,6.1,117052,-3915,-3.23641985,5.9,-0.2,-3.278688525
16-Feb,Kentucky,Kentucky,State,1874694,22359,1.207071075,1993289,21703,1.100788908,1,5.9,6,118595,-656,-0.550100209,5.9,-0.1,-1.666666667
16-Mar,Kentucky,Kentucky,State,1894061,26402,1.413641355,2005504,23681,1.194909939,1,5.9,5.8,111443,-2721,-2.383413335,5.6,-0.2,-3.448275862
16-Apr,Kentucky,Kentucky,State,1906685,23362,1.240466983,2001574,21066,1.063666494,1,5.6,4.9,94889,-2296,-2.362504502,4.7,-0.2,-4.081632653
16-May,Kentucky,Kentucky,State,1913698,26958,1.428813721,2012249,21624,1.086291994,1,4.7,5.2,98551,-5334,-5.134523752,4.9,-0.3,-5.769230769
16-Jun,Kentucky,Kentucky,State,1924812,32729,1.729786695,2035062,31805,1.587664488,1,4.9,5.5,110250,-924,-0.831129581,5.4,-0.1,-1.818181818
16-Jul,Kentucky,Kentucky,State,1917716,46082,2.462126676,2024330,40523,2.042688628,1,5.4,5.7,106614,-5559,-4.955738012,5.3,-0.4,-7.01754386
16-Aug,Kentucky,Kentucky,State,1910589,47781,2.564998647,2008598,50536,2.580919297,1,5.3,4.9,98009,2755,2.892266991,4.9,0,0
16-Sep,Kentucky,Kentucky,State,1919776,54523,2.923088718,2017218,58872,3.006210343,1,4.9,4.8,97442,4349,4.671672414,4.8,0,0
16-Oct,Kentucky,Kentucky,State,1923653,51881,2.771758526,2018516,54239,2.761270432,1,4.8,4.7,94863,2358,2.549051403,4.7,0,0
16-Nov,Kentucky,Kentucky,State,1934107,51593,2.740643629,2025426,47078,2.379662223,1,4.7,4.8,91319,-4515,-4.711271574,4.5,-0.3,-6.25
16-Dec,Kentucky,Kentucky,State,1929723,45264,2.401962579,2028148,43480,2.190794632,1,4.5,5,98425,-1784,-1.780279216,4.9,-0.1,-2
17-Jan,Kentucky,Kentucky,State,1905673,45287,2.434279768,2025656,48218,2.438407677,1,4.9,5.9,119983,2931,2.504015309,5.9,0,0
17-Feb,Kentucky,Kentucky,State,1921600,46906,2.50206167,2042324,49035,2.460004545,1,5.9,5.9,120724,2129,1.795185294,5.9,0,0
17-Mar,Kentucky,Kentucky,State,1946174,52113,2.751389739,2059377,53873,2.68625742,1,5.9,5.6,113203,1760,1.579282683,5.5,-0.1,-1.785714286
17-Apr,Kentucky,Kentucky,State,1960620,53935,2.828731542,2059556,57982,2.896820203,1,5.5,4.7,98936,4047,4.264983296,4.8,0.1,2.127659574
17-May,Kentucky,Kentucky,State,1959013,45315,2.367928482,2061615,49366,2.453274918,1,4.8,4.9,102602,4051,4.110562044,5,0.1,2.040816327
17-Jun,Kentucky,Kentucky,State,1971457,46645,2.423353553,2084973,49911,2.452554271,1,5,5.4,113516,3266,2.962358277,5.4,0,0
17-Jul,Kentucky,Kentucky,State,1960359,42643,2.223634782,2071239,46909,2.317260526,1,5.4,5.3,110880,4266,4.001350667,5.4,0.1,1.886792453
17-Aug,Kentucky,Kentucky,State,1949108,38519,2.016079858,2047213,38615,1.922485236,1,5.4,4.9,98105,96,0.097950188,4.8,-0.1,-2.040816327
17-Sep,Kentucky,Kentucky,State,1968722,48946,2.549568283,2056757,39539,1.960075708,1,4.8,4.8,88035,-9407,-9.65394799,4.3,-0.5,-10.41666667
17-Oct,Kentucky,Kentucky,State,1957472,33819,1.758061355,2038572,20056,0.99360124,1,4.3,4.7,81100,-13763,-14.5082909,4,-0.7,-14.89361702
17-Nov,Kentucky,Kentucky,State,1964398,30291,1.566149132,2043061,17635,0.870681032,1,4,4.5,78663,-12656,-13.85910928,3.9,-0.6,-13.33333333
17-Dec,Kentucky,Kentucky,State,1960194,30471,1.579034918,2038066,9918,0.489017567,1,3.9,4.9,77872,-20553,-20.88188976,3.8,-1.1,-22.44897959
18-Jan,Kentucky,Kentucky,State,1934981,29308,1.537934368,2033122,7466,0.368571959,1,3.8,5.9,98141,-21842,-18.2042456,4.8,-1.1,-18.6440678
18-Feb,Kentucky,Kentucky,State,1953855,32255,1.678549126,2057658,15334,0.750811331,1,4.8,5.9,103803,-16921,-14.01626851,5,-0.9,-15.25423729
18-Mar,Kentucky,Kentucky,State,1970862,24688,1.268540223,2068027,8650,0.420029941,1,5,5.5,97165,-16038,-14.16746906,4.7,-0.8,-14.54545455
18-Apr,Kentucky,Kentucky,State,1982478,21858,1.114851425,2066323,6767,0.328565963,1,4.7,4.8,83845,-15091,-15.25329506,4.1,-0.7,-14.58333333
18-May,Kentucky,Kentucky,State,1985806,26793,1.36767852,2074587,12972,0.629215445,1,4.1,5,88781,-13821,-13.47049765,4.3,-0.7,-14
18-Jun,Kentucky,Kentucky,State,1996404,24947,1.265409289,2098389,13416,0.64346157,1,4.3,5.4,101985,-11531,-10.1580394,4.9,-0.5,-9.259259259
18-Jul,Kentucky,Kentucky,State,1983762,23403,1.19381195,2082225,10986,0.530407162,1,4.9,5.4,98463,-12417,-11.19859307,4.7,-0.7,-12.96296296
18-Aug,Kentucky,Kentucky,State,1961059,11951,0.613152273,2045596,-1617,-0.07898543,1,4.7,4.8,84537,-13568,-13.83008002,4.1,-0.7,-14.58333333
18-Sep,Kentucky,Kentucky,State,1970431,1709,0.086807584,2054993,-1764,-0.085766087,1,4.1,4.3,84562,-3473,-3.945021866,4.1,-0.2,-4.651162791
18-Oct,Kentucky,Kentucky,State,1971276,13804,0.705195272,2050539,11967,0.587028567,1,4.1,4,79263,-1837,-2.265104809,3.9,-0.1,-2.5
18-Nov,Kentucky,Kentucky,State,1981873,17475,0.889585512,2054178,11117,0.544134512,1,3.9,3.9,72305,-6358,-8.08258012,3.5,-0.4,-10.25641026
18-Dec,Kentucky,Kentucky,State,1974952,14758,0.752884663,2053820,15754,0.772987725,1,3.5,3.8,78868,996,1.279021985,3.8,0,0
19-Jan,Kentucky,Kentucky,State,1946231,11250,0.581401058,2043353,10231,0.503216236,1,3.8,4.8,97122,-1019,-1.038302035,4.8,0,0
19-Feb,Kentucky,Kentucky,State,1959347,5492,0.281085342,2057642,-16,-0.000777583,1,4.8,5,98295,-5508,-5.306205023,4.8,-0.2,-4
19-Mar,Kentucky,Kentucky,State,1974952,4090,0.207523409,2072300,4273,0.206622061,1,4.8,4.7,97348,183,0.188339423,4.7,0,0
19-Apr,Kentucky,Kentucky,State,1982902,424,0.021387375,2063511,-2812,-0.136087146,1,4.7,4.1,80609,-3236,-3.859502654,3.9,-0.2,-4.87804878
19-May,Kentucky,Kentucky,State,1987994,2188,0.110181961,2074273,-314,-0.015135543,1,3.9,4.3,86279,-2502,-2.818170555,4.2,-0.1,-2.325581395
19-Jun,Kentucky,Kentucky,State,1998766,2362,0.118312726,2099909,1520,0.072436522,1,4.2,4.9,101143,-842,-0.82561161,4.8,-0.1,-2.040816327
19-Jul,Kentucky,Kentucky,State,1989310,5548,0.279670646,2090399,8174,0.392560842,1,4.8,4.7,101089,2626,2.666991662,4.8,0.1,2.127659574
19-Aug,Kentucky,Kentucky,State,1982636,21577,1.100272863,2069554,23958,1.171199005,1,4.8,4.1,86918,2381,2.816518211,4.2,0.1,2.43902439
19-Sep,Kentucky,Kentucky,State,1993543,23112,1.172941351,2073191,18198,0.885550462,1,4.2,4.1,79648,-4914,-5.811120834,3.8,-0.3,-7.317073171
19-Oct,Kentucky,Kentucky,State,1995198,23922,1.213528699,2075032,24493,1.194466431,1,3.8,3.9,79834,571,0.720386561,3.8,-0.1,-2.564102564
19-Nov,Kentucky,Kentucky,State,1999292,17419,0.878916056,2078031,23853,1.161194405,1,3.8,3.5,78739,6434,8.89841643,3.8,0.3,8.571428571
19-Dec,Kentucky,Kentucky,State,1992752,17800,0.901287727,2073838,20018,0.974671588,1,3.8,3.8,81086,2218,2.81229396,3.9,0.1,2.631578947
20-Jan,Kentucky,Kentucky,State,1971521,25290,1.299434651,2070206,26853,1.314163534,1,3.9,4.8,98685,1563,1.609316118,4.8,0,0
20-Feb,Kentucky,Kentucky,State,1981312,21965,1.121036754,2071812,14170,0.688652351,1,4.8,4.8,90500,-7795,-7.930210082,4.4,-0.4,-8.333333333
20-Mar,Kentucky,Kentucky,State,1956583,-18369,-0.930098554,2066706,-5594,-0.269941611,1,4.4,4.7,110123,12775,13.12302256,5.3,0.6,12.76595745
20-Apr,Kentucky,Kentucky,State,1720681,-262221,-13.22410286,2054250,-9261,-0.448798189,1,5.3,3.9,333569,252960,313.8111129,16.2,12.3,315.3846154
20-May,Kentucky,Kentucky,State,1818002,-169992,-8.55093124,2040012,-34261,-1.651711226,1,16.2,4.2,222010,135731,157.3163806,10.9,6.7,159.5238095
10-Dec,Louisiana,Louisiana,State,1904063,,,2067211,,,1,8.1,,163148,,,7.9,,
11-Jan,Louisiana,Louisiana,State,1871657,333,0.017794887,2053063,14723,0.722303443,1,7.9,8.2,181406,14390,8.615940988,8.8,0.6,7.317073171
11-Feb,Louisiana,Louisiana,State,1886142,-1741,-0.092219698,2048476,13389,0.657907991,1,8.8,7.2,162334,15130,10.27825331,7.9,0.7,9.722222222
11-Mar,Louisiana,Louisiana,State,1902619,-4253,-0.223035421,2064681,6695,0.325318054,1,7.9,7.3,162062,10948,7.244861495,7.8,0.5,6.849315068
11-Apr,Louisiana,Louisiana,State,1915303,-23666,-1.220545558,2067823,-19052,-0.912943995,1,7.8,7.1,152520,4614,3.119548903,7.4,0.3,4.225352113
11-May,Louisiana,Louisiana,State,1911475,-21816,-1.128438502,2071329,-22070,-1.054266291,1,7.4,7.6,159854,-254,-0.158642916,7.7,0.1,1.315789474
11-Jun,Louisiana,Louisiana,State,1918415,-26498,-1.36242598,2101522,-27334,-1.283975995,1,7.7,8.6,183107,-836,-0.454488619,8.7,0.1,1.162790698
11-Jul,Louisiana,Louisiana,State,1929345,-20428,-1.047711708,2102070,-27171,-1.276088522,1,8.7,8.4,172725,-6743,-3.757215771,8.2,-0.2,-2.380952381
11-Aug,Louisiana,Louisiana,State,1913406,-14513,-0.752780589,2080994,-30005,-1.421364956,1,8.2,8.7,167588,-15492,-8.46187459,8.1,-0.6,-6.896551724
11-Sep,Louisiana,Louisiana,State,1916277,-6470,-0.33649773,2076857,-18721,-0.893357346,1,8.1,8.2,160580,-12251,-7.088427423,7.7,-0.5,-6.097560976
11-Oct,Louisiana,Louisiana,State,1928724,-1589,-0.082318256,2085996,-13754,-0.655030361,1,7.7,8.1,157272,-12165,-7.179659697,7.5,-0.6,-7.407407407
11-Nov,Louisiana,Louisiana,State,1927849,7691,0.400539956,2071611,-17977,-0.860313133,1,7.5,8.1,143762,-25668,-15.14961931,6.9,-1.2,-14.81481482
11-Dec,Louisiana,Louisiana,State,1911035,6972,0.366164355,2054181,-13030,-0.630317853,1,6.9,7.9,143146,-20002,-12.26003383,7,-0.9,-11.39240506
12-Jan,Louisiana,Louisiana,State,1875963,4306,0.230063521,2039034,-14029,-0.683320483,1,7,8.8,163071,-18335,-10.10716294,8,-0.8,-9.090909091
12-Feb,Louisiana,Louisiana,State,1893614,7472,0.39615257,2042105,-6371,-0.311011698,1,8,7.9,148491,-13843,-8.52748038,7.3,-0.6,-7.594936709
12-Mar,Louisiana,Louisiana,State,1912377,9758,0.512871994,2060761,-3920,-0.189859838,1,7.3,7.8,148384,-13678,-8.439979761,7.2,-0.6,-7.692307692
12-Apr,Louisiana,Louisiana,State,1930276,14973,0.781756203,2067630,-193,-0.009333487,1,7.2,7.4,137354,-15166,-9.943613952,6.6,-0.8,-10.81081081
12-May,Louisiana,Louisiana,State,1934504,23029,1.204776416,2083907,12578,0.607242983,1,6.6,7.7,149403,-10451,-6.53784078,7.2,-0.5,-6.493506494
12-Jun,Louisiana,Louisiana,State,1948053,29638,1.544921198,2122484,20962,0.99746755,1,7.2,8.7,174431,-8676,-4.738213176,8.2,-0.5,-5.747126437
12-Jul,Louisiana,Louisiana,State,1952235,22890,1.186413005,2117426,15356,0.730518013,1,8.2,8.2,165191,-7534,-4.361846866,7.8,-0.4,-4.87804878
12-Aug,Louisiana,Louisiana,State,1933878,20472,1.069924522,2086726,5732,0.275445292,1,7.8,8.1,152848,-14740,-8.795379144,7.3,-0.8,-9.87654321
12-Sep,Louisiana,Louisiana,State,1942830,26553,1.385655623,2079782,2925,0.140837814,1,7.3,7.7,136952,-23628,-14.71416117,6.6,-1.1,-14.28571429
12-Oct,Louisiana,Louisiana,State,1964864,36140,1.873777689,2099216,13220,0.633750017,1,6.6,7.5,134352,-22920,-14.5734778,6.4,-1.1,-14.66666667
12-Nov,Louisiana,Louisiana,State,1962415,34566,1.792982749,2085566,13955,0.673630329,1,6.4,6.9,123151,-20611,-14.33689014,5.9,-1,-14.49275362
12-Dec,Louisiana,Louisiana,State,1946632,35597,1.862707904,2078718,24537,1.194490651,1,5.9,7,132086,-11060,-7.726377265,6.4,-0.6,-8.571428571
13-Jan,Louisiana,Louisiana,State,1907489,31526,1.68052355,2072509,33475,1.64170877,1,6.4,8,165020,1949,1.195184919,8,0,0
13-Feb,Louisiana,Louisiana,State,1926913,33299,1.758489323,2069122,27017,1.322997593,1,8,7.3,142209,-6282,-4.230559428,6.9,-0.4,-5.479452055
13-Mar,Louisiana,Louisiana,State,1938089,25712,1.344504771,2078915,18154,0.880936703,1,6.9,7.2,140826,-7558,-5.093541083,6.8,-0.4,-5.555555556
13-Apr,Louisiana,Louisiana,State,1957598,27322,1.415445252,2092879,25249,1.22115659,1,6.8,6.6,135281,-2073,-1.509238901,6.5,-0.1,-1.515151515
13-May,Louisiana,Louisiana,State,1959935,25431,1.314600538,2105782,21875,1.049710952,1,6.5,7.2,145847,-3556,-2.380139622,6.9,-0.3,-4.166666667
13-Jun,Louisiana,Louisiana,State,1971745,23692,1.216188677,2140966,18482,0.870772171,1,6.9,8.2,169221,-5210,-2.986854401,7.9,-0.3,-3.658536585
13-Jul,Louisiana,Louisiana,State,1978292,26057,1.334726608,2135639,18213,0.860148123,1,7.9,7.8,157347,-7844,-4.748442712,7.4,-0.4,-5.128205128
13-Aug,Louisiana,Louisiana,State,1964919,31041,1.605116765,2112150,25424,1.218367912,1,7.4,7.3,147231,-5617,-3.674892704,7,-0.3,-4.109589041
13-Sep,Louisiana,Louisiana,State,1971728,28898,1.487417839,2108974,29192,1.403608647,1,7,6.6,137246,294,0.214673754,6.5,-0.1,-1.515151515
13-Oct,Louisiana,Louisiana,State,1977636,12772,0.650019543,2106824,7608,0.362421018,1,6.5,6.4,129188,-5164,-3.843634631,6.1,-0.3,-4.6875
13-Nov,Louisiana,Louisiana,State,1991632,29217,1.488828816,2107330,21764,1.043553644,1,6.1,5.9,115698,-7453,-6.051920001,5.5,-0.4,-6.779661017
13-Dec,Louisiana,Louisiana,State,1980490,33858,1.739311796,2085902,7184,0.345597623,1,5.5,6.4,105412,-26674,-20.19441879,5.1,-1.3,-20.3125
14-Jan,Louisiana,Louisiana,State,1955106,47617,2.496318458,2077518,5009,0.241687732,1,5.1,8,122412,-42608,-25.81990062,5.9,-2.1,-26.25
14-Feb,Louisiana,Louisiana,State,1973219,46306,2.403118356,2085645,16523,0.79855127,1,5.9,6.9,112426,-29783,-20.94311893,5.4,-1.5,-21.73913044
14-Mar,Louisiana,Louisiana,State,1994286,56197,2.899608841,2114794,35879,1.725852187,1,5.4,6.8,120508,-20318,-14.42773352,5.7,-1.1,-16.17647059
14-Apr,Louisiana,Louisiana,State,2007782,50184,2.56354982,2117338,24459,1.168677214,1,5.7,6.5,109556,-25725,-19.01597416,5.2,-1.3,-20
14-May,Louisiana,Louisiana,State,2010372,50437,2.573401669,2139754,33972,1.613272409,1,5.2,6.9,129382,-16465,-11.28922775,6,-0.9,-13.04347826
14-Jun,Louisiana,Louisiana,State,2025821,54076,2.742545309,2177115,36149,1.688443441,1,6,7.9,151294,-17927,-10.59383883,6.9,-1,-12.65822785
14-Jul,Louisiana,Louisiana,State,2034017,55725,2.816823806,2193987,58348,2.732109687,1,6.9,7.4,159970,2623,1.667016213,7.3,-0.1,-1.351351351
14-Aug,Louisiana,Louisiana,State,2021168,56249,2.862662532,2182278,70128,3.320218734,1,7.3,7,161110,13879,9.426683239,7.4,0.4,5.714285714
14-Sep,Louisiana,Louisiana,State,2028960,57232,2.9026316,2181564,72590,3.441958033,1,7.4,6.5,152604,15358,11.19012576,7,0.5,7.692307692
14-Oct,Louisiana,Louisiana,State,2053553,75917,3.838775184,2201036,94212,4.471754641,1,7,6.1,147483,18295,14.16153203,6.7,0.6,9.836065574
14-Nov,Louisiana,Louisiana,State,2050569,58937,2.959231424,2197247,89917,4.266868502,1,6.7,5.5,146678,30980,26.77660807,6.7,1.2,21.81818182
14-Dec,Louisiana,Louisiana,State,2038137,57647,2.910744311,2175075,89173,4.275033055,1,6.7,5.1,136938,31526,29.90741092,6.3,1.2,23.52941177
15-Jan,Louisiana,Louisiana,State,2007566,52460,2.683230474,2165444,87926,4.232261766,1,6.3,5.9,157878,35466,28.97264974,7.3,1.4,23.72881356
15-Feb,Louisiana,Louisiana,State,2019573,46354,2.349156378,2157721,72076,3.455813429,1,7.3,5.4,138148,25722,22.87904933,6.4,1,18.51851852
15-Mar,Louisiana,Louisiana,State,2028851,34565,1.733201757,2167192,52398,2.477688134,1,6.4,5.7,138341,17833,14.79818767,6.4,0.7,12.28070175
15-Apr,Louisiana,Louisiana,State,2041736,33954,1.691119853,2173022,55684,2.629906042,1,6.4,5.2,131286,21730,19.83460513,6,0.8,15.38461539
15-May,Louisiana,Louisiana,State,2039593,29221,1.453512086,2179376,39622,1.851708187,1,6,6,139783,10401,8.03898533,6.4,0.4,6.666666667
15-Jun,Louisiana,Louisiana,State,2042046,16225,0.800909853,2194853,17738,0.814747958,1,6.4,6.9,152807,1513,1.000039658,7,0.1,1.449275362
