SortingColumn (Ignore),ID,Region,Area,Year,Period,Adjustment,State Name,Employed,Labor Force,Unemployed,Unemployment Rate
"2019, 04",806703,AR,Chicot County,2019,April,Not Adj,Arkansas,"3,040","3,262",222,6.80%
"2019, 04",806724,AR,Clark County,2019,April,Not Adj,Arkansas,"9,449","9,791",342,3.50%
"2019, 04",806737,AR,Clay County,2019,April,Not Adj,Arkansas,"5,451","5,692",241,4.20%
"2019, 04",806758,AR,Cleburne County,2019,April,Not Adj,Arkansas,"8,840","9,189",349,3.80%
"2019, 04",806771,AR,Cleveland County,2019,April,Not Adj,Arkansas,"3,101","3,212",111,3.50%
"2019, 04",806792,AR,Columbia County,2019,April,Not Adj,Arkansas,"8,821","9,160",339,3.70%
"2019, 04",806805,AR,Conway County,2019,April,Not Adj,Arkansas,"7,954","8,289",335,4.00%
"2019, 04",806826,AR,Craighead County,2019,April,Not Adj,Arkansas,"53,901","55,205","1,304",2.40%
"2019, 04",806839,AR,Crawford County,2019,April,Not Adj,Arkansas,"26,061","26,810",749,2.80%
"2019, 04",806860,AR,Crittenden County,2019,April,Not Adj,Arkansas,"20,413","21,202",789,3.70%
"2019, 04",806873,AR,Cross County,2019,April,Not Adj,Arkansas,"7,053","7,331",278,3.80%
"2019, 04",806894,AR,Dallas County,2019,April,Not Adj,Arkansas,"2,711","2,823",112,4.00%
"2019, 04",806907,AR,Desha County,2019,April,Not Adj,Arkansas,"5,170","5,384",214,4.00%
"2019, 04",806928,AR,Drew County,2019,April,Not Adj,Arkansas,"7,504","7,883",379,4.80%
"2019, 04",806941,AR,Faulkner County,2019,April,Not Adj,Arkansas,"60,841","62,433","1,592",2.50%
"2019, 04",806962,AR,Franklin County,2019,April,Not Adj,Arkansas,"7,292","7,496",204,2.70%
"2019, 04",806975,AR,Fulton County,2019,April,Not Adj,Arkansas,"4,707","4,882",175,3.60%
"2019, 04",806996,AR,Garland County,2019,April,Not Adj,Arkansas,"40,393","41,662","1,269",3.00%
"2019, 04",807009,AR,Grant County,2019,April,Not Adj,Arkansas,"8,173","8,392",219,2.60%
"2019, 04",807030,AR,Greene County,2019,April,Not Adj,Arkansas,"19,438","19,996",558,2.80%
"2019, 04",807043,AR,Hempstead County,2019,April,Not Adj,Arkansas,"9,686","10,045",359,3.60%
"2019, 04",807064,AR,Hot Spring County,2019,April,Not Adj,Arkansas,"13,599","14,030",431,3.10%
"2019, 04",807077,AR,Howard County,2019,April,Not Adj,Arkansas,"5,511","5,665",154,2.70%
"2019, 04",807098,AR,Independence County,2019,April,Not Adj,Arkansas,"16,189","16,724",535,3.20%
"2019, 04",807111,AR,Izard County,2019,April,Not Adj,Arkansas,"4,699","4,945",246,5.00%
"2019, 04",807132,AR,Jackson County,2019,April,Not Adj,Arkansas,"5,468","5,787",319,5.50%
"2019, 04",807145,AR,Jefferson County,2019,April,Not Adj,Arkansas,"26,334","27,653","1,319",4.80%
"2019, 04",807166,AR,Johnson County,2019,April,Not Adj,Arkansas,"9,909","10,319",410,4.00%
"2019, 04",807179,AR,Lafayette County,2019,April,Not Adj,Arkansas,"2,391","2,488",97,3.90%
"2019, 04",807200,AR,Lawrence County,2019,April,Not Adj,Arkansas,"6,659","6,894",235,3.40%
"2019, 04",807213,AR,Lee County,2019,April,Not Adj,Arkansas,"2,707","2,805",98,3.50%
"2019, 04",807234,AR,Lincoln County,2019,April,Not Adj,Arkansas,"3,786","3,940",154,3.90%
"2019, 04",807247,AR,Little River County,2019,April,Not Adj,Arkansas,"5,277","5,475",198,3.60%
"2019, 04",807268,AR,Logan County,2019,April,Not Adj,Arkansas,"8,203","8,498",295,3.50%
"2019, 04",807281,AR,Lonoke County,2019,April,Not Adj,Arkansas,"33,502","34,381",879,2.60%
"2019, 04",807302,AR,Madison County,2019,April,Not Adj,Arkansas,"7,205","7,362",157,2.10%
"2019, 04",807315,AR,Marion County,2019,April,Not Adj,Arkansas,"6,433","6,668",235,3.50%
"2019, 04",807336,AR,Miller County,2019,April,Not Adj,Arkansas,"18,926","19,637",711,3.60%
"2019, 04",807349,AR,Mississippi County,2019,April,Not Adj,Arkansas,"16,642","17,344",702,4.00%
"2019, 04",807370,AR,Monroe County,2019,April,Not Adj,Arkansas,"2,653","2,750",97,3.50%
"2019, 04",807383,AR,Montgomery County,2019,April,Not Adj,Arkansas,"2,849","2,971",122,4.10%
"2019, 04",807404,AR,Nevada County,2019,April,Not Adj,Arkansas,"3,562","3,704",142,3.80%
"2019, 04",807417,AR,Newton County,2019,April,Not Adj,Arkansas,"3,237","3,341",104,3.10%
"2019, 04",807438,AR,Ouachita County,2019,April,Not Adj,Arkansas,"9,381","9,865",484,4.90%
"2019, 04",807451,AR,Perry County,2019,April,Not Adj,Arkansas,"4,115","4,277",162,3.80%
"2019, 04",807472,AR,Phillips County,2019,April,Not Adj,Arkansas,"6,082","6,405",323,5.00%
"2019, 04",807485,AR,Pike County,2019,April,Not Adj,Arkansas,"4,123","4,257",134,3.10%
"2019, 04",807506,AR,Poinsett County,2019,April,Not Adj,Arkansas,"9,886","10,159",273,2.70%
"2019, 04",807519,AR,Polk County,2019,April,Not Adj,Arkansas,"7,800","8,069",269,3.30%
"2019, 04",807540,AR,Pope County,2019,April,Not Adj,Arkansas,"27,830","28,848","1,018",3.50%
"2019, 04",807553,AR,Prairie County,2019,April,Not Adj,Arkansas,"3,446","3,576",130,3.60%
"2019, 04",807574,AR,Pulaski County,2019,April,Not Adj,Arkansas,"184,689","190,303","5,614",3.00%
"2019, 04",807587,AR,Randolph County,2019,April,Not Adj,Arkansas,"6,980","7,218",238,3.30%
"2019, 04",807608,AR,St. Francis County,2019,April,Not Adj,Arkansas,"7,789","8,179",390,4.80%
"2019, 04",807621,AR,Saline County,2019,April,Not Adj,Arkansas,"57,732","59,112","1,380",2.30%
"2019, 04",807642,AR,Scott County,2019,April,Not Adj,Arkansas,"4,192","4,310",118,2.70%
"2019, 04",807655,AR,Searcy County,2019,April,Not Adj,Arkansas,"2,772","2,884",112,3.90%
"2019, 04",807676,AR,Sebastian County,2019,April,Not Adj,Arkansas,"54,916","56,458","1,542",2.70%
"2019, 04",807689,AR,Sevier County,2019,April,Not Adj,Arkansas,"5,142","5,371",229,4.30%
"2019, 04",807710,AR,Sharp County,2019,April,Not Adj,Arkansas,"5,507","5,728",221,3.90%
"2019, 04",807723,AR,Stone County,2019,April,Not Adj,Arkansas,"4,551","4,749",198,4.20%
"2019, 04",807744,AR,Union County,2019,April,Not Adj,Arkansas,"15,174","15,890",716,4.50%
"2019, 04",807757,AR,Van Buren County,2019,April,Not Adj,Arkansas,"5,488","5,733",245,4.30%
"2019, 04",807778,AR,Washington County,2019,April,Not Adj,Arkansas,"121,523","124,069","2,546",2.10%
"2019, 04",807791,AR,White County,2019,April,Not Adj,Arkansas,"32,530","33,938","1,408",4.10%
"2019, 04",807812,AR,Woodruff County,2019,April,Not Adj,Arkansas,"2,622","2,760",138,5.00%
"2019, 04",807825,AR,Yell County,2019,April,Not Adj,Arkansas,"8,129","8,402",273,3.20%
"2019, 04",807846,AR,Bella Vista,2019,April,Not Adj,Arkansas,"11,780","12,172",392,3.20%
"2019, 04",807859,AR,Benton,2019,April,Not Adj,Arkansas,"17,172","17,602",430,2.40%
"2019, 04",807880,AR,Bentonville,2019,April,Not Adj,Arkansas,"26,270","26,760",490,1.80%
"2019, 04",807893,AR,Blytheville,2019,April,Not Adj,Arkansas,"5,605","5,844",239,4.10%
"2019, 04",807914,AR,Cabot,2019,April,Not Adj,Arkansas,"11,909","12,237",328,2.70%
"2019, 04",807927,AR,Conway,2019,April,Not Adj,Arkansas,"33,226","34,102",876,2.60%
"2019, 04",807948,AR,El Dorado,2019,April,Not Adj,Arkansas,"6,573","6,971",398,5.70%
"2019, 04",807961,AR,Fayetteville,2019,April,Not Adj,Arkansas,"46,698","47,730","1,032",2.20%
"2019, 04",807982,AR,Fort Smith,2019,April,Not Adj,Arkansas,"38,108","39,200","1,092",2.80%
"2019, 04",807995,AR,Hot Springs National Park (Hot Springs),2019,April,Not Adj,Arkansas,"14,359","14,841",482,3.20%
"2019, 04",808016,AR,Jacksonville,2019,April,Not Adj,Arkansas,"11,297","11,725",428,3.70%
"2019, 04",808029,AR,Jonesboro,2019,April,Not Adj,Arkansas,"37,944","38,903",959,2.50%
"2019, 04",808050,AR,Little Rock,2019,April,Not Adj,Arkansas,"95,072","97,905","2,833",2.90%
"2019, 04",808063,AR,North Little Rock,2019,April,Not Adj,Arkansas,"29,167","30,146",979,3.20%
"2019, 04",808084,AR,Paragould,2019,April,Not Adj,Arkansas,"12,282","12,677",395,3.10%
"2019, 04",808097,AR,Pine Bluff,2019,April,Not Adj,Arkansas,"15,559","16,398",839,5.10%
"2019, 04",808118,AR,Rogers,2019,April,Not Adj,Arkansas,"34,775","35,539",764,2.10%
"2019, 04",808131,AR,Russellville,2019,April,Not Adj,Arkansas,"12,939","13,364",425,3.20%
"2019, 04",808152,AR,Searcy,2019,April,Not Adj,Arkansas,"9,918","10,256",338,3.30%
"2019, 04",808165,AR,Sherwood,2019,April,Not Adj,Arkansas,"15,745","16,178",433,2.70%
"2019, 04",808186,AR,Springdale,2019,April,Not Adj,Arkansas,"38,469","39,257",788,2.00%
"2019, 04",808199,AR,Texarkana,2019,April,Not Adj,Arkansas,"13,005","13,525",520,3.80%
"2019, 04",808220,AR,Van Buren,2019,April,Not Adj,Arkansas,"10,132","10,404",272,2.60%
"2019, 04",808233,AR,West Memphis,2019,April,Not Adj,Arkansas,"10,006","10,462",456,4.40%
"2019, 03",806543,AR,Arkansas,2019,March,Not Adj,Arkansas,"1,311,196","1,358,425","47,229",3.50%
"2019, 03",806566,AR,Arkansas County,2019,March,Not Adj,Arkansas,"9,045","9,347",302,3.20%
"2019, 03",806587,AR,Ashley County,2019,March,Not Adj,Arkansas,"7,321","7,761",440,5.70%
"2019, 03",806600,AR,Baxter County,2019,March,Not Adj,Arkansas,"15,596","16,288",692,4.20%
"2019, 03",806621,AR,Benton County,2019,March,Not Adj,Arkansas,"132,674","136,211","3,537",2.60%
"2019, 03",806634,AR,Boone County,2019,March,Not Adj,Arkansas,"15,594","16,112",518,3.20%
"2019, 03",806655,AR,Bradley County,2019,March,Not Adj,Arkansas,"4,260","4,460",200,4.50%
"2019, 03",806668,AR,Calhoun County,2019,March,Not Adj,Arkansas,"2,313","2,434",121,5.00%
"2019, 03",806689,AR,Carroll County,2019,March,Not Adj,Arkansas,"11,991","12,410",419,3.40%
"2019, 03",806702,AR,Chicot County,2019,March,Not Adj,Arkansas,"2,989","3,231",242,7.50%
"2019, 03",806723,AR,Clark County,2019,March,Not Adj,Arkansas,"9,406","9,701",295,3.00%
"2019, 03",806736,AR,Clay County,2019,March,Not Adj,Arkansas,"5,349","5,641",292,5.20%
"2019, 03",806757,AR,Cleburne County,2019,March,Not Adj,Arkansas,"8,759","9,184",425,4.60%
"2019, 03",806770,AR,Cleveland County,2019,March,Not Adj,Arkansas,"3,070","3,200",130,4.10%
"2019, 03",806791,AR,Columbia County,2019,March,Not Adj,Arkansas,"8,792","9,178",386,4.20%
"2019, 03",806804,AR,Conway County,2019,March,Not Adj,Arkansas,"7,879","8,211",332,4.00%
"2019, 03",806825,AR,Craighead County,2019,March,Not Adj,Arkansas,"53,612","55,107","1,495",2.70%
"2019, 03",806838,AR,Crawford County,2019,March,Not Adj,Arkansas,"25,924","26,789",865,3.20%
"2019, 03",806859,AR,Crittenden County,2019,March,Not Adj,Arkansas,"20,331","21,202",871,4.10%
"2019, 03",806872,AR,Cross County,2019,March,Not Adj,Arkansas,"6,975","7,289",314,4.30%
"2019, 03",806893,AR,Dallas County,2019,March,Not Adj,Arkansas,"2,703","2,841",138,4.90%
"2019, 03",806906,AR,Desha County,2019,March,Not Adj,Arkansas,"5,133","5,369",236,4.40%
"2019, 03",806927,AR,Drew County,2019,March,Not Adj,Arkansas,"7,425","7,864",439,5.60%
"2019, 03",806940,AR,Faulkner County,2019,March,Not Adj,Arkansas,"60,632","62,445","1,813",2.90%
"2019, 03",806961,AR,Franklin County,2019,March,Not Adj,Arkansas,"7,176","7,408",232,3.10%
"2019, 03",806974,AR,Fulton County,2019,March,Not Adj,Arkansas,"4,720","4,916",196,4.00%
"2019, 03",806995,AR,Garland County,2019,March,Not Adj,Arkansas,"40,059","41,557","1,498",3.60%
"2019, 03",807008,AR,Grant County,2019,March,Not Adj,Arkansas,"8,117","8,369",252,3.00%
"2019, 03",807029,AR,Greene County,2019,March,Not Adj,Arkansas,"19,387","20,059",672,3.40%
"2019, 03",807042,AR,Hempstead County,2019,March,Not Adj,Arkansas,"9,607","9,983",376,3.80%
"2019, 03",807063,AR,Hot Spring County,2019,March,Not Adj,Arkansas,"13,465","13,970",505,3.60%
"2019, 03",807076,AR,Howard County,2019,March,Not Adj,Arkansas,"5,528","5,708",180,3.20%
"2019, 03",807097,AR,Independence County,2019,March,Not Adj,Arkansas,"16,042","16,649",607,3.60%
"2019, 03",807110,AR,Izard County,2019,March,Not Adj,Arkansas,"4,695","4,945",250,5.10%
"2019, 03",807131,AR,Jackson County,2019,March,Not Adj,Arkansas,"5,434","5,795",361,6.20%
"2019, 03",807144,AR,Jefferson County,2019,March,Not Adj,Arkansas,"26,261","27,719","1,458",5.30%
"2019, 03",807165,AR,Johnson County,2019,March,Not Adj,Arkansas,"9,975","10,436",461,4.40%
"2019, 03",807178,AR,Lafayette County,2019,March,Not Adj,Arkansas,"2,362","2,473",111,4.50%
"2019, 03",807199,AR,Lawrence County,2019,March,Not Adj,Arkansas,"6,555","6,817",262,3.80%
"2019, 03",807212,AR,Lee County,2019,March,Not Adj,Arkansas,"2,657","2,788",131,4.70%
"2019, 03",807233,AR,Lincoln County,2019,March,Not Adj,Arkansas,"3,743","3,921",178,4.50%
"2019, 03",807246,AR,Little River County,2019,March,Not Adj,Arkansas,"5,250","5,483",233,4.20%
"2019, 03",807267,AR,Logan County,2019,March,Not Adj,Arkansas,"8,212","8,552",340,4.00%
"2019, 03",807280,AR,Lonoke County,2019,March,Not Adj,Arkansas,"33,288","34,318","1,030",3.00%
"2019, 03",807301,AR,Madison County,2019,March,Not Adj,Arkansas,"7,103","7,277",174,2.40%
"2019, 03",807314,AR,Marion County,2019,March,Not Adj,Arkansas,"6,363","6,636",273,4.10%
"2019, 03",807335,AR,Miller County,2019,March,Not Adj,Arkansas,"18,841","19,666",825,4.20%
"2019, 03",807348,AR,Mississippi County,2019,March,Not Adj,Arkansas,"16,411","17,223",812,4.70%
"2019, 03",807369,AR,Monroe County,2019,March,Not Adj,Arkansas,"2,629","2,748",119,4.30%
"2019, 03",807382,AR,Montgomery County,2019,March,Not Adj,Arkansas,"2,794","2,931",137,4.70%
"2019, 03",807403,AR,Nevada County,2019,March,Not Adj,Arkansas,"3,548","3,678",130,3.50%
"2019, 03",807416,AR,Newton County,2019,March,Not Adj,Arkansas,"3,213","3,334",121,3.60%
"2019, 03",807437,AR,Ouachita County,2019,March,Not Adj,Arkansas,"9,292","9,833",541,5.50%
"2019, 03",807450,AR,Perry County,2019,March,Not Adj,Arkansas,"4,090","4,276",186,4.30%
"2019, 03",807471,AR,Phillips County,2019,March,Not Adj,Arkansas,"6,070","6,453",383,5.90%
"2019, 03",807484,AR,Pike County,2019,March,Not Adj,Arkansas,"4,051","4,205",154,3.70%
"2019, 03",807505,AR,Poinsett County,2019,March,Not Adj,Arkansas,"9,766","10,097",331,3.30%
"2019, 03",807518,AR,Polk County,2019,March,Not Adj,Arkansas,"7,717","8,012",295,3.70%
"2019, 03",807539,AR,Pope County,2019,March,Not Adj,Arkansas,"27,774","28,937","1,163",4.00%
"2019, 03",807552,AR,Prairie County,2019,March,Not Adj,Arkansas,"3,371","3,519",148,4.20%
"2019, 03",807573,AR,Pulaski County,2019,March,Not Adj,Arkansas,"184,185","190,490","6,305",3.30%
"2019, 03",807586,AR,Randolph County,2019,March,Not Adj,Arkansas,"6,946","7,227",281,3.90%
"2019, 03",807607,AR,St. Francis County,2019,March,Not Adj,Arkansas,"7,692","8,142",450,5.50%
"2019, 03",807620,AR,Saline County,2019,March,Not Adj,Arkansas,"57,577","59,196","1,619",2.70%
"2019, 03",807641,AR,Scott County,2019,March,Not Adj,Arkansas,"4,146","4,291",145,3.40%
"2019, 03",807654,AR,Searcy County,2019,March,Not Adj,Arkansas,"2,719","2,857",138,4.80%
"2019, 03",807675,AR,Sebastian County,2019,March,Not Adj,Arkansas,"54,723","56,510","1,787",3.20%
"2019, 03",807688,AR,Sevier County,2019,March,Not Adj,Arkansas,"5,150","5,403",253,4.70%
"2019, 03",807709,AR,Sharp County,2019,March,Not Adj,Arkansas,"5,539","5,808",269,4.60%
"2019, 03",807722,AR,Stone County,2019,March,Not Adj,Arkansas,"4,497","4,736",239,5.00%
"2019, 03",807743,AR,Union County,2019,March,Not Adj,Arkansas,"15,108","15,915",807,5.10%
"2019, 03",807756,AR,Van Buren County,2019,March,Not Adj,Arkansas,"5,438","5,726",288,5.00%
"2019, 03",807777,AR,Washington County,2019,March,Not Adj,Arkansas,"121,081","124,010","2,929",2.40%
"2019, 03",807790,AR,White County,2019,March,Not Adj,Arkansas,"32,430","34,037","1,607",4.70%
"2019, 03",807811,AR,Woodruff County,2019,March,Not Adj,Arkansas,"2,578","2,725",147,5.40%
"2019, 03",807824,AR,Yell County,2019,March,Not Adj,Arkansas,"8,046","8,386",340,4.10%
"2019, 03",807845,AR,Bella Vista,2019,March,Not Adj,Arkansas,"11,735","12,175",440,3.60%
"2019, 03",807858,AR,Benton,2019,March,Not Adj,Arkansas,"17,126","17,633",507,2.90%
"2019, 03",807879,AR,Bentonville,2019,March,Not Adj,Arkansas,"26,169","26,744",575,2.20%
"2019, 03",807892,AR,Blytheville,2019,March,Not Adj,Arkansas,"5,527","5,807",280,4.80%
"2019, 03",807913,AR,Cabot,2019,March,Not Adj,Arkansas,"11,833","12,203",370,3.00%
"2019, 03",807926,AR,Conway,2019,March,Not Adj,Arkansas,"33,112","34,056",944,2.80%
"2019, 03",807947,AR,El Dorado,2019,March,Not Adj,Arkansas,"6,544","6,976",432,6.20%
"2019, 03",807960,AR,Fayetteville,2019,March,Not Adj,Arkansas,"46,528","47,720","1,192",2.50%
"2019, 03",807981,AR,Fort Smith,2019,March,Not Adj,Arkansas,"37,974","39,248","1,274",3.20%
"2019, 03",807994,AR,Hot Springs National Park (Hot Springs),2019,March,Not Adj,Arkansas,"14,240","14,810",570,3.80%
"2019, 03",808015,AR,Jacksonville,2019,March,Not Adj,Arkansas,"11,267","11,721",454,3.90%
"2019, 03",808028,AR,Jonesboro,2019,March,Not Adj,Arkansas,"37,741","38,792","1,051",2.70%
"2019, 03",808049,AR,Little Rock,2019,March,Not Adj,Arkansas,"94,813","97,964","3,151",3.20%
"2019, 03",808062,AR,North Little Rock,2019,March,Not Adj,Arkansas,"29,087","30,209","1,122",3.70%
"2019, 03",808083,AR,Paragould,2019,March,Not Adj,Arkansas,"12,250","12,708",458,3.60%
"2019, 03",808096,AR,Pine Bluff,2019,March,Not Adj,Arkansas,"15,516","16,462",946,5.70%
"2019, 03",808117,AR,Rogers,2019,March,Not Adj,Arkansas,"34,642","35,540",898,2.50%
"2019, 03",808130,AR,Russellville,2019,March,Not Adj,Arkansas,"12,913","13,384",471,3.50%
"2019, 03",808151,AR,Searcy,2019,March,Not Adj,Arkansas,"9,887","10,289",402,3.90%
"2019, 03",808164,AR,Sherwood,2019,March,Not Adj,Arkansas,"15,702","16,176",474,2.90%
"2019, 03",808185,AR,Springdale,2019,March,Not Adj,Arkansas,"38,329","39,241",912,2.30%
"2019, 03",808198,AR,Texarkana,2019,March,Not Adj,Arkansas,"12,947","13,544",597,4.40%
"2019, 03",808219,AR,Van Buren,2019,March,Not Adj,Arkansas,"10,079","10,384",305,2.90%
"2019, 03",808232,AR,West Memphis,2019,March,Not Adj,Arkansas,"9,966","10,446",480,4.60%
"2019, 02",806541,AR,Arkansas,2019,February,Not Adj,Arkansas,"1,301,762","1,356,816","55,054",4.10%
"2019, 02",806565,AR,Arkansas County,2019,February,Not Adj,Arkansas,"8,957","9,312",355,3.80%
"2019, 02",806586,AR,Ashley County,2019,February,Not Adj,Arkansas,"7,384","7,859",475,6.00%
"2019, 02",806599,AR,Baxter County,2019,February,Not Adj,Arkansas,"15,513","16,293",780,4.80%
"2019, 02",806620,AR,Benton County,2019,February,Not Adj,Arkansas,"131,637","135,850","4,213",3.10%
"2019, 02",806633,AR,Boone County,2019,February,Not Adj,Arkansas,"15,393","16,000",607,3.80%
"2019, 02",806654,AR,Bradley County,2019,February,Not Adj,Arkansas,"4,276","4,512",236,5.20%
"2019, 02",806667,AR,Calhoun County,2019,February,Not Adj,Arkansas,"2,307","2,448",141,5.80%
"2019, 02",806688,AR,Carroll County,2019,February,Not Adj,Arkansas,"11,665","12,232",567,4.60%
"2019, 02",806701,AR,Chicot County,2019,February,Not Adj,Arkansas,"3,009","3,271",262,8.00%
"2019, 02",806722,AR,Clark County,2019,February,Not Adj,Arkansas,"9,375","9,728",353,3.60%
"2019, 02",806735,AR,Clay County,2019,February,Not Adj,Arkansas,"5,289","5,632",343,6.10%
"2019, 02",806756,AR,Cleburne County,2019,February,Not Adj,Arkansas,"8,720","9,220",500,5.40%
"2019, 02",806769,AR,Cleveland County,2019,February,Not Adj,Arkansas,"3,067","3,214",147,4.60%
"2019, 02",806790,AR,Columbia County,2019,February,Not Adj,Arkansas,"8,750","9,180",430,4.70%
"2019, 02",806803,AR,Conway County,2019,February,Not Adj,Arkansas,"7,769","8,149",380,4.70%
"2019, 02",806824,AR,Craighead County,2019,February,Not Adj,Arkansas,"53,166","54,935","1,769",3.20%
"2019, 02",806837,AR,Crawford County,2019,February,Not Adj,Arkansas,"25,765","26,826","1,061",4.00%
"2019, 02",806858,AR,Crittenden County,2019,February,Not Adj,Arkansas,"20,205","21,205","1,000",4.70%
"2019, 02",806871,AR,Cross County,2019,February,Not Adj,Arkansas,"6,930","7,299",369,5.10%
"2019, 02",806892,AR,Dallas County,2019,February,Not Adj,Arkansas,"2,659","2,814",155,5.50%
"2019, 02",806905,AR,Desha County,2019,February,Not Adj,Arkansas,"5,131","5,396",265,4.90%
"2019, 02",806926,AR,Drew County,2019,February,Not Adj,Arkansas,"7,355","7,827",472,6.00%
"2019, 02",806939,AR,Faulkner County,2019,February,Not Adj,Arkansas,"60,306","62,438","2,132",3.40%
"2019, 02",806960,AR,Franklin County,2019,February,Not Adj,Arkansas,"7,117","7,394",277,3.70%
"2019, 02",806973,AR,Fulton County,2019,February,Not Adj,Arkansas,"4,648","4,890",242,4.90%
"2019, 02",806994,AR,Garland County,2019,February,Not Adj,Arkansas,"39,553","41,300","1,747",4.20%
"2019, 02",807007,AR,Grant County,2019,February,Not Adj,Arkansas,"8,084","8,368",284,3.40%
"2019, 02",807028,AR,Greene County,2019,February,Not Adj,Arkansas,"19,174","19,983",809,4.00%
"2019, 02",807041,AR,Hempstead County,2019,February,Not Adj,Arkansas,"9,604","10,028",424,4.20%
"2019, 02",807062,AR,Hot Spring County,2019,February,Not Adj,Arkansas,"13,334","13,893",559,4.00%
"2019, 02",807075,AR,Howard County,2019,February,Not Adj,Arkansas,"5,528","5,735",207,3.60%
"2019, 02",807096,AR,Independence County,2019,February,Not Adj,Arkansas,"15,751","16,485",734,4.50%
"2019, 02",807109,AR,Izard County,2019,February,Not Adj,Arkansas,"4,606","4,890",284,5.80%
"2019, 02",807130,AR,Jackson County,2019,February,Not Adj,Arkansas,"5,409","5,819",410,7.00%
"2019, 02",807143,AR,Jefferson County,2019,February,Not Adj,Arkansas,"26,207","27,839","1,632",5.90%
"2019, 02",807164,AR,Johnson County,2019,February,Not Adj,Arkansas,"9,887","10,416",529,5.10%
"2019, 02",807177,AR,Lafayette County,2019,February,Not Adj,Arkansas,"2,355","2,481",126,5.10%
"2019, 02",807198,AR,Lawrence County,2019,February,Not Adj,Arkansas,"6,481","6,821",340,5.00%
"2019, 02",807211,AR,Lee County,2019,February,Not Adj,Arkansas,"2,658","2,815",157,5.60%
"2019, 02",807232,AR,Lincoln County,2019,February,Not Adj,Arkansas,"3,739","3,934",195,5.00%
"2019, 02",807245,AR,Little River County,2019,February,Not Adj,Arkansas,"5,193","5,479",286,5.20%
"2019, 02",807266,AR,Logan County,2019,February,Not Adj,Arkansas,"8,162","8,545",383,4.50%
"2019, 02",807279,AR,Lonoke County,2019,February,Not Adj,Arkansas,"33,134","34,317","1,183",3.40%
"2019, 02",807300,AR,Madison County,2019,February,Not Adj,Arkansas,"7,064","7,297",233,3.20%
"2019, 02",807313,AR,Marion County,2019,February,Not Adj,Arkansas,"6,314","6,631",317,4.80%
"2019, 02",807334,AR,Miller County,2019,February,Not Adj,Arkansas,"18,628","19,593",965,4.90%
"2019, 02",807347,AR,Mississippi County,2019,February,Not Adj,Arkansas,"16,274","17,181",907,5.30%
"2019, 02",807368,AR,Monroe County,2019,February,Not Adj,Arkansas,"2,631","2,761",130,4.70%
"2019, 02",807381,AR,Montgomery County,2019,February,Not Adj,Arkansas,"2,737","2,904",167,5.80%
"2019, 02",807402,AR,Nevada County,2019,February,Not Adj,Arkansas,"3,543","3,690",147,4.00%
"2019, 02",807415,AR,Newton County,2019,February,Not Adj,Arkansas,"3,173","3,321",148,4.50%
"2019, 02",807436,AR,Ouachita County,2019,February,Not Adj,Arkansas,"9,245","9,843",598,6.10%
"2019, 02",807449,AR,Perry County,2019,February,Not Adj,Arkansas,"4,069","4,282",213,5.00%
"2019, 02",807470,AR,Phillips County,2019,February,Not Adj,Arkansas,"6,021","6,464",443,6.90%
"2019, 02",807483,AR,Pike County,2019,February,Not Adj,Arkansas,"4,001","4,186",185,4.40%
"2019, 02",807504,AR,Poinsett County,2019,February,Not Adj,Arkansas,"9,702","10,096",394,3.90%
"2019, 02",807517,AR,Polk County,2019,February,Not Adj,Arkansas,"7,667","8,035",368,4.60%
"2019, 02",807538,AR,Pope County,2019,February,Not Adj,Arkansas,"27,700","29,063","1,363",4.70%
"2019, 02",807551,AR,Prairie County,2019,February,Not Adj,Arkansas,"3,335","3,508",173,4.90%
"2019, 02",807572,AR,Pulaski County,2019,February,Not Adj,Arkansas,"183,185","190,358","7,173",3.80%
"2019, 02",807585,AR,Randolph County,2019,February,Not Adj,Arkansas,"6,902","7,233",331,4.60%
"2019, 02",807606,AR,St. Francis County,2019,February,Not Adj,Arkansas,"7,658","8,165",507,6.20%
"2019, 02",807619,AR,Saline County,2019,February,Not Adj,Arkansas,"57,260","59,173","1,913",3.20%
"2019, 02",807640,AR,Scott County,2019,February,Not Adj,Arkansas,"4,129","4,296",167,3.90%
"2019, 02",807653,AR,Searcy County,2019,February,Not Adj,Arkansas,"2,663","2,805",142,5.10%
"2019, 02",807674,AR,Sebastian County,2019,February,Not Adj,Arkansas,"54,361","56,586","2,225",3.90%
"2019, 02",807687,AR,Sevier County,2019,February,Not Adj,Arkansas,"5,235","5,518",283,5.10%
"2019, 02",807708,AR,Sharp County,2019,February,Not Adj,Arkansas,"5,455","5,791",336,5.80%
"2019, 02",807721,AR,Stone County,2019,February,Not Adj,Arkansas,"4,379","4,681",302,6.50%
"2019, 02",807742,AR,Union County,2019,February,Not Adj,Arkansas,"14,979","15,876",897,5.70%
"2019, 02",807755,AR,Van Buren County,2019,February,Not Adj,Arkansas,"5,373","5,715",342,6.00%
"2019, 02",807776,AR,Washington County,2019,February,Not Adj,Arkansas,"120,115","123,613","3,498",2.80%
"2019, 02",807789,AR,White County,2019,February,Not Adj,Arkansas,"32,099","33,890","1,791",5.30%
"2019, 02",807810,AR,Woodruff County,2019,February,Not Adj,Arkansas,"2,574","2,735",161,5.90%
