weekEnding,county,claims
9/14/19,Christian,23
9/14/19,Dade,2
9/14/19,St. Louis City,174
9/14/19,Iron,3
9/14/19,Cass,25
9/14/19,Lincoln,20
9/14/19,Butler,15
9/14/19,Henry,6
9/14/19,Lafayette,5
9/14/19,Ozark,7
9/14/19,Phelps,14
9/14/19,Morgan,5
9/14/19,Wayne,2
9/14/19,Mercer,1
9/14/19,Atchison,0
9/14/19,Holt,0
9/14/19,Dunklin,8
9/14/19,Knox,0
9/14/19,Clay,52
9/14/19,McDonald,6
9/21/19,New Madrid,3
9/21/19,Madison,2
9/21/19,Scotland,2
9/21/19,St. Francois,30
9/21/19,Callaway,17
9/21/19,Shannon,2
9/21/19,Maries,2
9/21/19,Certified Mail,0
9/21/19,Hickory,2
9/21/19,Douglas,10
9/21/19,Wright,8
9/21/19,DeKalb,3
9/21/19,Cass,33
9/21/19,Daviess,6
9/21/19,Johnson,16
9/21/19,Webster,13
9/21/19,Harrison,2
9/21/19,Nodaway,5
9/21/19,Barton,0
9/21/19,Taney,23
9/21/19,Cedar,1
9/21/19,Benton,8
9/21/19,Marion,9
9/21/19,Clark,12
9/21/19,Buchanan,28
9/21/19,Laclede,44
9/21/19,Butler,16
9/21/19,Newton,12
9/21/19,Gentry,4
9/21/19,Lincoln,110
9/21/19,Pike,8
9/21/19,Chariton,1
9/21/19,Iron,5
9/21/19,Pettis,19
9/21/19,Ste. Genevieve,5
9/21/19,Adair,2
9/21/19,Clinton,8
9/21/19,Franklin,83
9/21/19,Boone,60
9/21/19,Pemiscot,6
9/21/19,Ray,7
9/21/19,Putnam,0
9/21/19,Lafayette,10
9/21/19,Howard,1
9/21/19,Mercer,1
9/21/19,Platte,47
9/21/19,Miller,8
9/21/19,Stoddard,10
9/21/19,Carroll,5
9/21/19,Reynolds,3
9/21/19,St. Louis City,184
9/21/19,Sullivan,0
9/21/19,St. Clair,4
9/21/19,Osage,4
9/21/19,Lawrence,9
9/21/19,Caldwell,3
9/21/19,Howell,14
9/21/19,Andrew,6
9/21/19,Dallas,13
9/21/19,Ozark,1
9/21/19,Scott,26
9/21/19,Saline,1
9/21/19,Morgan,5
9/21/19,Schuyler,1
9/21/19,Shelby,1
9/21/19,Polk,6
9/21/19,Ralls,2
9/21/19,Phelps,15
9/21/19,Barry,8
9/21/19,Camden,12
9/21/19,Randolph,14
9/21/19,Bollinger,2
9/21/19,Wayne,2
9/21/19,St. Charles,285
9/21/19,Cooper,4
9/21/19,Oregon,7
9/21/19,Jackson,428
9/21/19,Cape Girardeau,28
9/21/19,Grundy,4
9/21/19,Jasper,40
9/21/19,Dunklin,8
9/21/19,Worth,0
9/21/19,Lewis,3
9/21/19,Knox,0
9/21/19,Linn,7
9/21/19,Warren,56
9/21/19,St. Louis,526
9/21/19,Christian,21
9/21/19,Cole,20
9/21/19,Dent,4
9/21/19,Bates,10
9/21/19,McDonald,7
9/21/19,Mississippi,7
9/21/19,Washington,7
9/21/19,Atchison,0
9/21/19,Montgomery,15
9/21/19,Holt,2
9/21/19,Gasconade,23
9/21/19,Texas,7
9/21/19,Livingston,3
9/21/19,Henry,9
9/21/19,Vernon,8
9/21/19,Stone,5
9/21/19,Crawford,9
9/21/19,Pulaski,16
9/21/19,Greene,79
9/21/19,Ripley,2
9/21/19,Carter,3
9/21/19,Monroe,1
9/21/19,Clay,158
9/21/19,Dade,2
9/21/19,Audrain,5
9/21/19,Moniteau,5
9/21/19,Macon,3
9/21/19,Jefferson,86
9/21/19,Perry,5
9/28/19,Moniteau,3
9/28/19,Macon,3
9/28/19,Butler,9
9/28/19,Wright,20
9/28/19,Lincoln,58
9/28/19,Putnam,0
9/28/19,Marion,29
9/28/19,Shelby,5
9/28/19,Mercer,0
9/28/19,Shannon,3
9/28/19,Andrew,3
9/28/19,Clay,125
9/28/19,Livingston,7
9/28/19,Audrain,8
9/28/19,Pulaski,20
9/28/19,Jackson,349
9/28/19,Dent,11
9/28/19,Crawford,11
9/28/19,Stone,9
9/28/19,Washington,7
9/28/19,Atchison,0
9/28/19,Callaway,10
9/28/19,St. Francois,29
9/28/19,Pettis,18
9/28/19,Mississippi,4
9/28/19,Morgan,7
9/28/19,Johnson,36
9/28/19,Stoddard,22
9/28/19,Laclede,87
9/28/19,McDonald,5
9/28/19,Buchanan,24
9/28/19,Texas,11
9/28/19,Phelps,15
9/28/19,Worth,0
9/28/19,Certified Mail,0
9/28/19,Scotland,4
9/28/19,Iron,2
9/28/19,New Madrid,5
9/28/19,Miller,6
9/28/19,Benton,3
9/28/19,Oregon,1
9/28/19,Montgomery,3
9/28/19,Dunklin,7
9/28/19,Cedar,2
9/28/19,St. Clair,2
9/28/19,Randolph,6
9/28/19,Carroll,2
9/28/19,St. Charles,171
9/28/19,Cooper,7
9/28/19,Bollinger,5
9/28/19,Dade,2
9/28/19,Clark,5
9/28/19,Monroe,16
9/28/19,Greene,105
9/28/19,Cole,18
9/28/19,Daviess,1
9/28/19,Carter,2
9/28/19,Howard,1
9/28/19,Harrison,0
9/28/19,Boone,37
9/28/19,Adair,5
9/28/19,Hickory,1
9/28/19,Knox,0
9/28/19,Sullivan,3
9/28/19,Bates,3
9/28/19,Linn,6
9/28/19,Ste. Genevieve,10
9/28/19,Webster,15
9/28/19,Pike,9
9/28/19,Caldwell,4
9/28/19,Franklin,59
9/28/19,Madison,8
9/28/19,Wayne,1
9/28/19,Nodaway,7
9/28/19,Gasconade,9
9/28/19,Holt,1
9/28/19,Barton,4
9/28/19,Jefferson,87
9/28/19,Gentry,5
9/28/19,Clinton,5
9/28/19,Schuyler,1
9/28/19,Barry,17
9/28/19,Dallas,13
9/28/19,Cape Girardeau,26
9/28/19,Lafayette,10
9/28/19,Maries,1
9/28/19,Taney,19
9/28/19,Lewis,1
9/28/19,Jasper,37
9/28/19,Lawrence,17
9/28/19,St. Louis City,171
9/28/19,Warren,37
9/28/19,Ozark,2
9/28/19,Osage,4
9/28/19,Platte,33
9/28/19,Vernon,6
9/28/19,Howell,14
9/28/19,Grundy,5
9/28/19,Reynolds,2
9/28/19,Pemiscot,5
9/28/19,Camden,10
9/28/19,Chariton,2
9/28/19,DeKalb,3
9/28/19,Ralls,10
9/28/19,Polk,10
9/28/19,Christian,25
9/28/19,Ripley,1
9/28/19,Perry,8
9/28/19,Saline,5
9/28/19,Cass,25
9/28/19,Scott,23
9/28/19,Newton,16
9/28/19,Ray,12
9/28/19,Henry,6
9/28/19,Douglas,26
9/28/19,St. Louis,410
10/5/19,Johnson,37
10/5/19,Mercer,0
10/5/19,Scott,31
10/5/19,Wayne,6
10/5/19,Dallas,10
10/5/19,Oregon,1
10/5/19,St. Clair,3
10/5/19,Texas,4
10/5/19,Randolph,5
10/5/19,Ste. Genevieve,10
10/5/19,Harrison,0
10/5/19,Pike,10
10/5/19,Marion,10
10/5/19,Boone,39
10/5/19,Vernon,6
10/5/19,Stoddard,36
10/5/19,Maries,6
10/5/19,St. Charles,147
10/5/19,Shelby,3
10/5/19,Shannon,9
10/5/19,Pemiscot,5
10/5/19,Cape Girardeau,24
10/5/19,Adair,3
10/5/19,Lawrence,26
10/5/19,Miller,6
10/5/19,Franklin,159
10/5/19,Mississippi,9
10/5/19,Ray,16
10/5/19,Andrew,9
10/5/19,Morgan,11
10/5/19,Stone,8
10/5/19,Barry,30
10/5/19,Buchanan,80
10/5/19,Osage,6
10/5/19,Cooper,7
10/5/19,Sullivan,4
10/5/19,Nodaway,3
10/5/19,Platte,30
10/5/19,Callaway,16
10/5/19,McDonald,7
10/5/19,Webster,29
10/5/19,Lafayette,9
10/5/19,Polk,10
10/5/19,Daviess,2
10/5/19,Knox,0
10/5/19,Cedar,1
10/5/19,Madison,5
10/5/19,New Madrid,6
10/5/19,Taney,29
10/5/19,Dunklin,22
10/5/19,Schuyler,1
10/5/19,Caldwell,6
10/5/19,Dent,11
10/5/19,Wright,29
10/5/19,Bates,8
10/5/19,Worth,0
10/5/19,Newton,21
10/5/19,Phelps,11
10/5/19,Pettis,15
10/5/19,Holt,3
10/5/19,Jackson,318
10/5/19,Iron,4
10/5/19,Carroll,9
10/5/19,Chariton,1
10/5/19,Montgomery,11
10/5/19,Lincoln,32
10/5/19,St. Francois,28
10/5/19,Dade,4
10/5/19,Hickory,1
10/5/19,Carter,5
10/5/19,Audrain,10
10/5/19,Scotland,1
10/5/19,Butler,16
10/5/19,Benton,3
10/5/19,Livingston,5
10/5/19,Jefferson,84
10/5/19,St. Louis,416
10/5/19,Warren,20
10/5/19,Atchison,1
10/5/19,Jasper,46
10/5/19,Bollinger,3
10/5/19,Cass,32
10/5/19,Putnam,0
10/5/19,Linn,9
10/5/19,Perry,6
10/5/19,Christian,24
10/5/19,Gasconade,44
10/5/19,Monroe,3
10/5/19,Lewis,1
10/5/19,Greene,113
10/5/19,Howard,4
10/5/19,Crawford,12
10/5/19,Ripley,2
10/5/19,Macon,3
10/5/19,Douglas,23
10/5/19,Clay,98
10/5/19,Laclede,109
10/5/19,Reynolds,2
10/5/19,Barton,2
10/5/19,Henry,11
10/5/19,Cole,30
10/5/19,Ralls,4
10/5/19,St. Louis City,168
10/5/19,Certified Mail,0
10/5/19,Pulaski,20
10/5/19,Howell,18
10/5/19,Saline,9
10/5/19,Ozark,4
10/5/19,Gentry,3
10/5/19,Clinton,10
10/5/19,Moniteau,4
10/5/19,Clark,2
10/5/19,Grundy,7
10/5/19,DeKalb,8
10/5/19,Camden,15
10/5/19,Washington,7
10/12/19,Lewis,1
10/12/19,Iron,2
10/12/19,Stoddard,19
10/12/19,Lawrence,36
10/12/19,Ray,9
10/12/19,Barry,25
10/12/19,Henry,8
10/12/19,Buchanan,42
10/12/19,Harrison,1
10/12/19,Linn,8
10/12/19,St. Charles,168
10/12/19,Ste. Genevieve,6
10/12/19,Monroe,5
10/12/19,Putnam,0
10/12/19,Lincoln,37
10/12/19,Ozark,1
10/12/19,Randolph,9
10/12/19,Cooper,5
10/12/19,Oregon,3
10/12/19,Chariton,2
10/12/19,Butler,20
10/12/19,Pettis,11
10/12/19,Maries,5
10/12/19,Vernon,4
10/12/19,Boone,41
10/12/19,Schuyler,0
10/12/19,Macon,0
10/12/19,Daviess,3
10/12/19,Caldwell,3
10/12/19,Osage,1
10/12/19,Benton,11
10/12/19,Carroll,3
10/12/19,Johnson,15
10/12/19,Gentry,4
10/12/19,Ralls,3
10/12/19,Knox,0
10/12/19,Saline,6
10/12/19,Dallas,9
10/12/19,Polk,14
10/12/19,Livingston,4
10/12/19,Pemiscot,9
10/12/19,Newton,17
10/12/19,Wayne,3
10/12/19,Cedar,3
10/12/19,Jackson,324
10/12/19,Gasconade,59
10/12/19,St. Louis City,185
10/12/19,Mississippi,7
10/12/19,Callaway,9
10/12/19,New Madrid,11
10/12/19,Marion,13
10/12/19,St. Clair,3
10/12/19,Mercer,1
10/12/19,Laclede,26
10/12/19,Sullivan,3
10/12/19,Greene,98
10/12/19,Howard,3
10/12/19,Bollinger,3
10/12/19,Stone,15
10/12/19,Douglas,7
10/12/19,St. Louis,427
10/12/19,Jasper,46
10/12/19,Pulaski,12
10/12/19,Barton,1
10/12/19,Scotland,1
10/12/19,Montgomery,19
10/12/19,Holt,0
10/12/19,McDonald,6
10/12/19,Christian,20
10/12/19,Warren,17
10/12/19,Morgan,14
10/12/19,Shannon,9
10/12/19,Clinton,4
10/12/19,Carter,4
10/12/19,Adair,5
10/12/19,Miller,12
10/12/19,Crawford,11
10/12/19,Clark,3
10/12/19,Certified Mail,0
10/12/19,DeKalb,6
10/12/19,Franklin,202
10/12/19,Audrain,5
10/12/19,Nodaway,3
10/12/19,Ripley,8
10/12/19,Jefferson,103
10/12/19,St. Francois,25
10/12/19,Scott,25
10/12/19,Bates,2
10/12/19,Madison,4
10/12/19,Perry,6
10/12/19,Washington,15
10/12/19,Cole,14
10/12/19,Webster,15
10/12/19,Atchison,1
10/12/19,Moniteau,1
10/12/19,Phelps,13
10/12/19,Worth,1
10/12/19,Platte,27
10/12/19,Wright,9
10/12/19,Taney,21
10/12/19,Grundy,4
10/12/19,Pike,4
10/12/19,Shelby,0
10/12/19,Texas,4
10/12/19,Andrew,9
10/12/19,Cass,27
10/12/19,Hickory,2
10/12/19,Howell,19
10/12/19,Cape Girardeau,18
10/12/19,Dent,8
10/12/19,Clay,87
10/12/19,Reynolds,4
10/12/19,Lafayette,7
10/12/19,Camden,21
10/12/19,Dunklin,15
10/12/19,Dade,2
10/19/19,Morgan,11
10/19/19,DeKalb,3
10/19/19,Boone,46
10/19/19,Mercer,2
10/19/19,Vernon,8
10/19/19,Barry,9
10/19/19,Ralls,5
10/19/19,Atchison,1
10/19/19,Gentry,4
10/19/19,Gasconade,10
10/19/19,Clark,1
10/19/19,Knox,1
10/19/19,Holt,0
10/19/19,Pike,11
10/19/19,Adair,7
10/19/19,Ripley,3
10/19/19,Pulaski,13
10/19/19,Stoddard,11
10/19/19,Cooper,4
10/19/19,Lewis,0
10/19/19,Miller,19
10/19/19,Lincoln,24
10/19/19,Polk,10
10/19/19,Macon,2
10/19/19,Cape Girardeau,22
10/19/19,Cass,23
10/19/19,Saline,4
10/19/19,Wright,9
10/19/19,Ozark,4
10/19/19,Webster,9
10/19/19,Shannon,4
10/19/19,Nodaway,2
10/19/19,Crawford,9
10/19/19,Taney,26
10/19/19,Clinton,9
10/19/19,Sullivan,0
10/19/19,Hickory,3
10/19/19,Iron,4
10/19/19,Butler,13
10/19/19,Cole,31
10/19/19,St. Louis City,167
10/19/19,Howard,5
10/19/19,St. Charles,146
10/19/19,Oregon,2
10/19/19,St. Clair,1
10/19/19,Scotland,0
10/19/19,Stone,20
10/19/19,Pettis,15
10/19/19,Putnam,0
10/19/19,St. Louis,357
10/19/19,Madison,8
10/19/19,Warren,16
10/19/19,Grundy,4
10/19/19,Texas,8
10/19/19,Newton,5
10/19/19,Carter,0
10/19/19,Maries,2
10/19/19,Monroe,5
10/19/19,Montgomery,3
10/19/19,Certified Mail,0
10/19/19,Scott,16
10/19/19,Christian,28
10/19/19,Audrain,5
10/19/19,Carroll,7
10/19/19,Livingston,5
10/19/19,Caldwell,3
10/19/19,Phelps,13
10/19/19,Platte,30
10/19/19,Andrew,2
10/19/19,Cedar,4
10/19/19,Marion,8
10/19/19,Linn,2
10/19/19,Wayne,3
10/19/19,Howell,9
10/19/19,Bates,0
10/19/19,Washington,9
10/19/19,McDonald,6
10/19/19,Reynolds,3
10/19/19,Jasper,40
10/19/19,Osage,3
10/19/19,Dunklin,6
10/19/19,Barton,3
10/19/19,Shelby,2
10/19/19,Worth,1
10/19/19,St. Francois,24
10/19/19,Callaway,14
10/19/19,Dent,5
10/19/19,Harrison,1
10/19/19,Daviess,2
10/19/19,Perry,3
10/19/19,New Madrid,7
10/19/19,Jackson,255
10/19/19,Ste. Genevieve,5
10/19/19,Ray,1
10/19/19,Lafayette,11
10/19/19,Mississippi,8
10/19/19,Benton,7
10/19/19,Douglas,2
10/19/19,Laclede,19
10/19/19,Schuyler,0
10/19/19,Franklin,69
10/19/19,Camden,21
10/19/19,Bollinger,6
10/19/19,Jefferson,89
10/19/19,Lawrence,12
10/19/19,Dade,0
10/19/19,Randolph,6
10/19/19,Clay,92
10/19/19,Moniteau,4
10/19/19,Johnson,9
10/19/19,Buchanan,29
10/19/19,Pemiscot,5
10/19/19,Chariton,3
10/19/19,Dallas,7
10/19/19,Henry,6
10/19/19,Greene,77
10/26/19,Dade,3
10/26/19,Pettis,18
10/26/19,Phelps,13
10/26/19,Newton,15
10/26/19,New Madrid,8
10/26/19,Morgan,15
10/26/19,Montgomery,1
10/26/19,Clay,65
10/26/19,Grundy,4
10/26/19,Taney,26
10/26/19,Mercer,0
10/26/19,Howell,46
10/26/19,Livingston,5
10/26/19,Christian,35
10/26/19,Marion,10
10/26/19,Cedar,4
10/26/19,St. Francois,21
10/26/19,Adair,2
10/26/19,Nodaway,5
10/26/19,Moniteau,4
10/26/19,Texas,2
10/26/19,Holt,1
10/26/19,Andrew,2
10/26/19,Caldwell,3
10/26/19,Shelby,1
10/26/19,Linn,4
10/26/19,Reynolds,8
10/26/19,Warren,10
10/26/19,Franklin,49
10/26/19,Ste. Genevieve,4
10/26/19,Stoddard,15
10/26/19,Platte,19
10/26/19,Webster,12
10/26/19,Washington,12
10/26/19,Johnson,12
10/26/19,Certified Mail,0
10/26/19,Putnam,0
10/26/19,Knox,0
10/26/19,Dent,5
10/26/19,Chariton,5
10/26/19,Jackson,313
10/26/19,DeKalb,3
10/26/19,St. Louis City,179
10/26/19,Bates,5
10/26/19,Clark,5
10/26/19,Cooper,2
10/26/19,Douglas,3
10/26/19,Crawford,8
10/26/19,Miller,24
10/26/19,Laclede,25
10/26/19,Macon,5
10/26/19,Sullivan,0
10/26/19,Cass,15
10/26/19,Scott,28
10/26/19,Ray,10
10/26/19,Polk,7
10/26/19,Atchison,0
10/26/19,Harrison,2
10/26/19,Dallas,7
10/26/19,Gentry,0
10/26/19,Jefferson,86
10/26/19,Barry,8
10/26/19,Iron,4
10/26/19,Clinton,6
10/26/19,Butler,14
10/26/19,Benton,5
10/26/19,Callaway,16
10/26/19,Oregon,7
10/26/19,Perry,7
10/26/19,St. Louis,363
10/26/19,Greene,81
10/26/19,Monroe,5
10/26/19,Boone,37
10/26/19,Ripley,4
10/26/19,Gasconade,6
10/26/19,Lewis,1
10/26/19,Schuyler,2
10/26/19,Pulaski,6
10/26/19,Madison,8
10/26/19,Lawrence,11
10/26/19,Stone,15
10/26/19,Randolph,7
10/26/19,Daviess,3
10/26/19,Ozark,12
10/26/19,Dunklin,15
10/26/19,Pike,3
10/26/19,Ralls,6
10/26/19,Barton,4
10/26/19,Worth,1
10/26/19,Audrain,10
10/26/19,Lincoln,22
10/26/19,Pemiscot,5
10/26/19,Hickory,2
10/26/19,Shannon,9
10/26/19,Carter,5
10/26/19,Camden,33
10/26/19,Osage,5
10/26/19,St. Charles,142
10/26/19,Buchanan,35
10/26/19,Vernon,6
10/26/19,Saline,3
10/26/19,Maries,2
10/26/19,Lafayette,9
10/26/19,Henry,7
10/26/19,Scotland,0
10/26/19,Carroll,12
10/26/19,McDonald,3
10/26/19,Howard,0
10/26/19,Jasper,32
10/26/19,Bollinger,3
10/26/19,Cole,35
10/26/19,Mississippi,12
10/26/19,Cape Girardeau,25
10/26/19,Wayne,2
10/26/19,Wright,5
10/26/19,St. Clair,2
11/2/19,Morgan,17
11/2/19,Cooper,6
11/2/19,Bollinger,7
11/2/19,Washington,13
11/2/19,Bates,9
11/2/19,Jackson,245
11/2/19,Shannon,8
11/2/19,Vernon,5
11/2/19,Warren,17
11/2/19,Lincoln,40
11/2/19,Clark,1
11/2/19,Monroe,11
11/2/19,Ray,12
11/2/19,Henry,10
11/2/19,Ralls,11
11/2/19,Maries,1
11/2/19,Wayne,10
11/2/19,Camden,37
11/2/19,Douglas,11
11/2/19,Boone,50
11/2/19,Pemiscot,7
11/2/19,McDonald,8
11/2/19,Harrison,1
11/2/19,Reynolds,4
11/2/19,Nodaway,5
11/2/19,Holt,2
11/2/19,Cape Girardeau,39
11/2/19,Phelps,24
11/2/19,St. Clair,5
11/2/19,Shelby,2
11/2/19,Randolph,14
11/2/19,Franklin,82
11/2/19,Lewis,1
11/2/19,Sullivan,1
11/2/19,Ripley,7
11/2/19,Newton,17
11/2/19,St. Charles,117
11/2/19,Dent,5
11/2/19,Iron,7
11/2/19,Certified Mail,0
11/2/19,Caldwell,1
11/2/19,Hickory,7
11/2/19,Oregon,2
11/2/19,Macon,11
11/2/19,Linn,9
11/2/19,Stone,31
11/2/19,Dade,0
11/2/19,Laclede,36
11/2/19,Ozark,8
11/2/19,Ste. Genevieve,9
11/2/19,Dallas,15
11/2/19,Gasconade,13
11/2/19,Perry,8
11/2/19,Scott,27
11/2/19,Audrain,6
11/2/19,Putnam,1
11/2/19,Miller,23
11/2/19,Stoddard,31
11/2/19,Pettis,11
11/2/19,Lafayette,12
11/2/19,Mercer,2
11/2/19,Cole,24
11/2/19,Crawford,10
11/2/19,Chariton,3
11/2/19,Mississippi,12
11/2/19,Jasper,34
11/2/19,Montgomery,9
11/2/19,Grundy,1
11/2/19,Gentry,1
11/2/19,Moniteau,3
11/2/19,Barry,15
11/2/19,Christian,19
11/2/19,DeKalb,1
11/2/19,Atchison,0
11/2/19,Howard,1
11/2/19,Livingston,4
11/2/19,Cedar,5
11/2/19,Callaway,15
11/2/19,St. Francois,34
11/2/19,Barton,2
11/2/19,Worth,0
11/2/19,Dunklin,12
11/2/19,St. Louis,403
11/2/19,New Madrid,5
11/2/19,Greene,99
11/2/19,Madison,9
11/2/19,Cass,31
11/2/19,Osage,2
11/2/19,Carroll,1
11/2/19,Webster,16
11/2/19,Carter,2
11/2/19,Daviess,1
11/2/19,Polk,12
11/2/19,Pike,3
11/2/19,Lawrence,11
11/2/19,Clay,74
11/2/19,Taney,36
11/2/19,Wright,10
11/2/19,Pulaski,11
11/2/19,Adair,3
11/2/19,Benton,9
11/2/19,Jefferson,134
11/2/19,St. Louis City,184
11/2/19,Texas,14
11/2/19,Scotland,0
11/2/19,Saline,6
11/2/19,Marion,12
11/2/19,Andrew,5
11/2/19,Platte,23
11/2/19,Johnson,10
11/2/19,Buchanan,32
11/2/19,Schuyler,1
11/2/19,Knox,0
11/2/19,Howell,22
11/2/19,Clinton,6
11/2/19,Butler,20
11/9/19,Jackson,321
11/9/19,Linn,4
11/9/19,Adair,3
11/9/19,Stoddard,22
11/9/19,St. Clair,3
11/9/19,Bollinger,4
11/9/19,Dade,0
11/9/19,Audrain,8
11/9/19,Pulaski,22
11/9/19,Dent,10
11/9/19,Vernon,3
11/9/19,Warren,12
11/9/19,Franklin,52
11/9/19,New Madrid,10
11/9/19,Putnam,1
11/9/19,Saline,6
11/9/19,Platte,26
11/9/19,Ralls,2
11/9/19,Schuyler,0
11/9/19,Newton,22
11/9/19,Ste. Genevieve,6
11/9/19,McDonald,4
11/9/19,Webster,11
11/9/19,Pettis,41
11/9/19,Howard,2
11/9/19,Dunklin,16
11/9/19,Perry,11
11/9/19,Certified Mail,0
11/9/19,Cape Girardeau,23
11/9/19,Jefferson,127
11/9/19,Montgomery,5
11/9/19,Randolph,10
11/9/19,Sullivan,1
11/9/19,Buchanan,36
11/9/19,Mercer,1
11/9/19,Butler,27
11/9/19,Johnson,25
11/9/19,St. Charles,154
11/9/19,Laclede,75
11/9/19,Gasconade,7
11/9/19,Caldwell,4
11/9/19,Chariton,3
11/9/19,Reynolds,5
11/9/19,Gentry,1
11/9/19,Shannon,6
11/9/19,Clark,3
11/9/19,Clay,89
11/9/19,Lewis,3
11/9/19,Howell,16
11/9/19,Knox,0
11/9/19,Marion,13
11/9/19,Jasper,49
11/9/19,Lawrence,25
11/9/19,Scotland,0
11/9/19,Douglas,10
11/9/19,Monroe,3
11/9/19,Cedar,7
11/9/19,Wayne,9
11/9/19,Clinton,6
11/9/19,Macon,7
11/9/19,Washington,26
11/9/19,Stone,32
11/9/19,Morgan,17
11/9/19,Holt,0
11/9/19,Mississippi,12
11/9/19,Greene,130
11/9/19,Pemiscot,6
11/9/19,Hickory,10
11/9/19,DeKalb,1
11/9/19,Daviess,2
11/9/19,Grundy,0
11/9/19,Barry,11
11/9/19,Callaway,25
11/9/19,Osage,4
11/9/19,Dallas,15
11/9/19,Andrew,5
11/9/19,Pike,6
11/9/19,Maries,3
11/9/19,Benton,17
11/9/19,Crawford,21
11/9/19,Nodaway,5
11/9/19,Lafayette,11
11/9/19,Phelps,20
11/9/19,Scott,28
11/9/19,Boone,43
11/9/19,St. Francois,58
11/9/19,Camden,55
11/9/19,Cass,31
11/9/19,Carroll,4
11/9/19,Ray,11
11/9/19,Iron,6
11/9/19,Bates,5
11/9/19,Texas,19
11/9/19,Cole,23
11/9/19,St. Louis City,192
11/9/19,Henry,12
11/9/19,Barton,1
11/9/19,Christian,27
11/9/19,Livingston,5
11/9/19,Miller,27
11/9/19,Harrison,1
11/9/19,Cooper,6
11/9/19,Taney,30
11/9/19,Lincoln,38
11/9/19,Wright,18
11/9/19,Carter,5
11/9/19,Shelby,2
11/9/19,Polk,10
11/9/19,Atchison,0
11/9/19,Madison,12
11/9/19,St. Louis,418
11/9/19,Ozark,4
11/9/19,Oregon,0
11/9/19,Moniteau,8
11/9/19,Worth,0
11/9/19,Ripley,11
11/16/19,Jasper,47
11/16/19,Gentry,1
11/16/19,Dent,9
11/16/19,New Madrid,4
11/16/19,Jefferson,182
11/16/19,Newton,26
11/16/19,Certified Mail,0
11/16/19,Wright,42
11/16/19,Barton,4
11/16/19,Saline,14
11/16/19,Maries,4
11/16/19,Holt,2
11/16/19,Ripley,12
11/16/19,McDonald,8
11/16/19,Grundy,4
11/16/19,Christian,33
11/16/19,Ozark,13
11/16/19,Linn,4
11/16/19,Cass,44
11/16/19,Shelby,7
11/16/19,Chariton,2
11/16/19,Stone,30
11/16/19,Texas,15
11/16/19,Bates,5
11/16/19,Andrew,4
11/16/19,Knox,0
11/16/19,Cooper,14
11/16/19,Phelps,23
11/16/19,Pike,8
11/16/19,Livingston,2
11/16/19,Madison,16
11/16/19,Bollinger,12
11/16/19,St. Louis,448
11/16/19,Franklin,95
11/16/19,St. Clair,5
11/16/19,Taney,38
11/16/19,Perry,12
11/16/19,Gasconade,6
11/16/19,Ralls,7
11/16/19,Clay,84
11/16/19,Pettis,58
11/16/19,Clark,2
11/16/19,Montgomery,11
11/16/19,Ste. Genevieve,16
11/16/19,Carroll,2
11/16/19,Pemiscot,5
11/16/19,Howell,24
11/16/19,Greene,98
11/16/19,Daviess,1
11/16/19,Monroe,7
11/16/19,Benton,10
11/16/19,Scott,31
11/16/19,Miller,37
11/16/19,St. Francois,56
11/16/19,Stoddard,29
11/16/19,Carter,3
11/16/19,Harrison,2
11/16/19,Howard,5
11/16/19,Atchison,0
11/16/19,Pulaski,13
11/16/19,Douglas,96
11/16/19,Osage,5
11/16/19,Platte,26
11/16/19,Scotland,1
11/16/19,Morgan,20
11/16/19,Wayne,10
11/16/19,Caldwell,2
11/16/19,DeKalb,3
11/16/19,Jackson,310
11/16/19,Henry,10
11/16/19,Washington,31
11/16/19,Shannon,5
11/16/19,Moniteau,8
11/16/19,Hickory,4
11/16/19,Reynolds,3
11/16/19,Polk,15
11/16/19,Lincoln,64
11/16/19,Callaway,25
11/16/19,Nodaway,3
11/16/19,Schuyler,0
11/16/19,Adair,9
11/16/19,Cape Girardeau,22
11/16/19,Audrain,7
11/16/19,Mercer,1
11/16/19,Crawford,29
11/16/19,Lafayette,13
11/16/19,Mississippi,7
11/16/19,Oregon,2
11/16/19,Laclede,27
11/16/19,Cedar,3
11/16/19,Ray,6
11/16/19,Randolph,14
11/16/19,Webster,24
11/16/19,Clinton,8
11/16/19,St. Charles,174
11/16/19,Lawrence,23
11/16/19,Butler,19
11/16/19,Worth,0
11/16/19,Johnson,14
11/16/19,Camden,56
11/16/19,Boone,55
11/16/19,Barry,18
11/16/19,Lewis,3
11/16/19,Warren,27
11/16/19,Buchanan,33
11/16/19,Macon,8
11/16/19,Sullivan,2
11/16/19,Putnam,1
11/16/19,Dallas,17
11/16/19,Vernon,4
11/16/19,Cole,37
11/16/19,Dunklin,20
11/16/19,Dade,4
11/16/19,Marion,17
11/16/19,St. Louis City,188
11/16/19,Iron,8
11/23/19,Reynolds,5
11/23/19,Mercer,0
11/23/19,Gasconade,11
11/23/19,Jefferson,177
11/23/19,Harrison,1
11/23/19,Benton,13
11/23/19,Bates,12
11/23/19,Worth,1
11/23/19,St. Louis City,206
11/23/19,Lafayette,13
11/23/19,New Madrid,20
11/23/19,Barry,17
11/23/19,Warren,16
11/23/19,Iron,7
11/23/19,Newton,24
11/23/19,Chariton,3
11/23/19,Schuyler,0
