Year,Month,Geography,Area Name,Date,Time Period,Date (tooltip),Civilian Labor Force,Employment,Unemployment,Unemployment Rate
2020,Apr,City/Town,Northfield,"Apr, '20",Monthly,"April, 2020",68,63,5,7.40%
2020,Apr,City/Town,Roque Bluffs,"Apr, '20",Monthly,"April, 2020",121,112,9,7.40%
2020,Apr,City/Town,Blaine,"Apr, '20",Monthly,"April, 2020",320,296,24,7.50%
2020,Apr,City/Town,Beals,"Apr, '20",Monthly,"April, 2020",236,218,18,7.60%
2020,Apr,City/Town,Sandy River Plantation,"Apr, '20",Monthly,"April, 2020",66,61,5,7.60%
2020,Apr,City/Town,Knox,"Apr, '20",Monthly,"April, 2020",431,398,33,7.70%
2020,Apr,City/Town,Randolph,"Apr, '20",Monthly,"April, 2020",808,746,62,7.70%
2020,Apr,City/Town,South Franklin Unorg,"Apr, '20",Monthly,"April, 2020",13,12,1,7.70%
2020,Apr,City/Town,Talmadge,"Apr, '20",Monthly,"April, 2020",13,12,1,7.70%
2020,Apr,City/Town,Brooksville,"Apr, '20",Monthly,"April, 2020",373,344,29,7.80%
2020,Apr,City/Town,Unity,"Apr, '20",Monthly,"April, 2020",973,897,76,7.80%
2020,Apr,City/Town,Caribou,"Apr, '20",Monthly,"April, 2020","3,354","3,088",266,7.90%
2020,Apr,City/Town,Hampden,"Apr, '20",Monthly,"April, 2020","4,209","3,876",333,7.90%
2020,Apr,City/Town,Leeds,"Apr, '20",Monthly,"April, 2020","1,247","1,149",98,7.90%
2020,Apr,City/Town,North Penobscot Unorg,"Apr, '20",Monthly,"April, 2020",165,152,13,7.90%
2020,Apr,City/Town,Woodland,"Apr, '20",Monthly,"April, 2020",507,467,40,7.90%
2020,Apr,City/Town,Eddington,"Apr, '20",Monthly,"April, 2020","1,209","1,112",97,8.00%
2020,Apr,City/Town,Windsor,"Apr, '20",Monthly,"April, 2020","1,396","1,284",112,8.00%
2020,Apr,City/Town,Abbot,"Apr, '20",Monthly,"April, 2020",321,295,26,8.10%
2020,Apr,City/Town,Arrowsic,"Apr, '20",Monthly,"April, 2020",258,237,21,8.10%
2020,Apr,City/Town,Byron,"Apr, '20",Monthly,"April, 2020",62,57,5,8.10%
2020,Apr,City/Town,Castle Hill,"Apr, '20",Monthly,"April, 2020",135,124,11,8.10%
2020,Apr,City/Town,Thorndike,"Apr, '20",Monthly,"April, 2020",430,395,35,8.10%
2020,Apr,City/Town,Edinburg,"Apr, '20",Monthly,"April, 2020",73,67,6,8.20%
2020,Apr,City/Town,Eliot,"Apr, '20",Monthly,"April, 2020","3,812","3,498",314,8.20%
2020,Apr,City/Town,Monroe,"Apr, '20",Monthly,"April, 2020",510,468,42,8.20%
2020,Apr,City/Town,Princeton,"Apr, '20",Monthly,"April, 2020",318,292,26,8.20%
2020,Apr,City/Town,Robbinston,"Apr, '20",Monthly,"April, 2020",220,202,18,8.20%
2020,Apr,City/Town,Alexander,"Apr, '20",Monthly,"April, 2020",204,187,17,8.30%
2020,Apr,City/Town,Brighton Plantation,"Apr, '20",Monthly,"April, 2020",24,22,2,8.30%
2020,Apr,City/Town,Dover-Foxcroft,"Apr, '20",Monthly,"April, 2020","1,822","1,671",151,8.30%
2020,Apr,City/Town,Guilford,"Apr, '20",Monthly,"April, 2020",605,555,50,8.30%
2020,Apr,City/Town,Madawaska,"Apr, '20",Monthly,"April, 2020","1,526","1,399",127,8.30%
2020,Apr,City/Town,Oakland,"Apr, '20",Monthly,"April, 2020","3,438","3,152",286,8.30%
2020,Apr,City/Town,Passamaquoddy Pleasant Point Reservation,"Apr, '20",Monthly,"April, 2020",180,165,15,8.30%
2020,Apr,City/Town,Readfield,"Apr, '20",Monthly,"April, 2020","1,346","1,234",112,8.30%
2020,Apr,City/Town,Washburn,"Apr, '20",Monthly,"April, 2020",722,662,60,8.30%
2020,Apr,City/Town,Westmanland,"Apr, '20",Monthly,"April, 2020",24,22,2,8.30%
2020,Apr,City/Town,Albion,"Apr, '20",Monthly,"April, 2020","1,095","1,003",92,8.40%
2020,Apr,City/Town,Alna,"Apr, '20",Monthly,"April, 2020",323,296,27,8.40%
2020,Apr,City/Town,Exeter,"Apr, '20",Monthly,"April, 2020",455,417,38,8.40%
2020,Apr,City/Town,Lowell,"Apr, '20",Monthly,"April, 2020",131,120,11,8.40%
2020,Apr,City/Town,Mount Vernon,"Apr, '20",Monthly,"April, 2020",819,750,69,8.40%
2020,Apr,City/Town,East Central Washington Unorg,"Apr, '20",Monthly,"April, 2020",293,268,25,8.50%
2020,Apr,City/Town,Easton,"Apr, '20",Monthly,"April, 2020",507,464,43,8.50%
2020,Apr,City/Town,Machiasport,"Apr, '20",Monthly,"April, 2020",437,400,37,8.50%
2020,Apr,City/Town,Poland,"Apr, '20",Monthly,"April, 2020","3,013","2,756",257,8.50%
2020,Apr,City/Town,North Franklin Unorg,"Apr, '20",Monthly,"April, 2020",35,32,3,8.60%
2020,Apr,City/Town,Penobscot,"Apr, '20",Monthly,"April, 2020",549,502,47,8.60%
2020,Apr,City/Town,Veazie,"Apr, '20",Monthly,"April, 2020",907,829,78,8.60%
2020,Apr,City/Town,Wayne,"Apr, '20",Monthly,"April, 2020",604,552,52,8.60%
2020,Apr,City/Town,Westport,"Apr, '20",Monthly,"April, 2020",372,340,32,8.60%
2020,Apr,City/Town,Grand Isle,"Apr, '20",Monthly,"April, 2020",173,158,15,8.70%
2020,Apr,City/Town,Southwest Harbor,"Apr, '20",Monthly,"April, 2020",836,763,73,8.70%
2020,Apr,City/Town,Stockholm,"Apr, '20",Monthly,"April, 2020",104,95,9,8.70%
2020,Apr,City/Town,Bowdoin,"Apr, '20",Monthly,"April, 2020","1,919","1,751",168,8.80%
2020,Apr,City/Town,Fort Fairfield,"Apr, '20",Monthly,"April, 2020","1,241","1,132",109,8.80%
2020,Apr,City/Town,Kingman Unorg,"Apr, '20",Monthly,"April, 2020",68,62,6,8.80%
2020,Apr,City/Town,Turner,"Apr, '20",Monthly,"April, 2020","3,045","2,776",269,8.80%
2020,Apr,City/Town,Winthrop,"Apr, '20",Monthly,"April, 2020","3,110","2,835",275,8.80%
2020,Apr,City/Town,Cape Elizabeth,"Apr, '20",Monthly,"April, 2020","4,735","4,314",421,8.90%
2020,Apr,City/Town,Carrol Plantation,"Apr, '20",Monthly,"April, 2020",45,41,4,8.90%
2020,Apr,City/Town,Cherryfield,"Apr, '20",Monthly,"April, 2020",516,470,46,8.90%
2020,Apr,City/Town,Medford,"Apr, '20",Monthly,"April, 2020",123,112,11,8.90%
2020,Apr,City/Town,North Yarmouth,"Apr, '20",Monthly,"April, 2020","2,151","1,959",192,8.90%
2020,Apr,City/Town,Prentiss Plantation,"Apr, '20",Monthly,"April, 2020",56,51,5,8.90%
2020,Apr,City/Town,Rome,"Apr, '20",Monthly,"April, 2020",459,418,41,8.90%
2020,Apr,City/Town,Central Aroostook Unorg,"Apr, '20",Monthly,"April, 2020",67,61,6,9.00%
2020,Apr,City/Town,Freedom,"Apr, '20",Monthly,"April, 2020",366,333,33,9.00%
2020,Apr,City/Town,Hartford,"Apr, '20",Monthly,"April, 2020",555,505,50,9.00%
2020,Apr,City/Town,Manchester,"Apr, '20",Monthly,"April, 2020","1,453","1,322",131,9.00%
2020,Apr,City/Town,Sabattus,"Apr, '20",Monthly,"April, 2020","2,897","2,635",262,9.00%
2020,Apr,City/Town,Vienna,"Apr, '20",Monthly,"April, 2020",256,233,23,9.00%
2020,Apr,City/Town,Chelsea,"Apr, '20",Monthly,"April, 2020","1,359","1,235",124,9.10%
2020,Apr,City/Town,Chesterville,"Apr, '20",Monthly,"April, 2020",584,531,53,9.10%
2020,Apr,City/Town,China,"Apr, '20",Monthly,"April, 2020","2,090","1,900",190,9.10%
2020,Apr,City/Town,Eagle Lake,"Apr, '20",Monthly,"April, 2020",274,249,25,9.10%
2020,Apr,City/Town,East Central Franklin Unorg,"Apr, '20",Monthly,"April, 2020",375,341,34,9.10%
2020,Apr,City/Town,Kenduskeag,"Apr, '20",Monthly,"April, 2020",725,659,66,9.10%
2020,Apr,City/Town,Magalloway Plantation,"Apr, '20",Monthly,"April, 2020",11,10,1,9.10%
2020,Apr,City/Town,North Berwick,"Apr, '20",Monthly,"April, 2020","2,425","2,204",221,9.10%
2020,Apr,City/Town,Orland,"Apr, '20",Monthly,"April, 2020","1,115","1,013",102,9.10%
2020,Apr,City/Town,Otisfield,"Apr, '20",Monthly,"April, 2020",980,891,89,9.10%
2020,Apr,City/Town,Sorrento,"Apr, '20",Monthly,"April, 2020",110,100,10,9.10%
2020,Apr,City/Town,Springfield,"Apr, '20",Monthly,"April, 2020",143,130,13,9.10%
2020,Apr,City/Town,Whiting,"Apr, '20",Monthly,"April, 2020",220,200,20,9.10%
2020,Apr,City/Town,Arundel,"Apr, '20",Monthly,"April, 2020","2,467","2,241",226,9.20%
2020,Apr,City/Town,Charleston,"Apr, '20",Monthly,"April, 2020",510,463,47,9.20%
2020,Apr,City/Town,Greene,"Apr, '20",Monthly,"April, 2020","2,471","2,243",228,9.20%
2020,Apr,City/Town,Hebron,"Apr, '20",Monthly,"April, 2020",772,701,71,9.20%
2020,Apr,City/Town,New Limerick,"Apr, '20",Monthly,"April, 2020",238,216,22,9.20%
2020,Apr,City/Town,New Sweden,"Apr, '20",Monthly,"April, 2020",273,248,25,9.20%
2020,Apr,City/Town,Orrington,"Apr, '20",Monthly,"April, 2020","2,054","1,865",189,9.20%
2020,Apr,City/Town,Otis,"Apr, '20",Monthly,"April, 2020",359,326,33,9.20%
2020,Apr,City/Town,Patten,"Apr, '20",Monthly,"April, 2020",412,374,38,9.20%
2020,Apr,City/Town,Presque Isle,"Apr, '20",Monthly,"April, 2020","4,222","3,834",388,9.20%
2020,Apr,City/Town,Prospect,"Apr, '20",Monthly,"April, 2020",381,346,35,9.20%
2020,Apr,City/Town,Woolwich,"Apr, '20",Monthly,"April, 2020","1,619","1,470",149,9.20%
2020,Apr,City/Town,Bowerbank,"Apr, '20",Monthly,"April, 2020",43,39,4,9.30%
2020,Apr,City/Town,Bridgewater,"Apr, '20",Monthly,"April, 2020",193,175,18,9.30%
2020,Apr,City/Town,Brooks,"Apr, '20",Monthly,"April, 2020",528,479,49,9.30%
2020,Apr,City/Town,Gorham,"Apr, '20",Monthly,"April, 2020","9,623","8,726",897,9.30%
2020,Apr,City/Town,Mount Desert,"Apr, '20",Monthly,"April, 2020","1,102","1,000",102,9.30%
2020,Apr,City/Town,Newburgh,"Apr, '20",Monthly,"April, 2020",849,770,79,9.30%
2020,Apr,City/Town,Perham,"Apr, '20",Monthly,"April, 2020",151,137,14,9.30%
2020,Apr,City/Town,Bradley,"Apr, '20",Monthly,"April, 2020",746,676,70,9.40%
2020,Apr,City/Town,Carmel,"Apr, '20",Monthly,"April, 2020","1,711","1,550",161,9.40%
2020,Apr,City/Town,Cornville,"Apr, '20",Monthly,"April, 2020",721,653,68,9.40%
2020,Apr,City/Town,Jay,"Apr, '20",Monthly,"April, 2020","2,072","1,878",194,9.40%
2020,Apr,City/Town,Jefferson,"Apr, '20",Monthly,"April, 2020","1,157","1,048",109,9.40%
2020,Apr,City/Town,Lincolnville,"Apr, '20",Monthly,"April, 2020","1,144","1,037",107,9.40%
2020,Apr,City/Town,Morrill,"Apr, '20",Monthly,"April, 2020",459,416,43,9.40%
2020,Apr,City/Town,Phippsburg,"Apr, '20",Monthly,"April, 2020","1,175","1,065",110,9.40%
2020,Apr,City/Town,Verona Island,"Apr, '20",Monthly,"April, 2020",256,232,24,9.40%
2020,Apr,City/Town,Alfred,"Apr, '20",Monthly,"April, 2020","1,480","1,340",140,9.50%
2020,Apr,City/Town,Bowdoinham,"Apr, '20",Monthly,"April, 2020","1,624","1,470",154,9.50%
2020,Apr,City/Town,Bristol,"Apr, '20",Monthly,"April, 2020","1,122","1,015",107,9.50%
2020,Apr,City/Town,Isle Au Haut,"Apr, '20",Monthly,"April, 2020",42,38,4,9.50%
2020,Apr,City/Town,Lebanon,"Apr, '20",Monthly,"April, 2020","2,985","2,702",283,9.50%
2020,Apr,City/Town,Monson,"Apr, '20",Monthly,"April, 2020",242,219,23,9.50%
2020,Apr,City/Town,Old Town,"Apr, '20",Monthly,"April, 2020","4,017","3,636",381,9.50%
2020,Apr,City/Town,Union,"Apr, '20",Monthly,"April, 2020","1,184","1,072",112,9.50%
2020,Apr,City/Town,Buckfield,"Apr, '20",Monthly,"April, 2020","1,046",946,100,9.60%
2020,Apr,City/Town,Dennysville,"Apr, '20",Monthly,"April, 2020",114,103,11,9.60%
2020,Apr,City/Town,Greenbush,"Apr, '20",Monthly,"April, 2020",784,709,75,9.60%
2020,Apr,City/Town,Mapleton,"Apr, '20",Monthly,"April, 2020",884,799,85,9.60%
2020,Apr,City/Town,West Gardiner,"Apr, '20",Monthly,"April, 2020","1,735","1,568",167,9.60%
2020,Apr,City/Town,Acton,"Apr, '20",Monthly,"April, 2020","1,261","1,139",122,9.70%
2020,Apr,City/Town,Brooklin,"Apr, '20",Monthly,"April, 2020",392,354,38,9.70%
2020,Apr,City/Town,Farmington,"Apr, '20",Monthly,"April, 2020","3,530","3,188",342,9.70%
2020,Apr,City/Town,Harpswell,"Apr, '20",Monthly,"April, 2020","2,411","2,176",235,9.70%
2020,Apr,City/Town,Hermon,"Apr, '20",Monthly,"April, 2020","3,448","3,114",334,9.70%
2020,Apr,City/Town,Starks,"Apr, '20",Monthly,"April, 2020",288,260,28,9.70%
2020,Apr,City/Town,Winter Harbor,"Apr, '20",Monthly,"April, 2020",207,187,20,9.70%
2020,Apr,City/Town,Island Falls,"Apr, '20",Monthly,"April, 2020",266,240,26,9.80%
2020,Apr,City/Town,Lyman,"Apr, '20",Monthly,"April, 2020","2,227","2,009",218,9.80%
2020,Apr,City/Town,Machias,"Apr, '20",Monthly,"April, 2020",877,791,86,9.80%
2020,Apr,City/Town,Moose River,"Apr, '20",Monthly,"April, 2020",102,92,10,9.80%
2020,Apr,City/Town,South Berwick,"Apr, '20",Monthly,"April, 2020","3,841","3,464",377,9.80%
2020,Apr,City/Town,Waldo,"Apr, '20",Monthly,"April, 2020",399,360,39,9.80%
2020,Apr,City/Town,Washington,"Apr, '20",Monthly,"April, 2020",681,614,67,9.80%
2020,Apr,City/Town,Addison,"Apr, '20",Monthly,"April, 2020",616,555,61,9.90%
2020,Apr,City/Town,Baldwin,"Apr, '20",Monthly,"April, 2020",830,748,82,9.90%
2020,Apr,City/Town,Blue Hill,"Apr, '20",Monthly,"April, 2020","1,203","1,084",119,9.90%
2020,Apr,City/Town,Bradford,"Apr, '20",Monthly,"April, 2020",547,493,54,9.90%
2020,Apr,City/Town,Brunswick,"Apr, '20",Monthly,"April, 2020","10,565","9,515","1,050",9.90%
2020,Apr,City/Town,Dexter,"Apr, '20",Monthly,"April, 2020","1,532","1,380",152,9.90%
2020,Apr,City/Town,Durham,"Apr, '20",Monthly,"April, 2020","2,190","1,974",216,9.90%
2020,Apr,City/Town,Gray,"Apr, '20",Monthly,"April, 2020","4,350","3,918",432,9.90%
2020,Apr,City/Town,Houlton,"Apr, '20",Monthly,"April, 2020","2,205","1,986",219,9.90%
2020,Apr,City/Town,Kittery,"Apr, '20",Monthly,"April, 2020","5,122","4,614",508,9.90%
2020,Apr,City/Town,Levant,"Apr, '20",Monthly,"April, 2020","1,540","1,388",152,9.90%
2020,Apr,City/Town,Parsonsfield,"Apr, '20",Monthly,"April, 2020",920,829,91,9.90%
2020,Apr,City/Town,Pittston,"Apr, '20",Monthly,"April, 2020","1,482","1,335",147,9.90%
2020,Apr,City/Town,Stockton Springs,"Apr, '20",Monthly,"April, 2020",802,723,79,9.90%
2020,Apr,City/Town,Topsham,"Apr, '20",Monthly,"April, 2020","4,952","4,461",491,9.90%
2020,Apr,City/Town,York,"Apr, '20",Monthly,"April, 2020","6,641","5,982",659,9.90%
2020,Apr,City/Town,Athens,"Apr, '20",Monthly,"April, 2020",408,367,41,10.00%
2020,Apr,City/Town,Blanchard Unorg,"Apr, '20",Monthly,"April, 2020",40,36,4,10.00%
2020,Apr,City/Town,Clifton,"Apr, '20",Monthly,"April, 2020",399,359,40,10.00%
2020,Apr,City/Town,Dedham,"Apr, '20",Monthly,"April, 2020",922,830,92,10.00%
2020,Apr,City/Town,Falmouth,"Apr, '20",Monthly,"April, 2020","6,071","5,466",605,10.00%
2020,Apr,City/Town,Harrison,"Apr, '20",Monthly,"April, 2020","1,423","1,280",143,10.00%
2020,Apr,City/Town,Hudson,"Apr, '20",Monthly,"April, 2020",680,612,68,10.00%
2020,Apr,City/Town,Sedgwick,"Apr, '20",Monthly,"April, 2020",509,458,51,10.00%
2020,Apr,City/Town,Cumberland,"Apr, '20",Monthly,"April, 2020","4,025","3,618",407,10.10%
2020,Apr,City/Town,East Machias,"Apr, '20",Monthly,"April, 2020",577,519,58,10.10%
2020,Apr,City/Town,Fayette,"Apr, '20",Monthly,"April, 2020",514,462,52,10.10%
2020,Apr,City/Town,Limington,"Apr, '20",Monthly,"April, 2020","1,958","1,760",198,10.10%
2020,Apr,City/Town,Livermore Falls,"Apr, '20",Monthly,"April, 2020","1,254","1,127",127,10.10%
2020,Apr,City/Town,Montville,"Apr, '20",Monthly,"April, 2020",563,506,57,10.10%
2020,Apr,City/Town,New Gloucester,"Apr, '20",Monthly,"April, 2020","3,082","2,772",310,10.10%
2020,Apr,City/Town,Sebago,"Apr, '20",Monthly,"April, 2020",911,819,92,10.10%
2020,Apr,City/Town,Shapleigh,"Apr, '20",Monthly,"April, 2020","1,286","1,156",130,10.10%
2020,Apr,City/Town,Vassalboro,"Apr, '20",Monthly,"April, 2020","2,138","1,921",217,10.10%
2020,Apr,City/Town,Wales,"Apr, '20",Monthly,"April, 2020",780,701,79,10.10%
2020,Apr,City/Town,Waterboro,"Apr, '20",Monthly,"April, 2020","3,845","3,457",388,10.10%
2020,Apr,City/Town,Argyle,"Apr, '20",Monthly,"April, 2020",108,97,11,10.20%
2020,Apr,City/Town,Dresden,"Apr, '20",Monthly,"April, 2020",893,802,91,10.20%
2020,Apr,City/Town,Lewiston,"Apr, '20",Monthly,"April, 2020","16,247","14,596","1,651",10.20%
2020,Apr,City/Town,Passadumkeag,"Apr, '20",Monthly,"April, 2020",157,141,16,10.20%
2020,Apr,City/Town,Pownal,"Apr, '20",Monthly,"April, 2020",820,736,84,10.20%
2020,Apr,City/Town,Sidney,"Apr, '20",Monthly,"April, 2020","2,367","2,125",242,10.20%
2020,Apr,City/Town,Buxton,"Apr, '20",Monthly,"April, 2020","4,544","4,078",466,10.30%
2020,Apr,City/Town,Connor Unorg,"Apr, '20",Monthly,"April, 2020",156,140,16,10.30%
2020,Apr,City/Town,Dyer Brook,"Apr, '20",Monthly,"April, 2020",87,78,9,10.30%
2020,Apr,City/Town,Hallowell,"Apr, '20",Monthly,"April, 2020","1,170","1,050",120,10.30%
2020,Apr,City/Town,Hollis,"Apr, '20",Monthly,"April, 2020","2,419","2,169",250,10.30%
2020,Apr,City/Town,Kennebunkport,"Apr, '20",Monthly,"April, 2020","1,759","1,578",181,10.30%
2020,Apr,City/Town,Stonington,"Apr, '20",Monthly,"April, 2020",445,399,46,10.30%
2020,Apr,City/Town,Westfield,"Apr, '20",Monthly,"April, 2020",175,157,18,10.30%
2020,Apr,City/Town,Wiscasset,"Apr, '20",Monthly,"April, 2020","2,200","1,973",227,10.30%
2020,Apr,City/Town,Caswell Plantation,"Apr, '20",Monthly,"April, 2020",77,69,8,10.40%
2020,Apr,City/Town,Central Somerset Unorg,"Apr, '20",Monthly,"April, 2020",144,129,15,10.40%
2020,Apr,City/Town,Gardiner,"Apr, '20",Monthly,"April, 2020","3,115","2,792",323,10.40%
2020,Apr,City/Town,Georgetown,"Apr, '20",Monthly,"April, 2020",451,404,47,10.40%
2020,Apr,City/Town,Monmouth,"Apr, '20",Monthly,"April, 2020","2,141","1,918",223,10.40%
2020,Apr,City/Town,New Vineyard,"Apr, '20",Monthly,"April, 2020",299,268,31,10.40%
2020,Apr,City/Town,Newfield,"Apr, '20",Monthly,"April, 2020",655,587,68,10.40%
2020,Apr,City/Town,Nobleboro,"Apr, '20",Monthly,"April, 2020",892,799,93,10.40%
2020,Apr,City/Town,Raymond,"Apr, '20",Monthly,"April, 2020","2,477","2,219",258,10.40%
2020,Apr,City/Town,Strong,"Apr, '20",Monthly,"April, 2020",556,498,58,10.40%
2020,Apr,City/Town,Belmont,"Apr, '20",Monthly,"April, 2020",496,444,52,10.50%
2020,Apr,City/Town,Cambridge,"Apr, '20",Monthly,"April, 2020",162,145,17,10.50%
2020,Apr,City/Town,Dayton,"Apr, '20",Monthly,"April, 2020","1,101",985,116,10.50%
2020,Apr,City/Town,Denmark,"Apr, '20",Monthly,"April, 2020",495,443,52,10.50%
2020,Apr,City/Town,Freeport,"Apr, '20",Monthly,"April, 2020","4,473","4,005",468,10.50%
2020,Apr,City/Town,Jackman,"Apr, '20",Monthly,"April, 2020",410,367,43,10.50%
2020,Apr,City/Town,Smithfield,"Apr, '20",Monthly,"April, 2020",478,428,50,10.50%
2020,Apr,City/Town,Standish,"Apr, '20",Monthly,"April, 2020","5,316","4,760",556,10.50%
2020,Apr,City/Town,Waterville,"Apr, '20",Monthly,"April, 2020","7,252","6,488",764,10.50%
2020,Apr,City/Town,Baileyville,"Apr, '20",Monthly,"April, 2020",615,550,65,10.60%
2020,Apr,City/Town,Belgrade,"Apr, '20",Monthly,"April, 2020","1,627","1,454",173,10.60%
2020,Apr,City/Town,Limerick,"Apr, '20",Monthly,"April, 2020","1,380","1,234",146,10.60%
2020,Apr,City/Town,Northport,"Apr, '20",Monthly,"April, 2020",822,735,87,10.60%
2020,Apr,City/Town,Winslow,"Apr, '20",Monthly,"April, 2020","3,846","3,440",406,10.60%
2020,Apr,City/Town,Alton,"Apr, '20",Monthly,"April, 2020",450,402,48,10.70%
2020,Apr,City/Town,Brownville,"Apr, '20",Monthly,"April, 2020",428,382,46,10.70%
2020,Apr,City/Town,East Central Penobscot Unorg,"Apr, '20",Monthly,"April, 2020",112,100,12,10.70%
2020,Apr,City/Town,Eastport,"Apr, '20",Monthly,"April, 2020",428,382,46,10.70%
2020,Apr,City/Town,Holden,"Apr, '20",Monthly,"April, 2020","1,600","1,429",171,10.70%
2020,Apr,City/Town,Jonesport,"Apr, '20",Monthly,"April, 2020",579,517,62,10.70%
2020,Apr,City/Town,Litchfield,"Apr, '20",Monthly,"April, 2020","1,761","1,573",188,10.70%
2020,Apr,City/Town,Northeast Piscatquis Unorg,"Apr, '20",Monthly,"April, 2020",112,100,12,10.70%
2020,Apr,City/Town,Oakfield,"Apr, '20",Monthly,"April, 2020",234,209,25,10.70%
2020,Apr,City/Town,Stoneham,"Apr, '20",Monthly,"April, 2020",112,100,12,10.70%
2020,Apr,City/Town,Topsfield,"Apr, '20",Monthly,"April, 2020",84,75,9,10.70%
2020,Apr,City/Town,Berwick,"Apr, '20",Monthly,"April, 2020","4,028","3,592",436,10.80%
2020,Apr,City/Town,Bridgton,"Apr, '20",Monthly,"April, 2020","2,531","2,258",273,10.80%
2020,Apr,City/Town,Corinth,"Apr, '20",Monthly,"April, 2020","1,295","1,155",140,10.80%
2020,Apr,City/Town,Fairfield,"Apr, '20",Monthly,"April, 2020","3,237","2,889",348,10.80%
2020,Apr,City/Town,Friendship,"Apr, '20",Monthly,"April, 2020",490,437,53,10.80%
2020,Apr,City/Town,Kennebunk,"Apr, '20",Monthly,"April, 2020","5,434","4,847",587,10.80%
2020,Apr,City/Town,Littleton,"Apr, '20",Monthly,"April, 2020",389,347,42,10.80%
2020,Apr,City/Town,Masardis,"Apr, '20",Monthly,"April, 2020",83,74,9,10.80%
2020,Apr,City/Town,Pembroke,"Apr, '20",Monthly,"April, 2020",250,223,27,10.80%
2020,Apr,City/Town,Roxbury,"Apr, '20",Monthly,"April, 2020",158,141,17,10.80%
2020,Apr,City/Town,Wilton,"Apr, '20",Monthly,"April, 2020","1,571","1,402",169,10.80%
2020,Apr,City/Town,Yarmouth,"Apr, '20",Monthly,"April, 2020","4,137","3,690",447,10.80%
2020,Apr,City/Town,Augusta,"Apr, '20",Monthly,"April, 2020","8,639","7,701",938,10.90%
2020,Apr,City/Town,Bangor,"Apr, '20",Monthly,"April, 2020","16,397","14,612","1,785",10.90%
2020,Apr,City/Town,Etna,"Apr, '20",Monthly,"April, 2020",576,513,63,10.90%
2020,Apr,City/Town,Glenburn,"Apr, '20",Monthly,"April, 2020","2,364","2,106",258,10.90%
2020,Apr,City/Town,Mariaville,"Apr, '20",Monthly,"April, 2020",257,229,28,10.90%
2020,Apr,City/Town,Milo,"Apr, '20",Monthly,"April, 2020",834,743,91,10.90%
2020,Apr,City/Town,Naples,"Apr, '20",Monthly,"April, 2020","2,123","1,891",232,10.90%
2020,Apr,City/Town,Rangeley,"Apr, '20",Monthly,"April, 2020",643,573,70,10.90%
2020,Apr,City/Town,Saco,"Apr, '20",Monthly,"April, 2020","10,884","9,694","1,190",10.90%
2020,Apr,City/Town,Atkinson,"Apr, '20",Monthly,"April, 2020",118,105,13,11.00%
2020,Apr,City/Town,Auburn,"Apr, '20",Monthly,"April, 2020","11,518","10,247","1,271",11.00%
2020,Apr,City/Town,Benton,"Apr, '20",Monthly,"April, 2020","1,306","1,162",144,11.00%
2020,Apr,City/Town,Farmingdale,"Apr, '20",Monthly,"April, 2020","1,054",938,116,11.00%
2020,Apr,City/Town,Lagrange,"Apr, '20",Monthly,"April, 2020",292,260,32,11.00%
2020,Apr,City/Town,Livermore,"Apr, '20",Monthly,"April, 2020",880,783,97,11.00%
2020,Apr,City/Town,Newcastle,"Apr, '20",Monthly,"April, 2020",803,715,88,11.00%
2020,Apr,City/Town,Scarborough,"Apr, '20",Monthly,"April, 2020","10,373","9,236","1,137",11.00%
2020,Apr,City/Town,Stetson,"Apr, '20",Monthly,"April, 2020",557,496,61,11.00%
2020,Apr,City/Town,Waterford,"Apr, '20",Monthly,"April, 2020",734,653,81,11.00%
2020,Apr,City/Town,Windham,"Apr, '20",Monthly,"April, 2020","9,777","8,702","1,075",11.00%
2020,Apr,City/Town,Biddeford,"Apr, '20",Monthly,"April, 2020","11,441","10,176","1,265",11.10%
2020,Apr,City/Town,Bucksport,"Apr, '20",Monthly,"April, 2020","2,272","2,020",252,11.10%
2020,Apr,City/Town,Garland,"Apr, '20",Monthly,"April, 2020",461,410,51,11.10%
2020,Apr,City/Town,Jackson,"Apr, '20",Monthly,"April, 2020",225,200,25,11.10%
2020,Apr,City/Town,Minot,"Apr, '20",Monthly,"April, 2020","1,304","1,159",145,11.10%
2020,Apr,City/Town,Newport,"Apr, '20",Monthly,"April, 2020","1,519","1,350",169,11.10%
