County,Date,Geofips,Month,Year,Civilian Labor Force,Employment,Number of Records,Unemployment,Unemployment Rate
Chelan,8/1/93,53007,8,1993,34937,31105,1,3832,11.00%
Chelan,9/1/93,53007,9,1993,37800,35195,1,2605,6.90%
Chelan,10/1/93,53007,10,1993,35828,33326,1,2502,7.00%
Chelan,11/1/93,53007,11,1993,30998,27931,1,3067,9.90%
Chelan,12/1/93,53007,12,1993,30923,27543,1,3380,10.90%
Chelan,1/1/94,53007,1,1994,30660,26853,1,3807,12.40%
Chelan,2/1/94,53007,2,1994,31427,27384,1,4043,12.90%
Chelan,3/1/94,53007,3,1994,31201,27612,1,3589,11.50%
Chelan,4/1/94,53007,4,1994,31104,27589,1,3515,11.30%
Chelan,5/1/94,53007,5,1994,31816,28565,1,3251,10.20%
Chelan,6/1/94,53007,6,1994,38173,35690,1,2483,6.50%
Chelan,7/1/94,53007,7,1994,38379,35694,1,2685,7.00%
Chelan,8/1/94,53007,8,1994,35491,31812,1,3679,10.40%
Chelan,9/1/94,53007,9,1994,39608,37481,1,2127,5.40%
Chelan,10/1/94,53007,10,1994,37331,34912,1,2419,6.50%
Chelan,11/1/94,53007,11,1994,32523,29477,1,3046,9.40%
Chelan,12/1/94,53007,12,1994,32076,28683,1,3393,10.60%
Chelan,1/1/95,53007,1,1995,31019,26954,1,4065,13.10%
Chelan,2/1/95,53007,2,1995,31766,27680,1,4086,12.90%
Chelan,3/1/95,53007,3,1995,31674,28097,1,3577,11.30%
Chelan,4/1/95,53007,4,1995,31713,28032,1,3681,11.60%
Chelan,5/1/95,53007,5,1995,31782,28185,1,3597,11.30%
Chelan,6/1/95,53007,6,1995,36514,33314,1,3200,8.80%
Chelan,7/1/95,53007,7,1995,39532,36300,1,3232,8.20%
Chelan,8/1/95,53007,8,1995,35561,30895,1,4666,13.10%
Chelan,9/1/95,53007,9,1995,38615,35785,1,2830,7.30%
Chelan,10/1/95,53007,10,1995,37067,34282,1,2785,7.50%
Chelan,11/1/95,53007,11,1995,32124,28266,1,3858,12.00%
Chelan,12/1/95,53007,12,1995,31460,27640,1,3820,12.10%
Chelan,1/1/96,53007,1,1996,31905,27414,1,4491,14.10%
Chelan,2/1/96,53007,2,1996,32293,28195,1,4098,12.70%
Chelan,3/1/96,53007,3,1996,32947,29118,1,3829,11.60%
Chelan,4/1/96,53007,4,1996,33119,29424,1,3695,11.20%
Chelan,5/1/96,53007,5,1996,33672,29559,1,4113,12.20%
Chelan,6/1/96,53007,6,1996,36886,33432,1,3454,9.40%
Chelan,7/1/96,53007,7,1996,41384,38222,1,3162,7.60%
Chelan,8/1/96,53007,8,1996,36838,32587,1,4251,11.50%
Chelan,9/1/96,53007,9,1996,38515,35955,1,2560,6.60%
Chelan,10/1/96,53007,10,1996,39635,37330,1,2305,5.80%
Chelan,11/1/96,53007,11,1996,33072,30057,1,3015,9.10%
Chelan,12/1/96,53007,12,1996,32485,29010,1,3475,10.70%
Chelan,1/1/97,53007,1,1997,33197,28946,1,4251,12.80%
Chelan,2/1/97,53007,2,1997,33281,29494,1,3787,11.40%
Chelan,3/1/97,53007,3,1997,33879,30607,1,3272,9.70%
Chelan,4/1/97,53007,4,1997,33834,30856,1,2978,8.80%
Chelan,5/1/97,53007,5,1997,33727,30832,1,2895,8.60%
Chelan,6/1/97,53007,6,1997,37250,34725,1,2525,6.80%
Chelan,7/1/97,53007,7,1997,40960,38647,1,2313,5.60%
Chelan,8/1/97,53007,8,1997,36547,34401,1,2146,5.90%
Chelan,9/1/97,53007,9,1997,38362,36423,1,1939,5.10%
Chelan,10/1/97,53007,10,1997,38059,36137,1,1922,5.10%
Chelan,11/1/97,53007,11,1997,33713,31073,1,2640,7.80%
Chelan,12/1/97,53007,12,1997,33491,30640,1,2851,8.50%
Chelan,1/1/98,53007,1,1998,33365,29476,1,3889,11.70%
Chelan,2/1/98,53007,2,1998,33652,30068,1,3584,10.70%
Chelan,3/1/98,53007,3,1998,34109,30711,1,3398,10.00%
Chelan,4/1/98,53007,4,1998,34006,31057,1,2949,8.70%
Chelan,5/1/98,53007,5,1998,34519,31602,1,2917,8.50%
Chelan,6/1/98,53007,6,1998,39491,36826,1,2665,6.70%
Chelan,7/1/98,53007,7,1998,43071,40245,1,2826,6.60%
Chelan,8/1/98,53007,8,1998,39556,35916,1,3640,9.20%
Chelan,9/1/98,53007,9,1998,41765,39509,1,2256,5.40%
Chelan,10/1/98,53007,10,1998,39875,37580,1,2295,5.80%
Chelan,11/1/98,53007,11,1998,34569,31553,1,3016,8.70%
Chelan,12/1/98,53007,12,1998,33999,30516,1,3483,10.20%
Chelan,1/1/99,53007,1,1999,34155,30086,1,4069,11.90%
Chelan,2/1/99,53007,2,1999,34294,30256,1,4038,11.80%
Chelan,3/1/99,53007,3,1999,34351,30757,1,3594,10.50%
Chelan,4/1/99,53007,4,1999,34471,30970,1,3501,10.20%
Chelan,5/1/99,53007,5,1999,34737,31251,1,3486,10.00%
Chelan,6/1/99,53007,6,1999,38005,34609,1,3396,8.90%
Chelan,7/1/99,53007,7,1999,41127,38450,1,2677,6.50%
Chelan,8/1/99,53007,8,1999,37287,33777,1,3510,9.40%
Chelan,9/1/99,53007,9,1999,38589,36484,1,2105,5.50%
Chelan,10/1/99,53007,10,1999,38657,36700,1,1957,5.10%
Chelan,11/1/99,53007,11,1999,33829,31136,1,2693,8.00%
Chelan,12/1/99,53007,12,1999,33282,30388,1,2894,8.70%
Chelan,1/1/00,53007,1,2000,34395,30866,1,3529,10.30%
Chelan,2/1/00,53007,2,2000,34841,31355,1,3486,10.00%
Chelan,3/1/00,53007,3,2000,35236,32336,1,2900,8.20%
Chelan,4/1/00,53007,4,2000,35120,32496,1,2624,7.50%
Chelan,5/1/00,53007,5,2000,34919,32243,1,2676,7.70%
Chelan,6/1/00,53007,6,2000,39502,37261,1,2241,5.70%
Chelan,7/1/00,53007,7,2000,41519,39359,1,2160,5.20%
Chelan,8/1/00,53007,8,2000,37649,34753,1,2896,7.70%
Chelan,9/1/00,53007,9,2000,39862,37993,1,1869,4.70%
Chelan,10/1/00,53007,10,2000,38565,36748,1,1817,4.70%
Chelan,11/1/00,53007,11,2000,34432,31910,1,2522,7.30%
Chelan,12/1/00,53007,12,2000,33419,30595,1,2824,8.50%
Chelan,1/1/01,53007,1,2001,32899,29256,1,3643,11.10%
Chelan,2/1/01,53007,2,2001,32788,29248,1,3540,10.80%
Chelan,3/1/01,53007,3,2001,33204,29974,1,3230,9.70%
Chelan,4/1/01,53007,4,2001,32996,29977,1,3019,9.10%
Chelan,5/1/01,53007,5,2001,33024,30177,1,2847,8.60%
Chelan,6/1/01,53007,6,2001,36323,33784,1,2539,7.00%
Chelan,7/1/01,53007,7,2001,40661,38421,1,2240,5.50%
Chelan,8/1/01,53007,8,2001,36150,32800,1,3350,9.30%
Chelan,9/1/01,53007,9,2001,37732,35479,1,2253,6.00%
Chelan,10/1/01,53007,10,2001,36379,34137,1,2242,6.20%
Chelan,11/1/01,53007,11,2001,32912,29704,1,3208,9.70%
Chelan,12/1/01,53007,12,2001,32803,29166,1,3637,11.10%
Chelan,1/1/02,53007,1,2002,32655,28813,1,3842,11.80%
Chelan,2/1/02,53007,2,2002,33229,29471,1,3758,11.30%
Chelan,3/1/02,53007,3,2002,33465,29848,1,3617,10.80%
Chelan,4/1/02,53007,4,2002,33816,30346,1,3470,10.30%
Chelan,5/1/02,53007,5,2002,33799,30517,1,3282,9.70%
Chelan,6/1/02,53007,6,2002,36911,33930,1,2981,8.10%
Chelan,7/1/02,53007,7,2002,40628,38097,1,2531,6.20%
Chelan,8/1/02,53007,8,2002,37112,33836,1,3276,8.80%
Chelan,9/1/02,53007,9,2002,38951,36708,1,2243,5.80%
Chelan,10/1/02,53007,10,2002,38768,36643,1,2125,5.50%
Chelan,11/1/02,53007,11,2002,34391,31372,1,3019,8.80%
Chelan,12/1/02,53007,12,2002,33983,30690,1,3293,9.70%
Chelan,1/1/03,53007,1,2003,34490,30863,1,3627,10.50%
Chelan,2/1/03,53007,2,2003,34579,30896,1,3683,10.70%
Chelan,3/1/03,53007,3,2003,34617,31290,1,3327,9.60%
Chelan,4/1/03,53007,4,2003,34557,31097,1,3460,10.00%
Chelan,5/1/03,53007,5,2003,34549,31464,1,3085,8.90%
Chelan,6/1/03,53007,6,2003,38209,35143,1,3066,8.00%
Chelan,7/1/03,53007,7,2003,42251,39656,1,2595,6.10%
Chelan,8/1/03,53007,8,2003,37590,34318,1,3272,8.70%
Chelan,9/1/03,53007,9,2003,39637,37215,1,2422,6.10%
Chelan,10/1/03,53007,10,2003,39180,36724,1,2456,6.30%
Chelan,11/1/03,53007,11,2003,35809,32737,1,3072,8.60%
Chelan,12/1/03,53007,12,2003,35349,32054,1,3295,9.30%
Chelan,1/1/04,53007,1,2004,35158,31516,1,3642,10.40%
Chelan,2/1/04,53007,2,2004,35420,31897,1,3523,9.90%
Chelan,3/1/04,53007,3,2004,36005,32765,1,3240,9.00%
Chelan,4/1/04,53007,4,2004,35869,33059,1,2810,7.80%
Chelan,5/1/04,53007,5,2004,36483,33701,1,2782,7.60%
Chelan,6/1/04,53007,6,2004,42525,40188,1,2337,5.50%
Chelan,7/1/04,53007,7,2004,43970,41806,1,2164,4.90%
Chelan,8/1/04,53007,8,2004,40157,37328,1,2829,7.00%
Chelan,9/1/04,53007,9,2004,42055,40168,1,1887,4.50%
Chelan,10/1/04,53007,10,2004,40636,38638,1,1998,4.90%
Chelan,11/1/04,53007,11,2004,36657,34087,1,2570,7.00%
Chelan,12/1/04,53007,12,2004,36587,33695,1,2892,7.90%
Chelan,1/1/05,53007,1,2005,36214,32876,1,3338,9.20%
Chelan,2/1/05,53007,2,2005,36855,33562,1,3293,8.90%
Chelan,3/1/05,53007,3,2005,37154,34481,1,2673,7.20%
Chelan,4/1/05,53007,4,2005,36902,34323,1,2579,7.00%
Chelan,5/1/05,53007,5,2005,37475,35014,1,2461,6.60%
Chelan,6/1/05,53007,6,2005,42588,40636,1,1952,4.60%
Chelan,7/1/05,53007,7,2005,45345,43460,1,1885,4.20%
Chelan,8/1/05,53007,8,2005,41210,38676,1,2534,6.10%
Chelan,9/1/05,53007,9,2005,42942,41117,1,1825,4.20%
Chelan,10/1/05,53007,10,2005,41765,39973,1,1792,4.30%
Chelan,11/1/05,53007,11,2005,37806,35526,1,2280,6.00%
Chelan,12/1/05,53007,12,2005,37139,34525,1,2614,7.00%
Chelan,1/1/06,53007,1,2006,36595,33764,1,2831,7.70%
Chelan,2/1/06,53007,2,2006,36779,34049,1,2730,7.40%
Chelan,3/1/06,53007,3,2006,37250,34932,1,2318,6.20%
Chelan,4/1/06,53007,4,2006,36836,34610,1,2226,6.00%
Chelan,5/1/06,53007,5,2006,37036,34834,1,2202,5.90%
Chelan,6/1/06,53007,6,2006,42443,40537,1,1906,4.50%
Chelan,7/1/06,53007,7,2006,47698,45876,1,1822,3.80%
Chelan,8/1/06,53007,8,2006,41642,39188,1,2454,5.90%
Chelan,9/1/06,53007,9,2006,41701,39924,1,1777,4.30%
Chelan,10/1/06,53007,10,2006,41053,39416,1,1637,4.00%
Chelan,11/1/06,53007,11,2006,37385,35234,1,2151,5.80%
Chelan,12/1/06,53007,12,2006,37137,34663,1,2474,6.70%
Chelan,1/1/07,53007,1,2007,37264,34351,1,2913,7.80%
Chelan,2/1/07,53007,2,2007,37712,34944,1,2768,7.30%
Chelan,3/1/07,53007,3,2007,38119,35682,1,2437,6.40%
Chelan,4/1/07,53007,4,2007,37804,35447,1,2357,6.20%
Chelan,5/1/07,53007,5,2007,38255,35953,1,2302,6.00%
Chelan,6/1/07,53007,6,2007,43693,41845,1,1848,4.20%
Chelan,7/1/07,53007,7,2007,49000,47077,1,1923,3.90%
Chelan,8/1/07,53007,8,2007,43138,40984,1,2154,5.00%
Chelan,9/1/07,53007,9,2007,43348,41638,1,1710,3.90%
Chelan,10/1/07,53007,10,2007,42357,40639,1,1718,4.10%
Chelan,11/1/07,53007,11,2007,38550,36376,1,2174,5.60%
Chelan,12/1/07,53007,12,2007,38234,35749,1,2485,6.50%
Chelan,1/1/08,53007,1,2008,38075,35102,1,2973,7.80%
Chelan,2/1/08,53007,2,2008,38443,35463,1,2980,7.80%
Chelan,3/1/08,53007,3,2008,38895,36327,1,2568,6.60%
Chelan,4/1/08,53007,4,2008,38587,36163,1,2424,6.30%
Chelan,5/1/08,53007,5,2008,38779,36141,1,2638,6.80%
Chelan,6/1/08,53007,6,2008,42324,39858,1,2466,5.80%
Chelan,7/1/08,53007,7,2008,47036,45036,1,2000,4.30%
Chelan,8/1/08,53007,8,2008,42995,40466,1,2529,5.90%
Chelan,9/1/08,53007,9,2008,43631,41825,1,1806,4.10%
Chelan,10/1/08,53007,10,2008,43472,41651,1,1821,4.20%
Chelan,11/1/08,53007,11,2008,39314,37025,1,2289,5.80%
Chelan,12/1/08,53007,12,2008,38907,36284,1,2623,6.70%
Chelan,1/1/09,53007,1,2009,38890,35651,1,3239,8.30%
Chelan,2/1/09,53007,2,2009,39130,35606,1,3524,9.00%
Chelan,3/1/09,53007,3,2009,39033,35551,1,3482,8.90%
Chelan,4/1/09,53007,4,2009,38907,35622,1,3285,8.40%
Chelan,5/1/09,53007,5,2009,39218,35908,1,3310,8.40%
Chelan,6/1/09,53007,6,2009,44083,40862,1,3221,7.30%
Chelan,7/1/09,53007,7,2009,53727,50745,1,2982,5.60%
Chelan,8/1/09,53007,8,2009,45005,41280,1,3725,8.30%
Chelan,9/1/09,53007,9,2009,45729,42453,1,3276,7.20%
Chelan,10/1/09,53007,10,2009,43493,40357,1,3136,7.20%
Chelan,11/1/09,53007,11,2009,39504,35942,1,3562,9.00%
Chelan,12/1/09,53007,12,2009,38717,34625,1,4092,10.60%
Chelan,1/1/10,53007,1,2010,39999,35439,1,4560,11.40%
Chelan,2/1/10,53007,2,2010,40099,35524,1,4575,11.40%
Chelan,3/1/10,53007,3,2010,40467,36141,1,4326,10.70%
Chelan,4/1/10,53007,4,2010,39456,35553,1,3903,9.90%
Chelan,5/1/10,53007,5,2010,39723,35725,1,3998,10.10%
Chelan,6/1/10,53007,6,2010,44596,41144,1,3452,7.70%
Chelan,7/1/10,53007,7,2010,49092,46012,1,3080,6.30%
Chelan,8/1/10,53007,8,2010,45011,41411,1,3600,8.00%
Chelan,9/1/10,53007,9,2010,44555,41479,1,3076,6.90%
Chelan,10/1/10,53007,10,2010,44060,41044,1,3016,6.80%
Chelan,11/1/10,53007,11,2010,39678,36062,1,3616,9.10%
Chelan,12/1/10,53007,12,2010,38488,34706,1,3782,9.80%
Chelan,1/1/11,53007,1,2011,39153,34887,1,4266,10.90%
Chelan,2/1/11,53007,2,2011,38875,34700,1,4175,10.70%
Chelan,3/1/11,53007,3,2011,38586,34740,1,3846,10.00%
Chelan,4/1/11,53007,4,2011,38254,34664,1,3590,9.40%
Chelan,5/1/11,53007,5,2011,38238,34529,1,3709,9.70%
Chelan,6/1/11,53007,6,2011,41156,37761,1,3395,8.20%
Chelan,7/1/11,53007,7,2011,48279,45273,1,3006,6.20%
Chelan,8/1/11,53007,8,2011,46429,43289,1,3140,6.80%
Chelan,9/1/11,53007,9,2011,43743,40784,1,2959,6.80%
Chelan,10/1/11,53007,10,2011,44327,41436,1,2891,6.50%
Chelan,11/1/11,53007,11,2011,40890,37632,1,3258,8.00%
Chelan,12/1/11,53007,12,2011,38898,35242,1,3656,9.40%
Chelan,1/1/12,53007,1,2012,38934,34928,1,4006,10.30%
Chelan,2/1/12,53007,2,2012,38826,34697,1,4129,10.60%
Chelan,3/1/12,53007,3,2012,38563,34834,1,3729,9.70%
Chelan,4/1/12,53007,4,2012,38160,34582,1,3578,9.40%
Chelan,5/1/12,53007,5,2012,38550,34877,1,3673,9.50%
Chelan,6/1/12,53007,6,2012,43973,40809,1,3164,7.20%
Chelan,7/1/12,53007,7,2012,49399,46484,1,2915,5.90%
Chelan,8/1/12,53007,8,2012,46483,43391,1,3092,6.70%
Chelan,9/1/12,53007,9,2012,43031,40420,1,2611,6.10%
Chelan,10/1/12,53007,10,2012,43586,40945,1,2641,6.10%
Chelan,11/1/12,53007,11,2012,38851,35969,1,2882,7.40%
Chelan,12/1/12,53007,12,2012,38383,35071,1,3312,8.60%
Chelan,1/1/13,53007,1,2013,38319,34495,1,3824,10.00%
Chelan,2/1/13,53007,2,2013,38095,34424,1,3671,9.60%
Chelan,3/1/13,53007,3,2013,38042,34801,1,3241,8.50%
Chelan,4/1/13,53007,4,2013,37679,34548,1,3131,8.30%
Chelan,5/1/13,53007,5,2013,37918,34796,1,3122,8.20%
Chelan,6/1/13,53007,6,2013,43517,40813,1,2704,6.20%
Chelan,7/1/13,53007,7,2013,48276,45819,1,2457,5.10%
Chelan,8/1/13,53007,8,2013,42772,39985,1,2787,6.50%
Chelan,9/1/13,53007,9,2013,42253,39962,1,2291,5.40%
Chelan,10/1/13,53007,10,2013,41773,39368,1,2405,5.80%
Chelan,11/1/13,53007,11,2013,38108,35390,1,2718,7.10%
Chelan,12/1/13,53007,12,2013,38029,35125,1,2904,7.60%
Chelan,1/1/14,53007,1,2014,37976,34846,1,3130,8.20%
Chelan,2/1/14,53007,2,2014,37657,34484,1,3173,8.40%
Chelan,3/1/14,53007,3,2014,38001,35079,1,2922,7.70%
Chelan,4/1/14,53007,4,2014,37490,34938,1,2552,6.80%
Chelan,5/1/14,53007,5,2014,38271,35538,1,2733,7.10%
Chelan,6/1/14,53007,6,2014,43402,41322,1,2080,4.80%
Chelan,7/1/14,53007,7,2014,49464,47381,1,2083,4.20%
Chelan,8/1/14,53007,8,2014,43270,40836,1,2434,5.60%
Chelan,9/1/14,53007,9,2014,43908,41941,1,1967,4.50%
Chelan,10/1/14,53007,10,2014,43450,41390,1,2060,4.70%
Chelan,11/1/14,53007,11,2014,40832,38351,1,2481,6.10%
Chelan,12/1/14,53007,12,2014,39651,36881,1,2770,7.00%
Chelan,1/1/15,53007,1,2015,39553,36523,1,3030,7.70%
Chelan,2/1/15,53007,2,2015,39589,36612,1,2977,7.50%
Chelan,3/1/15,53007,3,2015,39929,37240,1,2689,6.70%
Chelan,4/1/15,53007,4,2015,40271,37824,1,2447,6.10%
Chelan,5/1/15,53007,5,2015,41050,38642,1,2408,5.90%
Chelan,6/1/15,53007,6,2015,46313,44264,1,2049,4.40%
Chelan,7/1/15,53007,7,2015,50183,48084,1,2099,4.20%
Chelan,8/1/15,53007,8,2015,44471,42301,1,2170,4.90%
Chelan,9/1/15,53007,9,2015,44899,43040,1,1859,4.10%
Chelan,10/1/15,53007,10,2015,42794,40688,1,2106,4.90%
Chelan,11/1/15,53007,11,2015,40905,38397,1,2508,6.10%
Chelan,12/1/15,53007,12,2015,40673,38018,1,2655,6.50%
Chelan,1/1/16,53007,1,2016,40593,37369,1,3224,7.90%
Chelan,2/1/16,53007,2,2016,40560,37244,1,3316,8.20%
Chelan,3/1/16,53007,3,2016,41220,38180,1,3040,7.40%
Chelan,4/1/16,53007,4,2016,41140,38368,1,2772,6.70%
Chelan,5/1/16,53007,5,2016,41658,39152,1,2506,6.00%
Chelan,6/1/16,53007,6,2016,47842,45644,1,2198,4.60%
Chelan,7/1/16,53007,7,2016,48182,46057,1,2125,4.40%
Chelan,8/1/16,53007,8,2016,45765,43600,1,2165,4.70%
Chelan,9/1/16,53007,9,2016,45372,43535,1,1837,4.00%
Chelan,10/1/16,53007,10,2016,43512,41559,1,1953,4.50%
Chelan,11/1/16,53007,11,2016,41883,39646,1,2237,5.30%
Chelan,12/1/16,53007,12,2016,40859,38458,1,2401,5.90%
Chelan,1/1/17,53007,1,2017,40381,37438,1,2943,7.30%
Chelan,2/1/17,53007,2,2017,40879,37929,1,2950,7.20%
Chelan,3/1/17,53007,3,2017,42505,39932,1,2573,6.10%
Chelan,4/1/17,53007,4,2017,42286,40135,1,2151,5.10%
Chelan,5/1/17,53007,5,2017,41959,39825,1,2134,5.10%
Chelan,6/1/17,53007,6,2017,46410,44454,1,1956,4.20%
Chelan,7/1/17,53007,7,2017,52765,51030,1,1735,3.30%
Chelan,8/1/17,53007,8,2017,48033,46048,1,1985,4.10%
Chelan,9/1/17,53007,9,2017,45729,44133,1,1596,3.50%
Chelan,10/1/17,53007,10,2017,45377,43710,1,1667,3.70%
Chelan,11/1/17,53007,11,2017,42721,40649,1,2072,4.90%
Chelan,12/1/17,53007,12,2017,41912,39581,1,2331,5.60%
Chelan,1/1/18,53007,1,2018,41468,38736,1,2732,6.60%
Chelan,2/1/18,53007,2,2018,41807,39034,1,2773,6.60%
Chelan,3/1/18,53007,3,2018,42810,40301,1,2509,5.90%
Chelan,4/1/18,53007,4,2018,42563,40447,1,2116,5.00%
Chelan,5/1/18,53007,5,2018,43153,41202,1,1951,4.50%
Chelan,6/1/18,53007,6,2018,48485,46653,1,1832,3.80%
Chelan,7/1/18,53007,7,2018,53667,52021,1,1646,3.10%
Chelan,8/1/18,53007,8,2018,48751,46860,1,1891,3.90%
Chelan,9/1/18,53007,9,2018,46886,45348,1,1538,3.30%
Chelan,10/1/18,53007,10,2018,45700,43921,1,1779,3.90%
Chelan,11/1/18,53007,11,2018,42981,40827,1,2154,5.00%
Chelan,12/1/18,53007,12,2018,43235,40685,1,2550,5.90%
Chelan,1/1/19,53007,1,2019,42559,39558,1,3001,7.10%
Chelan,2/1/19,53007,2,2019,42347,39380,1,2967,7.00%
Chelan,3/1/19,53007,3,2019,42708,40003,1,2705,6.30%
Chelan,4/1/19,53007,4,2019,43038,40824,1,2214,5.10%
Chelan,5/1/19,53007,5,2019,43412,41294,1,2118,4.90%
Chelan,6/1/19,53007,6,2019,47914,45937,1,1977,4.10%
Chelan,7/1/19,53007,7,2019,51952,50099,1,1853,3.60%
Chelan,8/1/19,53007,8,2019,47696,45644,1,2052,4.30%
Chelan,9/1/19,53007,9,2019,46573,44974,1,1599,3.40%
Chelan,10/1/19,53007,10,2019,45754,44107,1,1647,3.60%
Chelan,11/1/19,53007,11,2019,43665,41648,1,2017,4.60%
Chelan,12/1/19,53007,12,2019,43733,41462,1,2271,5.20%
Chelan,1/1/20,53007,1,2020,43223,40638,1,2585,6.00%
Chelan,2/1/20,53007,2,2020,43045,40507,1,2538,5.90%
Chelan,3/1/20,53007,3,2020,42624,40402,1,2222,5.20%
Chelan,4/1/20,53007,4,2020,44043,36912,1,7131,16.20%
Chelan,5/1/20,53007,5,2020,44012,37576,1,6436,14.60%
Clark,1/1/90,53011,1,1990,129583,123172,1,6411,4.90%
Clark,2/1/90,53011,2,1990,130398,122860,1,7538,5.80%
Clark,3/1/90,53011,3,1990,130031,123314,1,6717,5.20%
Clark,4/1/90,53011,4,1990,127695,121509,1,6186,4.80%
Clark,5/1/90,53011,5,1990,127076,121224,1,5852,4.60%
Clark,6/1/90,53011,6,1990,127183,121380,1,5803,4.60%
Clark,7/1/90,53011,7,1990,128666,122961,1,5705,4.40%
Clark,8/1/90,53011,8,1990,128741,123036,1,5705,4.40%
Clark,9/1/90,53011,9,1990,125316,119940,1,5376,4.30%
Clark,10/1/90,53011,10,1990,128061,121483,1,6578,5.10%
Clark,11/1/90,53011,11,1990,129607,123497,1,6110,4.70%
Clark,12/1/90,53011,12,1990,130552,123428,1,7124,5.50%
Clark,1/1/91,53011,1,1991,129141,121056,1,8085,6.30%
Clark,2/1/91,53011,2,1991,128705,120523,1,8182,6.40%
Clark,3/1/91,53011,3,1991,128388,119966,1,8422,6.60%
Clark,4/1/91,53011,4,1991,126811,119083,1,7728,6.10%
Clark,5/1/91,53011,5,1991,126255,118193,1,8062,6.40%
Clark,6/1/91,53011,6,1991,128154,120344,1,7810,6.10%
Clark,7/1/91,53011,7,1991,128945,120835,1,8110,6.30%
Clark,8/1/91,53011,8,1991,128142,119582,1,8560,6.70%
Clark,9/1/91,53011,9,1991,125491,117806,1,7685,6.10%
Clark,10/1/91,53011,10,1991,127624,119405,1,8219,6.40%
Clark,11/1/91,53011,11,1991,129053,120442,1,8611,6.70%
Clark,12/1/91,53011,12,1991,130517,121500,1,9017,6.90%
Clark,1/1/92,53011,1,1992,130549,120492,1,10057,7.70%
Clark,2/1/92,53011,2,1992,131673,120801,1,10872,8.30%
Clark,3/1/92,53011,3,1992,130337,120463,1,9874,7.60%
Clark,4/1/92,53011,4,1992,129869,120921,1,8948,6.90%
Clark,5/1/92,53011,5,1992,129172,120347,1,8825,6.80%
Clark,6/1/92,53011,6,1992,128040,119240,1,8800,6.90%
Clark,7/1/92,53011,7,1992,132111,123281,1,8830,6.70%
Clark,8/1/92,53011,8,1992,130551,121976,1,8575,6.60%
Clark,9/1/92,53011,9,1992,127896,119700,1,8196,6.40%
Clark,10/1/92,53011,10,1992,133731,125290,1,8441,6.30%
Clark,11/1/92,53011,11,1992,135658,126360,1,9298,6.90%
Clark,12/1/92,53011,12,1992,135955,126629,1,9326,6.90%
Clark,1/1/93,53011,1,1993,134716,125775,1,8941,6.60%
Clark,2/1/93,53011,2,1993,135180,125770,1,9410,7.00%
Clark,3/1/93,53011,3,1993,133854,125137,1,8717,6.50%
Clark,4/1/93,53011,4,1993,133176,125165,1,8011,6.00%
Clark,5/1/93,53011,5,1993,132966,125345,1,7621,5.70%
Clark,6/1/93,53011,6,1993,132892,125693,1,7199,5.40%
Clark,7/1/93,53011,7,1993,135580,128159,1,7421,5.50%
Clark,8/1/93,53011,8,1993,135676,128202,1,7474,5.50%
Clark,9/1/93,53011,9,1993,132400,125648,1,6752,5.10%
Clark,10/1/93,53011,10,1993,138140,130715,1,7425,5.40%
Clark,11/1/93,53011,11,1993,140736,133504,1,7232,5.10%
Clark,12/1/93,53011,12,1993,142870,135630,1,7240,5.10%
Clark,1/1/94,53011,1,1994,142601,134285,1,8316,5.80%
Clark,2/1/94,53011,2,1994,142738,134364,1,8374,5.90%
Clark,3/1/94,53011,3,1994,140395,132554,1,7841,5.60%
Clark,4/1/94,53011,4,1994,139492,132377,1,7115,5.10%
Clark,5/1/94,53011,5,1994,138106,132166,1,5940,4.30%
Clark,6/1/94,53011,6,1994,139244,132181,1,7063,5.10%
Clark,7/1/94,53011,7,1994,141301,135176,1,6125,4.30%
Clark,8/1/94,53011,8,1994,143769,137613,1,6156,4.30%
Clark,9/1/94,53011,9,1994,140211,134813,1,5398,3.80%
Clark,10/1/94,53011,10,1994,145596,140014,1,5582,3.80%
Clark,11/1/94,53011,11,1994,149415,143178,1,6237,4.20%
Clark,12/1/94,53011,12,1994,151501,144999,1,6502,4.30%
Clark,1/1/95,53011,1,1995,151979,144424,1,7555,5.00%
Clark,2/1/95,53011,2,1995,153802,145760,1,8042,5.20%
Clark,3/1/95,53011,3,1995,150506,143432,1,7074,4.70%
Clark,4/1/95,53011,4,1995,152084,144951,1,7133,4.70%
Clark,5/1/95,53011,5,1995,150959,144512,1,6447,4.30%
Clark,6/1/95,53011,6,1995,150977,144914,1,6063,4.00%
Clark,7/1/95,53011,7,1995,153216,146721,1,6495,4.20%
Clark,8/1/95,53011,8,1995,154268,147541,1,6727,4.40%
Clark,9/1/95,53011,9,1995,150725,145010,1,5715,3.80%
Clark,10/1/95,53011,10,1995,154935,149014,1,5921,3.80%
Clark,11/1/95,53011,11,1995,158464,152569,1,5895,3.70%
Clark,12/1/95,53011,12,1995,160311,153985,1,6326,3.90%
Clark,1/1/96,53011,1,1996,162394,155033,1,7361,4.50%
Clark,2/1/96,53011,2,1996,163273,156014,1,7259,4.40%
Clark,3/1/96,53011,3,1996,162468,155564,1,6904,4.20%
Clark,4/1/96,53011,4,1996,163289,155690,1,7599,4.70%
Clark,5/1/96,53011,5,1996,163331,155572,1,7759,4.80%
Clark,6/1/96,53011,6,1996,164857,158169,1,6688,4.10%
