"state_fips","state_short","state","area","area_type","fips","date","week","month","year","employment","labor_force","unemployment"
"1","AL","Alabama","Butler","County","01013",2020-05-31,NA,5,2020,8403,9603,1200
"1","AL","Alabama","Calhoun","County","01015",2020-05-31,NA,5,2020,40194,45571,5377
"1","AL","Alabama","Chambers","County","01017",2020-05-31,NA,5,2020,14835,16835,2000
"1","AL","Alabama","Cherokee","County","01019",2020-05-31,NA,5,2020,11018,11946,928
"1","AL","Alabama","Chilton","County","01021",2020-05-31,NA,5,2020,17954,19734,1780
"1","AL","Alabama","Choctaw","County","01023",2020-05-31,NA,5,2020,4095,4533,438
"1","AL","Alabama","Clarke","County","01025",2020-05-31,NA,5,2020,6878,7823,945
"1","AL","Alabama","Clay","County","01027",2020-05-31,NA,5,2020,5703,6043,340
"1","AL","Alabama","Cleburne","County","01029",2020-05-31,NA,5,2020,5124,5547,423
"1","AL","Alabama","Coffee","County","01031",2020-05-31,NA,5,2020,19962,21430,1468
"1","AL","Alabama","Colbert","County","01033",2020-05-31,NA,5,2020,20848,23501,2653
"1","AL","Alabama","Conecuh","County","01035",2020-05-31,NA,5,2020,4174,4632,458
"1","AL","Alabama","Coosa","County","01037",2020-05-31,NA,5,2020,4226,4626,400
"1","AL","Alabama","Covington","County","01039",2020-05-31,NA,5,2020,14263,15402,1139
"1","AL","Alabama","Crenshaw","County","01041",2020-05-31,NA,5,2020,5891,6440,549
"1","AL","Alabama","Cullman","County","01043",2020-05-31,NA,5,2020,36416,39403,2987
"1","AL","Alabama","Dale","County","01045",2020-05-31,NA,5,2020,19066,20582,1516
"1","AL","Alabama","Dallas","County","01047",2020-05-31,NA,5,2020,13279,15616,2337
"1","AL","Alabama","DeKalb","County","01049",2020-05-31,NA,5,2020,29175,31480,2305
"1","AL","Alabama","Elmore","County","01051",2020-05-31,NA,5,2020,33905,36738,2833
"1","AL","Alabama","Escambia","County","01053",2020-05-31,NA,5,2020,13622,14873,1251
"1","AL","Alabama","Etowah","County","01055",2020-05-31,NA,5,2020,36891,42098,5207
"1","AL","Alabama","Fayette","County","01057",2020-05-31,NA,5,2020,6155,6740,585
"1","AL","Alabama","Franklin","County","01059",2020-05-31,NA,5,2020,13585,14557,972
"1","AL","Alabama","Geneva","County","01061",2020-05-31,NA,5,2020,9859,10524,665
"1","AL","Alabama","Greene","County","01063",2020-05-31,NA,5,2020,2660,3183,523
"1","AL","Alabama","Hale","County","01065",2020-05-31,NA,5,2020,5411,6322,911
"1","AL","Alabama","Henry","County","01067",2020-05-31,NA,5,2020,6196,6705,509
"1","AL","Alabama","Houston","County","01069",2020-05-31,NA,5,2020,41612,45423,3811
"1","AL","Alabama","Jackson","County","01071",2020-05-31,NA,5,2020,21318,23333,2015
"1","AL","Alabama","Jefferson","County","01073",2020-05-31,NA,5,2020,289895,320874,30979
"1","AL","Alabama","Lamar","County","01075",2020-05-31,NA,5,2020,5442,5870,428
"1","AL","Alabama","Lauderdale","County","01077",2020-05-31,NA,5,2020,37740,41822,4082
"1","AL","Alabama","Lawrence","County","01079",2020-05-31,NA,5,2020,12604,13750,1146
"1","AL","Alabama","Lee","County","01081",2020-05-31,NA,5,2020,69730,76373,6643
"1","AL","Alabama","Limestone","County","01083",2020-05-31,NA,5,2020,39815,42971,3156
"1","AL","Alabama","Lowndes","County","01085",2020-05-31,NA,5,2020,3115,3812,697
"1","AL","Alabama","Macon","County","01087",2020-05-31,NA,5,2020,7224,8463,1239
"1","AL","Alabama","Madison","County","01089",2020-05-31,NA,5,2020,168618,182512,13894
"1","AL","Alabama","Marengo","County","01091",2020-05-31,NA,5,2020,7044,7710,666
"1","AL","Alabama","Marion","County","01093",2020-05-31,NA,5,2020,12152,13127,975
"1","AL","Alabama","Marshall","County","01095",2020-05-31,NA,5,2020,41622,44601,2979
"1","AL","Alabama","Mobile","County","01097",2020-05-31,NA,5,2020,165946,189762,23816
"1","AL","Alabama","Monroe","County","01099",2020-05-31,NA,5,2020,6817,7661,844
"1","AL","Alabama","Montgomery","County","01101",2020-05-31,NA,5,2020,94967,107734,12767
"1","AL","Alabama","Morgan","County","01103",2020-05-31,NA,5,2020,51723,56017,4294
"1","AL","Alabama","Perry","County","01105",2020-05-31,NA,5,2020,2986,3528,542
"1","AL","Alabama","Pickens","County","01107",2020-05-31,NA,5,2020,7104,7915,811
"1","AL","Alabama","Pike","County","01109",2020-05-31,NA,5,2020,14554,15625,1071
"1","AL","Alabama","Randolph","County","01111",2020-05-31,NA,5,2020,8900,9709,809
"1","AL","Alabama","Russell","County","01113",2020-05-31,NA,5,2020,21105,22950,1845
"1","AL","Alabama","St. Clair","County","01115",2020-05-31,NA,5,2020,36898,40220,3322
"1","AL","Alabama","Shelby","County","01117",2020-05-31,NA,5,2020,106173,113510,7337
"1","AL","Alabama","Sumter","County","01119",2020-05-31,NA,5,2020,4393,4906,513
"1","AL","Alabama","Talladega","County","01121",2020-05-31,NA,5,2020,32732,37015,4283
"1","AL","Alabama","Tallapoosa","County","01123",2020-05-31,NA,5,2020,17613,19559,1946
"1","AL","Alabama","Tuscaloosa","County","01125",2020-05-31,NA,5,2020,95557,107265,11708
"1","AL","Alabama","Walker","County","01127",2020-05-31,NA,5,2020,22939,25228,2289
"1","AL","Alabama","Washington","County","01129",2020-05-31,NA,5,2020,6108,6956,848
"1","AL","Alabama","Wilcox","County","01131",2020-05-31,NA,5,2020,2420,2999,579
"1","AL","Alabama","Winston","County","01133",2020-05-31,NA,5,2020,9570,10258,688
"1","AL","Alabama","Alabaster","City",NA,2020-05-31,NA,5,2020,16855,18007,1152
"1","AL","Alabama","Anniston","City",NA,2020-05-31,NA,5,2020,7034,8294,1260
"1","AL","Alabama","Auburn","City",NA,2020-05-31,NA,5,2020,28089,30728,2639
"1","AL","Alabama","Bessemer","City",NA,2020-05-31,NA,5,2020,8907,10473,1566
"1","AL","Alabama","Birmingham","City",NA,2020-05-31,NA,5,2020,84135,96387,12252
"1","AL","Alabama","Decatur","City",NA,2020-05-31,NA,5,2020,24164,26449,2285
"1","AL","Alabama","Dothan","City",NA,2020-05-31,NA,5,2020,27067,29745,2678
"1","AL","Alabama","Enterprise","City",NA,2020-05-31,NA,5,2020,10430,11337,907
"1","AL","Alabama","Florence","City",NA,2020-05-31,NA,5,2020,16487,18452,1965
"1","AL","Alabama","Gadsden","City",NA,2020-05-31,NA,5,2020,11374,13496,2122
"1","AL","Alabama","Homewood","City",NA,2020-05-31,NA,5,2020,13135,13880,745
"1","AL","Alabama","Hoover","City",NA,2020-05-31,NA,5,2020,42046,45145,3099
"1","AL","Alabama","Huntsville","City",NA,2020-05-31,NA,5,2020,90026,98696,8670
"1","AL","Alabama","Madison","City",NA,2020-05-31,NA,5,2020,24204,25814,1610
"1","AL","Alabama","Mobile","City",NA,2020-05-31,NA,5,2020,75498,87806,12308
"1","AL","Alabama","Montgomery","City",NA,2020-05-31,NA,5,2020,82630,94379,11749
"1","AL","Alabama","Opelika","City",NA,2020-05-31,NA,5,2020,13085,14823,1738
"1","AL","Alabama","Phenix","City",NA,2020-05-31,NA,5,2020,13566,14603,1037
"1","AL","Alabama","Prattville","City",NA,2020-05-31,NA,5,2020,15526,16894,1368
"1","AL","Alabama","Prichard","City",NA,2020-05-31,NA,5,2020,6839,8398,1559
"1","AL","Alabama","Selma","City",NA,2020-05-31,NA,5,2020,5462,6590,1128
"1","AL","Alabama","Tuscaloosa","City",NA,2020-05-31,NA,5,2020,43688,49764,6076
"1","AL","Alabama","Vestavia Hills","City",NA,2020-05-31,NA,5,2020,16696,17606,910
"1","AL","Alabama","Athens","City",NA,2020-05-31,NA,5,2020,10973,11827,854
"1","AL","Alabama","Daphne","City",NA,2020-05-31,NA,5,2020,11406,12557,1151
"1","AL","Alabama","Northport","City",NA,2020-05-31,NA,5,2020,12699,13913,1214
"1","AL","Alabama","Alabama","State",NA,2019-01-31,NA,1,2019,2158471,2237931,79460
"1","AL","Alabama","Alabama","State",NA,2019-02-28,NA,2,2019,2160923,2238155,77232
"1","AL","Alabama","Alabama","State",NA,2019-03-31,NA,3,2019,2162757,2237126,74369
"1","AL","Alabama","Alabama","State",NA,2019-04-30,NA,4,2019,2164945,2236130,71185
"1","AL","Alabama","Alabama","State",NA,2019-05-31,NA,5,2019,2167956,2236013,68057
"1","AL","Alabama","Alabama","State",NA,2019-06-30,NA,6,2019,2171639,2237028,65389
"1","AL","Alabama","Alabama","State",NA,2019-07-31,NA,7,2019,2176144,2239558,63414
"1","AL","Alabama","Alabama","State",NA,2019-08-31,NA,8,2019,2180477,2242626,62149
"1","AL","Alabama","Alabama","State",NA,2019-09-30,NA,9,2019,2184271,2245766,61495
"1","AL","Alabama","Alabama","State",NA,2019-10-31,NA,10,2019,2186771,2247981,61210
"1","AL","Alabama","Alabama","State",NA,2019-11-30,NA,11,2019,2186809,2248190,61381
"1","AL","Alabama","Alabama","State",NA,2019-12-31,NA,12,2019,2186356,2247886,61530
"1","AL","Alabama","Alabama","State",NA,2020-01-31,NA,1,2020,2186652,2247721,61069
"1","AL","Alabama","Alabama","State",NA,2020-02-29,NA,2,2020,2184305,2243960,59655
"1","AL","Alabama","Alabama","State",NA,2020-03-31,NA,3,2020,2138541,2216529,77988
"1","AL","Alabama","Alabama","State",NA,2020-04-30,NA,4,2020,1895950,2198485,302535
"1","AL","Alabama","Alabama","State",NA,2020-05-31,NA,5,2020,2024276,2246087,221811
